frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,161.64,,161.64,,7.75,,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,down,unknown,161.91,,161.78,,8.77,,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,down,unknown,160.72,,161.42,,9.33,,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,down,unknown,161.21,,161.37,,9.17,,1,1,0,0,0,0,0,0,0,,
5,0.166,0,0,down,unknown,159.09,,160.91,,9.74,,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,transition,unknown,157.7,,160.38,,9.58,,1,1,0,0,0,0,0,0,0,,
7,0.233,0,0,transition,unknown,156.75,,159.86,,8.32,,1,1,0,0,0,0,0,0,0,,
8,0.266,0,0,transition,unknown,151.89,,158.86,,8.02,,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,transition,unknown,150.24,,157.91,,4.94,,1,1,0,0,0,0,0,0,0,,
10,0.333,0,0,transition,unknown,145.7,,156.68,,5.06,,1,1,0,0,0,0,0,0,0,,
11,0.366,0,0,transition,unknown,141.51,,155.31,,7.61,,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,transition,unknown,137.02,,153.78,,5.37,,1,1,0,0,0,0,0,0,0,,
13,0.433,0,0,transition,unknown,133.9,,151.47,,4.38,,1,1,0,0,0,0,0,0,0,,
14,0.466,0,0,transition,unknown,130.77,,148.87,,3.72,,1,1,0,0,0,0,0,0,0,,
15,0.499,0,0,transition,unknown,126.5,,146.02,,3.84,,1,1,0,0,0,0,0,0,0,,
16,0.533,0,0,transition,unknown,121.34,,142.7,,3.77,,1,1,0,0,0,0,0,0,0,,
17,0.566,0,0,transition,unknown,113.75,,138.92,,0.91,,1,1,0,0,0,0,0,0,0,,
18,0.599,0,0,transition,unknown,108.66,,134.84,,1.67,,1,1,0,0,0,0,0,0,0,,
19,0.633,0,0,transition,unknown,103.87,,130.43,,4.26,,1,1,0,0,0,0,0,0,0,,
20,0.666,0,0,transition,unknown,99.62,,126.07,,4.64,,1,1,0,0,0,0,0,0,0,,
21,0.699,0,0,transition,unknown,92.85,,121.29,,7.36,,1,1,0,0,0,0,0,0,0,,
22,0.732,0,0,transition,unknown,88.27,,116.5,,7.97,,1,1,0,0,0,0,0,0,0,,
23,0.766,0,0,transition,unknown,85.87,,111.87,,10.45,,1,1,0,0,0,0,0,0,0,,
24,0.799,0,0,transition,unknown,79.69,,107.09,,11.79,,1,1,0,0,0,0,0,0,0,,
25,0.832,0,0,transition,unknown,75.41,,102.22,,12.69,,0,1,0,0,0,0,0,0,0,,
26,0.866,0,0,transition,unknown,71.45,,97.27,,12.6,,0,1,0,0,0,0,0,0,0,,
27,0.899,0,0,transition,unknown,65.28,,92.17,,14.36,,0,1,0,0,0,0,0,0,0,,
28,0.932,0,0,transition,unknown,62.82,,87.29,,17.77,,0,1,0,0,0,0,0,0,0,,
29,0.966,0,0,transition,unknown,60.45,,82.85,,19.2,,0,1,0,0,0,0,0,0,0,,
30,0.999,0,0,transition,unknown,53.95,,78.29,,21.83,,0,1,0,0,0,0,0,0,0,,
