frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.042,0,0,unknown,unknown,139.68,,139.68,,2.27,,1,1,0,0,0,0,0,0,0,,
2,0.083,0,0,transition,unknown,138.65,,139.16,,2.02,,1,1,0,0,0,0,0,0,0,,
3,0.125,0,0,transition,unknown,136.01,,138.11,,1.39,,1,1,0,0,0,0,0,0,0,,
4,0.167,0,0,transition,unknown,136.28,,137.65,,0.9,,1,1,0,0,0,0,0,0,0,,
5,0.209,0,0,transition,unknown,133.24,,136.77,,3.74,,1,1,0,0,0,0,0,0,0,,
6,0.25,0,0,transition,unknown,127.61,,135.24,,2.11,,1,1,0,0,0,0,0,0,0,,
7,0.292,0,0,transition,unknown,125.99,,133.92,,3.62,,1,1,0,0,0,0,0,0,0,,
8,0.334,0,0,transition,unknown,121.59,,132.38,,4.56,,1,1,0,0,0,0,0,0,0,,
9,0.375,0,0,transition,unknown,114.32,,130.37,,6.48,,1,1,0,0,0,0,0,0,0,,
10,0.417,0,0,transition,unknown,111.04,,128.44,,10.62,,1,1,0,0,0,0,0,0,0,,
11,0.459,0,0,transition,unknown,106.91,,126.48,,12.65,,1,1,0,0,0,0,0,0,0,,
12,0.5,0,0,transition,unknown,110.76,,125.17,,16.41,,0,1,0,0,0,0,0,0,0,,
13,0.542,0,0,transition,unknown,109.63,,122.67,,20.16,,0,1,0,0,0,0,0,0,0,,
14,0.584,0,0,transition,unknown,106.7,,120.01,,25.1,,0,1,0,0,0,0,0,0,0,,
15,0.626,0,0,transition,unknown,105.99,,117.5,,34.26,,0,1,0,0,0,0,0,0,0,,
16,0.667,0,0,transition,unknown,99.67,,114.45,,35.98,,0,1,0,0,0,0,0,0,0,,
