frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,163.62,17.99,163.62,17.99,13.86,9.64,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,unknown,unknown,178.61,171.35,171.11,94.67,12.2,12.59,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,unknown,unknown,102.71,,148.31,94.67,17.07,,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,transition,unknown,108.27,,138.3,94.67,22.56,,0,1,0,0,0,0,0,0,0,,
5,0.167,0,0,transition,unknown,117.28,,134.1,94.67,9.91,,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,transition,unknown,117.28,,134.1,94.67,,,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,transition,unknown,117.28,,134.1,94.67,,,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,transition,unknown,178.54,132.29,141.51,107.21,29.75,23.96,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,transition,unknown,157.43,159.7,143.78,120.33,32.37,12.16,1,0,0,0,0,0,0,0,0,,
10,0.334,0,0,transition,unknown,157.43,159.7,143.78,120.33,,,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,transition,unknown,157.43,159.7,143.78,120.33,,,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,transition,unknown,157.43,159.7,143.78,120.33,,,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,transition,unknown,157.43,159.7,143.78,120.33,,,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,transition,unknown,80.27,,135.84,120.33,13.37,,0,1,0,0,0,0,0,0,0,,
15,0.501,0,0,transition,unknown,80.17,,129.65,120.33,5.13,,0,1,0,0,0,0,0,0,0,,
16,0.534,0,0,transition,unknown,89.05,,125.59,120.33,7.81,,0,1,0,0,0,0,0,0,0,,
17,0.567,0,0,transition,unknown,94.26,,122.75,120.33,8.5,,0,1,0,0,0,0,0,0,0,,
18,0.601,0,0,transition,unknown,99.46,,120.8,120.33,6.06,,0,1,0,0,0,0,0,0,0,,
19,0.634,0,0,transition,unknown,110.26,,116.36,120.33,4.53,,0,1,0,0,0,0,0,0,0,,
