frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
59,2.36,0,0,transition,unknown,130.9,,115.09,,19.29,,1,1,0,0,0,0,0,0,0,,
60,2.4,0,0,transition,unknown,128.45,,117.75,,20.08,,1,1,0,0,0,0,0,0,0,,
61,2.44,0,0,transition,unknown,128.0,,119.83,,21.14,,1,1,0,0,0,0,0,0,0,,
62,2.48,0,0,transition,unknown,127.27,,121.44,,21.56,,1,1,0,0,0,0,0,0,0,,
63,2.52,0,0,transition,unknown,126.29,,123.19,,22.96,,1,1,0,0,0,0,0,0,0,,
64,2.56,0,0,transition,unknown,127.6,,124.35,,23.03,,1,1,0,0,0,0,0,0,0,,
65,2.6,0,0,transition,unknown,127.58,,125.79,,23.45,,1,1,0,0,0,0,0,0,0,,
66,2.64,0,0,transition,unknown,128.47,,126.7,,22.89,,1,1,0,0,0,0,0,0,0,,
67,2.68,0,0,transition,unknown,127.78,,127.39,,22.31,,1,1,0,0,0,0,0,0,0,,
68,2.72,0,0,transition,unknown,129.23,,127.73,,20.2,,1,1,0,0,0,0,0,0,0,,
69,2.76,0,0,transition,unknown,128.34,,128.09,,20.78,,1,1,0,0,0,0,0,0,0,,
70,2.8,0,0,transition,unknown,128.56,,128.21,,19.9,,1,1,0,0,0,0,0,0,0,,
71,2.84,0,0,transition,unknown,122.97,,127.55,,18.85,,1,1,0,0,0,0,0,0,0,,
72,2.88,0,0,transition,unknown,125.11,,127.27,,16.72,,1,1,0,0,0,0,0,0,0,,
73,2.92,0,0,transition,unknown,126.73,,127.16,,13.15,,1,1,0,0,0,0,0,0,0,,
74,2.96,0,0,transition,unknown,113.65,,126.03,,9.95,,1,1,0,0,0,0,0,0,0,,
75,3.0,0,0,transition,unknown,111.51,,124.8,,10.62,,1,1,0,0,0,0,0,0,0,,
76,3.04,0,0,transition,unknown,105.08,,122.92,,11.92,,1,1,0,0,0,0,0,0,0,,
77,3.08,0,0,transition,unknown,103.79,,120.94,,11.19,,1,1,0,0,0,0,0,0,0,,
78,3.12,0,0,transition,unknown,85.92,,117.39,,7.18,,1,1,0,0,0,0,0,0,0,,
79,3.16,0,0,transition,unknown,74.36,,112.94,,1.82,,1,1,0,0,0,0,0,0,0,,
80,3.2,0,0,transition,unknown,67.57,,107.8,,1.32,,1,1,0,0,0,0,0,0,0,,
81,3.24,0,0,transition,unknown,62.88,,102.34,,1.1,,1,1,0,0,0,0,0,0,0,,
82,3.28,0,0,transition,unknown,56.31,,96.32,,10.24,,0,1,0,0,0,0,0,0,0,,
83,3.32,0,0,transition,unknown,58.62,,90.96,,12.96,,0,1,0,0,0,0,0,0,0,,
84,3.36,0,0,transition,unknown,52.87,,84.94,,11.54,,0,1,0,0,0,0,0,0,0,,
85,3.4,0,0,transition,unknown,55.62,,79.01,,17.16,,0,1,0,0,0,0,0,0,0,,
86,3.44,0,0,transition,unknown,50.42,,73.75,,12.76,,0,1,0,0,0,0,0,0,0,,
87,3.48,0,0,transition,unknown,48.84,,68.52,,15.84,,0,1,0,0,0,0,0,0,0,,
88,3.52,0,0,up,unknown,46.84,,63.67,,17.0,,0,1,0,0,0,0,0,0,0,,
89,3.56,0,0,up,unknown,46.7,,58.91,,15.85,,0,1,0,0,0,0,0,0,0,,
90,3.6,0,0,up,unknown,44.11,,55.43,,14.01,,0,1,0,0,0,0,0,0,0,,
91,3.64,0,0,up,unknown,39.38,,52.51,,11.84,,0,1,0,0,0,0,0,0,0,,
92,3.68,0,0,up,unknown,38.01,,50.05,,13.3,,0,1,0,0,0,0,0,0,0,,
93,3.72,0,0,up,unknown,37.22,,47.91,,13.44,,0,1,0,0,0,0,0,0,0,,
94,3.76,0,0,up,unknown,36.72,,46.28,,15.16,,0,1,0,0,0,0,0,0,0,,
95,3.8,0,0,up,unknown,37.54,,44.52,,13.7,,0,1,0,0,0,0,0,0,0,,
96,3.84,0,0,up,unknown,38.66,,43.34,,14.07,,0,1,0,0,0,0,0,0,0,,
97,3.88,0,0,up,unknown,38.86,,41.94,,12.0,,0,1,0,0,0,0,0,0,0,,
98,3.92,0,0,up,unknown,39.96,,41.07,,8.7,,0,1,0,0,0,0,0,0,0,,
99,3.96,0,0,up,unknown,39.77,,40.31,,8.53,,0,1,0,0,0,0,0,0,0,,
100,4.0,0,0,up,unknown,43.05,,40.0,,8.73,,0,1,0,0,0,0,0,0,0,,
101,4.04,0,0,up,unknown,47.46,,40.06,,10.51,,0,1,0,0,0,0,0,0,0,,
102,4.08,0,0,up,unknown,49.13,,40.48,,7.96,,0,1,0,0,0,0,0,0,0,,
103,4.12,0,0,up,unknown,51.88,,41.52,,11.47,,0,1,0,0,0,0,0,0,0,,
104,4.16,0,0,up,unknown,53.5,,42.81,,9.38,,0,1,0,0,0,0,0,0,0,,
105,4.2,0,0,transition,unknown,50.42,,43.91,,10.45,,0,1,0,0,0,0,0,0,0,,
106,4.24,0,0,transition,unknown,63.09,,46.11,,5.96,,0,1,0,0,0,0,0,0,0,,
107,4.28,0,0,transition,unknown,69.19,,48.75,,8.01,,0,1,0,0,0,0,0,0,0,,
108,4.32,0,0,transition,unknown,72.31,,51.55,,7.46,,0,1,0,0,0,0,0,0,0,,
109,4.36,0,0,transition,unknown,106.71,,57.2,,0.76,,1,1,0,0,0,0,0,0,0,,
110,4.4,0,0,transition,unknown,104.48,,62.58,,5.86,,1,1,0,0,0,0,0,0,0,,
111,4.44,0,0,transition,unknown,113.5,,68.73,,11.54,,1,1,0,0,0,0,0,0,0,,
112,4.48,0,0,transition,unknown,107.74,,74.12,,11.43,,1,1,0,0,0,0,0,0,0,,
113,4.52,0,0,transition,unknown,117.49,,79.95,,11.83,,1,1,0,0,0,0,0,0,0,,
114,4.56,0,0,transition,unknown,121.1,,85.95,,12.09,,1,1,0,0,0,0,0,0,0,,
115,4.6,0,0,transition,unknown,125.95,,92.12,,11.37,,1,1,0,0,0,0,0,0,0,,
116,4.64,0,0,transition,unknown,131.78,,98.65,,13.8,,1,1,0,0,0,0,0,0,0,,
117,4.68,0,0,transition,unknown,129.59,,105.24,,15.74,,1,1,0,0,0,0,0,0,0,,
118,4.72,0,0,transition,unknown,134.19,,111.17,,17.87,,1,1,0,0,0,0,0,0,0,,
119,4.76,0,0,transition,unknown,133.96,,116.57,,19.57,,1,1,0,0,0,0,0,0,0,,
120,4.8,0,0,transition,unknown,135.47,,121.83,,19.26,,1,1,0,0,0,0,0,0,0,,
121,4.84,0,0,transition,unknown,134.37,,124.14,,19.29,,1,1,0,0,0,0,0,0,0,,
122,4.88,0,0,transition,unknown,136.5,,126.8,,19.85,,1,1,0,0,0,0,0,0,0,,
123,4.92,0,0,transition,unknown,136.39,,128.71,,20.8,,1,1,0,0,0,0,0,0,0,,
124,4.96,0,0,transition,unknown,136.4,,131.1,,21.35,,1,1,0,0,0,0,0,0,0,,
125,5.0,0,0,transition,unknown,139.42,,132.93,,18.94,,1,1,0,0,0,0,0,0,0,,
126,5.04,0,0,transition,unknown,141.3,,134.61,,19.82,,1,1,0,0,0,0,0,0,0,,
127,5.08,0,0,transition,unknown,141.48,,135.9,,17.94,,1,1,0,0,0,0,0,0,0,,
128,5.12,0,0,transition,unknown,141.72,,136.73,,18.46,,1,1,0,0,0,0,0,0,0,,
129,5.16,0,0,transition,unknown,143.65,,137.9,,17.92,,1,1,0,0,0,0,0,0,0,,
130,5.2,0,0,transition,unknown,144.6,,138.77,,16.62,,1,1,0,0,0,0,0,0,0,,
131,5.24,0,0,transition,unknown,141.18,,139.37,,18.59,,1,1,0,0,0,0,0,0,0,,
132,5.28,0,0,transition,unknown,139.94,,139.75,,19.07,,1,1,0,0,0,0,0,0,0,,
133,5.32,0,0,transition,unknown,137.2,,139.98,,19.62,,1,1,0,0,0,0,0,0,0,,
134,5.36,0,0,transition,unknown,132.31,,139.63,,20.9,,1,1,0,0,0,0,0,0,0,,
135,5.4,0,0,transition,unknown,127.95,,138.93,,19.8,,1,1,0,0,0,0,0,0,0,,
136,5.44,0,0,transition,unknown,125.46,,138.02,,18.54,,1,1,0,0,0,0,0,0,0,,
137,5.48,0,0,transition,unknown,121.02,,136.48,,17.17,,1,1,0,0,0,0,0,0,0,,
138,5.52,0,0,transition,unknown,110.65,,133.93,,14.68,,1,1,0,0,0,0,0,0,0,,
139,5.56,0,0,transition,unknown,105.89,,130.96,,15.74,,1,1,0,0,0,0,0,0,0,,
140,5.6,0,0,transition,unknown,104.05,,127.82,,11.03,,1,1,0,0,0,0,0,0,0,,
141,5.64,0,0,transition,unknown,89.82,,123.34,,8.84,,1,1,0,0,0,0,0,0,0,,
142,5.68,0,0,transition,unknown,61.19,,116.39,,4.05,,1,1,0,0,0,0,0,0,0,,
143,5.72,0,0,transition,unknown,57.09,,109.38,,2.97,,1,1,0,0,0,0,0,0,0,,
144,5.76,0,0,transition,unknown,52.14,,102.06,,5.41,,0,1,0,0,0,0,0,0,0,,
145,5.8,0,0,transition,unknown,54.09,,95.14,,5.08,,0,1,0,0,0,0,0,0,0,,
146,5.84,0,0,transition,unknown,51.36,,88.39,,9.64,,0,1,0,0,0,0,0,0,0,,
147,5.88,0,0,transition,unknown,47.05,,81.65,,7.65,,0,1,0,0,0,0,0,0,0,,
148,5.92,0,0,up,unknown,42.52,,74.74,,6.28,,0,1,0,0,0,0,0,0,0,,
149,5.96,0,0,up,unknown,41.79,,68.14,,8.33,,0,1,0,0,0,0,0,0,0,,
150,6.0,0,0,up,unknown,42.99,,62.5,,11.61,,0,1,0,0,0,0,0,0,0,,
151,6.04,0,0,up,unknown,41.48,,57.13,,9.66,,0,1,0,0,0,0,0,0,0,,
152,6.08,0,0,up,unknown,40.5,,51.84,,9.82,,0,1,0,0,0,0,0,0,0,,
153,6.12,0,0,up,unknown,42.96,,47.93,,15.29,,0,1,0,0,0,0,0,0,0,,
154,6.16,0,0,up,unknown,39.34,,46.11,,14.14,,0,1,0,0,0,0,0,0,0,,
155,6.2,0,0,up,unknown,37.63,,44.49,,16.39,,0,1,0,0,0,0,0,0,0,,
