frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
79,3.295,0,0,transition,unknown,113.74,,107.22,,16.21,,0,1,0,0,0,0,0,0,0,,
80,3.337,0,0,transition,unknown,114.85,,108.71,,15.02,,0,1,0,0,0,0,0,0,0,,
81,3.378,0,0,transition,unknown,117.54,,110.32,,14.91,,0,1,0,0,0,0,0,0,0,,
82,3.42,0,0,transition,unknown,119.6,,111.96,,15.01,,0,1,0,0,0,0,0,0,0,,
83,3.462,0,0,transition,unknown,123.61,,113.85,,15.35,,0,1,0,0,0,0,0,0,0,,
84,3.503,0,0,transition,unknown,127.68,,115.95,,14.48,,0,1,0,0,0,0,0,0,0,,
85,3.545,0,0,transition,unknown,130.58,,118.05,,15.26,,0,1,0,0,0,0,0,0,0,,
86,3.587,0,0,transition,unknown,129.25,,119.59,,13.06,,0,1,0,0,0,0,0,0,0,,
87,3.629,0,0,transition,unknown,134.11,,121.26,,13.62,,0,1,0,0,0,0,0,0,0,,
88,3.67,0,0,transition,unknown,136.64,,123.24,,13.31,,0,1,0,0,0,0,0,0,0,,
89,3.712,0,0,transition,unknown,138.71,,125.19,,14.27,,0,1,0,0,0,0,0,0,0,,
90,3.754,0,0,transition,unknown,141.61,,127.33,,14.79,,0,1,0,0,0,0,0,0,0,,
91,3.795,0,0,transition,unknown,145.59,,129.98,,15.81,,0,1,0,0,0,0,0,0,0,,
92,3.837,0,0,transition,unknown,148.66,,132.8,,15.17,,0,1,0,0,0,0,0,0,0,,
93,3.879,0,0,transition,unknown,150.77,,135.57,,15.02,,0,1,0,0,0,0,0,0,0,,
94,3.921,0,0,transition,unknown,153.24,,138.37,,15.07,,0,1,0,0,0,0,0,0,0,,
95,3.962,0,0,transition,unknown,155.58,,141.04,,14.51,,0,1,0,0,0,0,0,0,0,,
96,4.004,0,0,transition,unknown,156.94,,143.47,,15.05,,0,1,0,0,0,0,0,0,0,,
97,4.046,0,0,transition,unknown,158.21,,145.78,,15.09,,0,1,0,0,0,0,0,0,0,,
98,4.087,0,0,transition,unknown,161.05,,148.43,,14.5,,0,1,0,0,0,0,0,0,0,,
