frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
28,0.923,0,0,unknown,transition,,135.95,,147.23,,7.19,1,1,0,0,0,0,0,0,0,,
29,0.956,0,0,unknown,transition,,129.7,,145.43,,6.91,1,1,0,0,0,0,0,0,0,,
30,0.989,0,0,unknown,transition,,125.61,,143.39,,8.1,1,1,0,0,0,0,0,0,0,,
31,1.022,0,0,unknown,transition,,119.77,,140.72,,11.57,1,1,0,0,0,0,0,0,0,,
32,1.055,0,0,unknown,transition,,113.97,,137.67,,13.22,1,1,0,0,0,0,0,0,0,,
33,1.088,0,0,unknown,transition,,107.57,,134.36,,13.82,1,1,0,0,0,0,0,0,0,,
34,1.121,0,0,unknown,transition,,98.94,,130.01,,14.99,1,1,0,0,0,0,0,0,0,,
35,1.154,0,0,unknown,transition,,95.45,,125.52,,15.58,1,1,0,0,0,0,0,0,0,,
36,1.187,0,0,unknown,transition,,91.59,,120.9,,16.04,1,1,0,0,0,0,0,0,0,,
37,1.22,0,0,unknown,transition,,83.72,,115.79,,16.82,1,1,0,0,0,0,0,0,0,,
38,1.253,0,0,unknown,transition,,79.16,,110.35,,18.3,1,1,0,0,0,0,0,0,0,,
39,1.286,0,0,unknown,transition,,76.32,,104.81,,19.06,1,1,0,0,0,0,0,0,0,,
40,1.319,0,0,unknown,transition,,71.57,,99.45,,20.58,1,1,0,0,0,0,0,0,0,,
41,1.351,0,0,unknown,transition,,68.79,,94.37,,20.0,1,1,0,0,0,0,0,0,0,,
42,1.384,0,0,unknown,transition,,65.95,,89.4,,20.44,1,1,0,0,0,0,0,0,0,,
43,1.417,0,0,unknown,transition,,66.38,,84.95,,20.76,1,1,0,0,0,0,0,0,0,,
44,1.45,0,0,unknown,transition,,68.15,,81.13,,19.42,1,1,0,0,0,0,0,0,0,,
45,1.483,0,0,unknown,transition,,66.62,,77.72,,19.91,1,1,0,0,0,0,0,0,0,,
46,1.516,0,0,unknown,transition,,65.73,,74.95,,21.52,1,1,0,0,0,0,0,0,0,,
47,1.549,0,0,unknown,transition,,68.9,,72.74,,20.38,1,1,0,0,0,0,0,0,0,,
48,1.582,0,0,unknown,transition,,70.02,,70.94,,22.2,1,1,0,0,0,0,0,0,0,,
49,1.615,0,0,unknown,transition,,71.67,,69.94,,23.9,1,0,0,0,0,0,0,0,0,,
50,1.648,0,0,unknown,transition,,78.83,,69.91,,21.92,1,1,0,0,0,0,0,0,0,,
51,1.681,0,0,unknown,transition,,83.96,,70.55,,20.04,1,1,0,0,0,0,0,0,0,,
52,1.714,0,0,unknown,transition,,88.86,,71.99,,20.74,1,1,0,0,0,0,0,0,0,,
53,1.747,0,0,unknown,transition,,94.3,,74.11,,19.43,1,1,0,0,0,0,0,0,0,,
54,1.78,0,0,unknown,transition,,95.5,,76.58,,21.46,1,0,0,0,0,0,0,0,0,,
55,1.813,0,0,unknown,transition,,100.34,,79.41,,18.92,1,1,0,0,0,0,0,0,0,,
56,1.846,0,0,unknown,transition,,104.83,,82.46,,19.5,1,0,0,0,0,0,0,0,0,,
57,1.879,0,0,unknown,transition,,109.99,,86.08,,17.58,1,0,0,0,0,0,0,0,0,,
58,1.912,0,0,unknown,transition,,115.24,,90.2,,17.9,1,0,0,0,0,0,0,0,0,,
59,1.945,0,0,unknown,transition,,120.74,,94.52,,18.01,1,0,0,0,0,0,0,0,0,,
60,1.978,0,0,unknown,transition,,124.14,,99.03,,17.88,1,0,0,0,0,0,0,0,0,,
61,2.011,0,0,unknown,transition,,130.42,,103.93,,17.39,1,0,0,0,0,0,0,0,0,,
62,2.044,0,0,unknown,transition,,135.33,,108.64,,15.21,1,0,0,0,0,0,0,0,0,,
63,2.077,0,0,unknown,transition,,141.72,,113.45,,14.74,1,0,0,0,0,0,0,0,0,,
64,2.11,0,0,unknown,transition,,146.79,,118.28,,15.42,1,0,0,0,0,0,0,0,0,,
65,2.143,0,0,unknown,transition,,149.58,,122.89,,16.39,1,0,0,0,0,0,0,0,0,,
66,2.176,0,0,unknown,transition,,153.05,,127.68,,15.25,1,0,0,0,0,0,0,0,0,,
67,2.208,0,0,unknown,transition,,155.48,,132.28,,15.13,1,0,0,0,0,0,0,0,0,,
68,2.241,0,0,unknown,transition,,158.71,,136.77,,13.29,1,0,0,0,0,0,0,0,0,,
69,2.274,0,0,unknown,transition,,160.19,,140.95,,14.54,1,0,0,0,0,0,0,0,0,,
70,2.307,0,0,unknown,transition,,161.07,,144.77,,14.95,1,0,0,0,0,0,0,0,0,,
71,2.34,0,0,unknown,down,,162.25,,,,14.23,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
72,2.373,0,0,unknown,down,,164.86,,164.86,,12.9,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
73,2.406,0,0,unknown,down,,163.09,,163.97,,13.43,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
74,2.439,0,0,unknown,down,,161.89,,163.28,,13.95,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
75,2.472,0,0,unknown,down,,162.28,,163.03,,12.88,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
76,2.505,0,0,unknown,down,,163.96,,163.22,,11.81,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
77,2.538,0,0,unknown,down,,163.15,,163.2,,11.02,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
78,2.571,0,0,unknown,down,,162.86,,163.16,,10.75,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
79,2.604,0,0,unknown,down,,160.4,,162.81,,11.1,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
80,2.637,0,0,unknown,down,,155.14,,161.96,,11.62,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
81,2.67,0,0,unknown,down,,153.9,,161.15,,10.22,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
82,2.703,0,0,unknown,transition,,152.7,,160.38,,10.04,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
83,2.736,0,0,unknown,transition,,151.25,,159.62,,8.49,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
84,2.769,0,0,unknown,transition,,153.12,,158.65,,7.26,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
85,2.802,0,0,unknown,transition,,150.83,,157.62,,7.65,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
86,2.835,0,0,unknown,transition,,151.2,,156.73,,3.46,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
87,2.868,0,0,unknown,transition,,153.01,,155.96,,4.25,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
88,2.901,0,0,unknown,transition,,153.48,,155.09,,1.67,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
89,2.934,0,0,unknown,transition,,161.19,,154.92,,0.03,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
