frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,163.97,162.02,,162.02,1.57,0.02,176.89,177.3,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,unknown,down,164.28,162.82,,162.42,1.4,0.65,179.77,178.17,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,unknown,down,164.33,164.48,,163.1,1.54,1.43,180.0,178.19,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,unknown,down,165.45,163.1,,163.1,1.92,0.67,180.0,178.2,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,unknown,down,164.54,163.29,,163.14,0.69,0.45,179.54,178.41,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,unknown,down,165.75,164.0,,163.28,1.11,0.34,179.55,178.88,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,unknown,down,166.33,163.46,,163.31,1.48,0.81,179.55,178.42,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,unknown,down,168.04,165.53,,163.59,1.73,1.82,179.77,178.18,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,unknown,down,168.61,164.92,,163.74,1.48,1.92,179.54,177.7,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,unknown,down,168.0,163.1,,163.67,1.23,1.31,179.31,177.92,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,unknown,down,168.62,162.57,,163.57,1.62,0.77,179.31,177.68,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,unknown,down,166.65,159.18,,163.21,0.37,1.0,178.85,177.9,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,unknown,down,164.94,157.73,,162.85,0.84,2.0,178.41,178.16,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,unknown,transition,162.35,157.26,,162.39,1.12,1.91,178.88,178.17,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,unknown,transition,161.2,157.47,,161.8,1.49,1.8,178.88,178.42,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,unknown,transition,158.12,154.98,,161.12,2.12,2.92,179.32,178.4,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,unknown,transition,158.11,153.26,,160.29,1.5,3.8,178.87,177.97,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,unknown,transition,158.15,149.26,,159.06,1.29,5.96,177.98,178.64,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,unknown,transition,155.65,145.95,,157.6,1.11,7.61,178.89,179.1,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,unknown,transition,152.9,144.13,,155.82,2.12,7.34,178.66,178.66,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,unknown,transition,149.3,141.36,,153.85,1.64,7.68,179.12,179.55,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,unknown,transition,146.24,138.38,,151.79,1.28,7.35,179.11,179.55,1,1,0,0,0,0,0,0,0,,
