frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
98,3.92,0,0,up,up,39.96,38.7,41.07,89.39,8.7,33.11,167.85,178.8,0,0,0,0,0,0,0,0,0,,
99,3.96,0,0,up,up,39.77,40.06,40.31,89.39,8.53,32.71,168.42,178.94,0,0,0,0,0,0,0,0,0,,
100,4.0,0,0,up,up,43.05,37.56,40.0,89.39,8.73,31.61,167.72,178.93,0,0,0,0,0,0,0,0,0,,
101,4.04,0,0,up,up,47.46,47.66,40.06,89.39,10.51,32.6,166.49,179.54,0,0,0,0,0,0,0,0,0,,
102,4.08,0,0,up,up,49.13,48.15,40.48,89.39,7.96,29.02,166.28,179.23,0,0,0,0,0,0,0,0,0,,
103,4.12,0,0,up,up,51.88,51.53,41.52,89.39,11.47,30.27,165.75,177.96,0,0,0,0,0,0,0,0,0,,
104,4.16,0,0,up,up,53.5,54.98,42.81,89.39,9.38,26.46,165.89,178.27,0,0,0,0,0,0,0,0,0,,
105,4.2,0,0,transition,up,50.42,58.17,43.91,89.39,10.45,23.18,164.6,178.93,0,0,0,0,0,0,0,0,0,,
106,4.24,0,0,transition,up,63.09,78.26,46.11,89.39,5.96,21.97,165.86,178.24,0,0,0,0,0,0,0,0,0,,
107,4.28,0,0,transition,up,69.19,80.11,48.75,89.39,8.01,19.1,166.11,177.2,0,1,0,0,0,0,0,0,0,,
108,4.32,0,0,transition,up,72.31,89.76,51.55,89.39,7.46,20.98,166.68,178.5,0,0,0,0,0,0,0,0,0,,
109,4.36,0,0,transition,up,106.71,98.39,57.2,89.39,0.76,18.43,167.15,180.0,1,1,0,0,0,0,0,0,0,,
110,4.4,0,0,transition,up,104.48,105.44,62.58,89.39,5.86,20.14,167.02,179.53,1,0,0,0,0,0,0,0,0,,
111,4.44,0,0,transition,up,113.5,132.03,68.73,89.39,11.54,22.67,168.46,179.38,1,0,0,0,0,0,0,0,0,,
112,4.48,0,0,transition,up,107.74,134.96,74.12,89.39,11.43,22.0,168.57,179.06,1,0,0,0,0,0,0,0,0,,
113,4.52,0,0,transition,up,117.49,138.43,79.95,89.39,11.83,17.43,168.78,179.84,1,1,0,0,0,0,0,0,0,,
114,4.56,0,0,transition,up,121.1,155.29,85.95,89.39,12.09,17.41,168.21,179.52,1,1,0,0,0,0,0,0,0,,
115,4.6,0,0,transition,up,125.95,177.41,92.12,89.39,11.37,16.65,168.03,179.52,1,1,0,0,0,0,0,0,0,,
116,4.64,0,0,transition,up,131.78,145.91,98.65,89.63,13.8,14.86,168.04,179.84,1,1,0,0,0,0,0,0,0,,
117,4.68,0,0,transition,up,129.59,167.4,105.24,91.65,15.74,12.62,167.57,179.84,1,1,0,0,0,0,0,0,0,,
118,4.72,0,0,transition,up,134.19,145.99,111.17,91.88,17.87,11.64,167.05,179.36,1,1,0,0,0,0,0,0,0,,
119,4.76,0,0,transition,up,133.96,143.73,116.57,91.5,19.57,10.53,167.63,177.91,1,1,0,0,0,0,0,0,0,,
120,4.8,0,0,transition,transition,135.47,141.71,121.83,91.58,19.26,10.07,168.4,177.46,1,1,0,0,0,0,0,0,0,,
121,4.84,0,0,transition,transition,134.37,142.67,124.14,91.58,19.29,7.35,169.13,177.49,1,1,0,0,0,0,0,0,0,,
122,4.88,0,0,transition,transition,136.5,145.41,126.8,98.75,19.85,6.48,169.42,177.97,1,1,0,0,0,0,0,0,0,,
123,4.92,0,0,transition,transition,136.39,147.83,128.71,105.93,20.8,7.77,169.48,177.8,1,1,0,0,0,0,0,0,0,,
124,4.96,0,0,transition,transition,136.4,151.37,131.1,113.81,21.35,7.01,168.98,178.59,1,1,0,0,0,0,0,0,0,,
125,5.0,0,0,transition,transition,139.42,152.6,132.93,122.56,18.94,7.13,168.75,178.43,1,1,0,0,0,0,0,0,0,,
126,5.04,0,0,transition,transition,141.3,154.75,134.61,122.56,19.82,6.21,168.51,178.28,1,1,0,0,0,0,0,0,0,,
127,5.08,0,0,transition,transition,141.48,158.47,135.9,122.56,17.94,7.21,169.01,177.83,1,1,0,0,0,0,0,0,0,,
128,5.12,0,0,transition,transition,141.72,156.83,136.73,131.86,18.46,6.63,168.81,178.14,1,1,0,0,0,0,0,0,0,,
129,5.16,0,0,transition,transition,143.65,156.68,137.9,141.49,17.92,5.89,168.14,179.22,1,1,0,0,0,0,0,0,0,,
130,5.2,0,0,transition,transition,144.6,153.88,138.77,150.78,16.62,5.75,167.76,178.77,1,1,0,0,0,0,0,0,0,,
131,5.24,0,0,transition,transition,141.18,154.16,139.37,151.47,18.59,4.37,166.73,179.69,1,1,0,0,0,0,0,0,0,,
132,5.28,0,0,transition,transition,139.94,149.62,139.75,151.47,19.07,4.05,166.36,179.08,1,1,0,0,0,0,0,0,0,,
133,5.32,0,0,transition,transition,137.2,145.71,139.98,149.66,19.62,5.21,165.89,178.46,1,1,0,0,0,0,0,0,0,,
134,5.36,0,0,transition,transition,132.31,142.34,139.63,149.35,20.9,6.23,165.54,178.61,1,1,0,0,0,0,0,0,0,,
135,5.4,0,0,transition,transition,127.95,139.76,138.93,149.35,19.8,7.43,165.5,178.9,1,1,0,0,0,0,0,0,0,,
136,5.44,0,0,transition,transition,125.46,140.49,138.02,149.08,18.54,10.58,164.65,178.4,1,1,0,0,0,0,0,0,0,,
137,5.48,0,0,transition,transition,121.02,136.74,136.48,149.08,17.17,12.62,165.5,177.78,1,1,0,0,0,0,0,0,0,,
138,5.52,0,0,transition,transition,110.65,123.22,133.93,149.08,14.68,11.43,166.22,178.9,1,1,0,0,0,0,0,0,0,,
139,5.56,0,0,transition,transition,105.89,112.56,130.96,149.08,15.74,14.45,166.0,178.29,1,1,0,0,0,0,0,0,0,,
140,5.6,0,0,transition,transition,104.05,101.58,127.82,149.08,11.03,15.82,165.71,179.22,1,1,0,0,0,0,0,0,0,,
141,5.64,0,0,transition,transition,89.82,97.63,123.34,149.08,8.84,16.91,166.07,177.84,1,0,0,0,0,0,0,0,0,,
142,5.68,0,0,transition,transition,61.19,77.81,116.39,149.08,4.05,20.71,165.42,179.08,1,0,0,0,0,0,0,0,0,,
143,5.72,0,0,transition,transition,57.09,68.24,109.38,149.08,2.97,20.19,164.94,179.85,1,0,0,0,0,0,0,0,0,,
144,5.76,0,0,transition,transition,52.14,58.99,102.06,149.08,5.41,26.84,164.72,178.75,0,0,0,0,0,0,0,0,0,,
145,5.8,0,0,transition,transition,54.09,63.47,95.14,149.08,5.08,32.05,163.76,179.04,0,0,0,0,0,0,0,0,0,,
146,5.84,0,0,transition,transition,51.36,57.05,88.39,142.03,9.64,32.07,163.9,179.84,0,0,0,0,0,0,0,0,0,,
147,5.88,0,0,transition,transition,47.05,52.84,81.65,134.31,7.65,33.13,164.07,179.54,0,0,0,0,0,0,0,0,0,,
148,5.92,0,0,transition,transition,42.52,46.06,74.74,125.83,6.28,33.84,165.69,179.85,0,0,0,0,0,0,0,0,0,,
149,5.96,0,0,up,transition,41.79,44.81,68.14,125.83,8.33,33.78,165.62,179.55,0,0,0,0,0,0,0,0,0,,
150,6.0,0,0,up,up,42.99,41.81,62.5,116.7,11.61,34.78,165.32,179.26,0,0,0,0,0,0,0,0,0,,
151,6.04,0,0,up,up,41.48,42.03,57.13,116.7,9.66,36.95,164.95,179.7,0,0,0,0,0,0,0,0,0,,
152,6.08,0,0,up,up,40.5,38.63,51.84,116.7,9.82,36.3,165.69,179.7,0,0,0,0,0,0,0,0,0,,
153,6.12,0,0,up,up,42.96,34.97,47.93,116.7,15.29,37.34,166.2,179.41,0,0,0,0,0,0,0,0,0,,
154,6.16,0,0,up,up,39.34,29.84,46.11,116.7,14.14,33.35,166.81,178.1,0,0,0,0,0,0,0,0,0,,
155,6.2,0,0,up,up,37.63,22.39,44.49,116.7,16.39,30.77,166.61,177.27,0,0,0,0,0,0,0,0,0,,
