frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
14,0.461,0,0,unknown,transition,142.37,157.63,,158.63,4.93,13.12,174.35,177.46,1,0,0,0,0,0,0,0,0,,
15,0.494,0,0,unknown,transition,145.03,157.1,,158.29,7.64,14.44,175.17,177.74,1,0,0,0,0,0,0,0,0,,
16,0.527,0,0,unknown,transition,142.02,154.96,,157.78,8.11,14.38,175.5,176.04,1,0,0,0,0,0,0,0,0,,
17,0.56,0,0,unknown,transition,140.03,151.34,,157.11,10.0,17.7,175.97,178.65,1,0,0,0,0,0,0,0,0,,
18,0.593,0,0,unknown,transition,139.09,150.05,,156.26,10.45,18.03,176.26,178.39,1,0,0,0,0,0,0,0,0,,
19,0.626,0,0,unknown,transition,146.14,151.86,,155.85,9.17,16.79,177.3,178.81,1,0,0,0,0,0,0,0,0,,
20,0.659,0,0,unknown,transition,142.4,150.53,,155.26,9.62,16.34,177.12,179.12,1,0,0,0,0,0,0,0,0,,
21,0.692,0,0,unknown,transition,135.6,147.36,,154.46,9.29,15.32,178.03,178.69,1,0,0,0,0,0,0,0,0,,
22,0.725,0,0,unknown,transition,136.9,151.13,,153.85,5.57,10.91,175.98,177.74,1,0,0,0,0,0,0,0,0,,
23,0.758,0,0,unknown,transition,150.85,149.33,,153.01,0.65,8.14,175.13,177.5,1,1,0,0,0,0,0,0,0,,
24,0.791,0,0,unknown,transition,164.86,147.07,,152.15,7.16,6.58,176.89,178.89,1,1,0,0,0,0,0,0,0,,
25,0.824,0,0,unknown,transition,169.33,145.0,,151.11,7.67,5.2,178.36,177.65,1,1,0,0,0,0,0,0,0,,
26,0.857,0,0,unknown,transition,167.11,144.4,,150.01,11.74,4.75,178.32,175.71,1,1,0,0,0,0,0,0,0,,
27,0.89,0,0,unknown,transition,151.4,142.79,,148.82,10.1,5.43,176.51,173.31,1,1,0,0,0,0,0,0,0,,
28,0.923,0,0,unknown,transition,151.32,135.95,,147.23,9.62,7.19,174.39,170.91,1,1,0,0,0,0,0,0,0,,
29,0.956,0,0,unknown,transition,146.41,129.7,,145.43,11.24,6.91,175.84,170.71,1,1,0,0,0,0,0,0,0,,
30,0.989,0,0,unknown,transition,150.61,125.61,,143.39,14.79,8.1,173.43,169.03,0,1,0,0,0,0,0,0,0,,
31,1.022,0,0,unknown,transition,141.71,119.77,,140.72,10.99,11.57,172.97,167.32,1,1,0,0,0,0,0,0,0,,
32,1.055,0,0,unknown,transition,138.98,113.97,,137.67,10.98,13.22,171.11,165.79,1,1,0,0,0,0,0,0,0,,
33,1.088,0,0,unknown,transition,134.12,107.57,,134.36,10.23,13.82,172.68,166.69,1,1,0,0,0,0,0,0,0,,
34,1.121,0,0,unknown,transition,123.79,98.94,,130.01,9.11,14.99,173.54,167.8,1,1,0,0,0,0,0,0,0,,
35,1.154,0,0,unknown,transition,114.46,95.45,,125.52,8.83,15.58,174.65,168.92,1,1,0,0,0,0,0,0,0,,
36,1.187,0,0,unknown,transition,105.58,91.59,,120.9,3.41,16.04,173.41,169.08,1,1,0,0,0,0,0,0,0,,
37,1.22,0,0,unknown,transition,92.79,83.72,,115.79,7.64,16.82,173.88,168.44,1,1,0,0,0,0,0,0,0,,
38,1.253,0,0,unknown,transition,124.93,79.16,,110.35,2.7,18.3,172.65,169.85,1,1,0,0,0,0,0,0,0,,
39,1.286,0,0,unknown,transition,144.73,76.32,,104.81,10.81,19.06,173.03,169.72,1,1,0,0,0,0,0,0,0,,
40,1.319,0,0,unknown,transition,119.56,71.57,,99.45,4.59,20.58,171.6,168.85,1,1,0,0,0,0,0,0,0,,
41,1.351,0,0,unknown,transition,133.04,68.79,,94.37,3.73,20.0,172.16,169.78,1,1,0,0,0,0,0,0,0,,
42,1.384,0,0,unknown,transition,126.36,65.95,,89.4,5.93,20.44,172.55,169.48,1,1,0,0,0,0,0,0,0,,
43,1.417,0,0,unknown,transition,123.19,66.38,,84.95,8.71,20.76,173.01,169.81,1,1,0,0,0,0,0,0,0,,
44,1.45,0,0,unknown,transition,134.38,68.15,,81.13,10.19,19.42,173.22,169.25,1,1,0,0,0,0,0,0,0,,
45,1.483,0,0,unknown,transition,125.19,66.62,,77.72,13.75,19.91,173.38,169.93,1,1,0,0,0,0,0,0,0,,
46,1.516,0,0,unknown,transition,110.03,65.73,,74.95,16.29,21.52,173.06,170.4,1,1,0,0,0,0,0,0,0,,
47,1.549,0,0,unknown,transition,104.13,68.9,,72.74,10.07,20.38,173.42,170.35,1,1,0,0,0,0,0,0,0,,
48,1.582,0,0,unknown,transition,102.55,70.02,,70.94,8.9,22.2,173.96,170.21,1,1,0,0,0,0,0,0,0,,
49,1.615,0,0,unknown,transition,80.74,71.67,,69.94,16.1,23.9,173.16,170.14,1,0,0,0,0,0,0,0,0,,
50,1.648,0,0,unknown,transition,79.94,78.83,,69.91,16.2,21.92,174.49,170.21,1,1,0,0,0,0,0,0,0,,
51,1.681,0,0,unknown,transition,78.75,83.96,,70.55,12.88,20.04,175.48,171.01,1,1,0,0,0,0,0,0,0,,
52,1.714,0,0,unknown,transition,91.91,88.86,,71.99,8.04,20.74,176.22,171.22,1,1,0,0,0,0,0,0,0,,
53,1.747,0,0,unknown,transition,106.83,94.3,,74.11,5.64,19.43,175.97,171.71,1,1,0,0,0,0,0,0,0,,
54,1.78,0,0,unknown,transition,115.7,95.5,,76.58,2.04,21.46,176.65,172.99,1,0,0,0,0,0,0,0,0,,
55,1.813,0,0,unknown,transition,128.72,100.34,,79.41,1.73,18.92,176.86,173.25,1,1,0,0,0,0,0,0,0,,
56,1.846,0,0,unknown,transition,137.64,104.83,,82.46,3.41,19.5,177.18,175.24,1,0,0,0,0,0,0,0,0,,
57,1.879,0,0,unknown,transition,142.32,109.99,,86.08,3.86,17.58,179.02,177.0,1,0,0,0,0,0,0,0,0,,
58,1.912,0,0,unknown,transition,142.4,115.24,,90.2,3.6,17.9,179.78,176.4,1,0,0,0,0,0,0,0,0,,
59,1.945,0,0,unknown,transition,142.39,120.74,,94.52,1.95,18.01,179.47,178.11,1,0,0,0,0,0,0,0,0,,
60,1.978,0,0,unknown,transition,146.45,124.14,,99.03,0.27,17.88,178.53,179.21,1,0,0,0,0,0,0,0,0,,
61,2.011,0,0,unknown,transition,140.63,130.42,,103.93,4.18,17.39,177.01,179.7,1,0,0,0,0,0,0,0,0,,
62,2.044,0,0,unknown,transition,135.56,135.33,,108.64,7.43,15.21,175.4,177.52,1,0,0,0,0,0,0,0,0,,
63,2.077,0,0,unknown,transition,138.38,141.72,,113.45,9.22,14.74,174.84,176.64,1,0,0,0,0,0,0,0,0,,
64,2.11,0,0,unknown,transition,149.14,146.79,,118.28,8.41,15.42,176.57,178.98,1,0,0,0,0,0,0,0,0,,
65,2.143,0,0,unknown,transition,137.88,149.58,,122.89,12.28,16.39,176.73,178.43,1,0,0,0,0,0,0,0,0,,
66,2.176,0,0,unknown,transition,140.5,153.05,,127.68,11.55,15.25,176.34,176.73,1,0,0,0,0,0,0,0,0,,
67,2.208,0,0,unknown,transition,146.64,155.48,,132.28,10.23,15.13,175.49,176.23,1,0,0,0,0,0,0,0,0,,
68,2.241,0,0,unknown,transition,150.76,158.71,,136.77,6.87,13.29,174.74,173.86,1,0,0,0,0,0,0,0,0,,
69,2.274,0,0,unknown,transition,149.8,160.19,,140.95,8.11,14.54,176.23,173.43,1,0,0,0,0,0,0,0,0,,
70,2.307,0,0,unknown,transition,149.23,161.07,,144.77,9.87,14.95,175.84,174.15,1,0,0,0,0,0,0,0,0,,
71,2.34,0,0,unknown,down,157.07,162.25,,,10.03,14.23,175.3,174.15,0,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
72,2.373,0,0,unknown,down,159.0,164.86,,164.86,5.68,12.9,174.64,173.73,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
73,2.406,0,0,unknown,down,151.65,163.09,,163.97,10.08,13.43,174.26,173.29,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
74,2.439,0,0,unknown,down,159.3,161.89,,163.28,7.09,13.95,175.04,174.17,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
75,2.472,0,0,unknown,down,165.73,162.28,,163.03,4.0,12.88,173.07,174.22,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
76,2.505,0,0,unknown,down,172.15,163.96,,163.22,1.72,11.81,172.08,175.22,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
77,2.538,0,0,unknown,down,177.44,163.15,,163.2,0.14,11.02,173.19,176.35,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
78,2.571,0,0,unknown,down,158.96,162.86,,163.16,4.16,10.75,174.6,177.79,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
79,2.604,0,0,unknown,down,172.18,160.4,,162.81,3.12,11.1,175.12,178.02,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
80,2.637,0,0,unknown,down,169.16,155.14,,161.96,2.9,11.62,176.92,178.03,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
81,2.67,0,0,unknown,down,150.81,153.9,,161.15,5.06,10.22,177.35,178.91,1,0,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
82,2.703,0,0,unknown,transition,147.48,152.7,,160.38,6.8,10.04,176.85,179.79,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
83,2.736,0,0,unknown,transition,140.09,151.25,,159.62,7.63,8.49,177.74,179.7,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
84,2.769,0,0,unknown,transition,147.51,153.12,,158.65,4.17,7.26,179.8,178.29,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
85,2.802,0,0,unknown,transition,158.12,150.83,,157.62,1.99,7.65,178.76,176.18,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
86,2.835,0,0,unknown,transition,156.92,151.2,,156.73,1.19,3.46,178.07,178.54,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
87,2.868,0,0,unknown,transition,163.6,153.01,,155.96,4.94,4.25,178.42,176.17,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
88,2.901,0,0,unknown,transition,168.74,153.48,,155.09,10.01,1.67,179.69,176.93,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
89,2.934,0,0,unknown,transition,147.99,161.19,147.99,155.09,7.8,0.03,177.29,178.75,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°); No transition detected
