frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
191,6.358,0,0,transition,unknown,131.07,136.93,131.43,150.03,18.28,9.22,174.34,179.64,1,1,0,0,0,0,0,0,0,,
192,6.391,0,0,transition,unknown,130.15,134.16,131.39,150.03,17.35,8.14,174.36,179.76,1,1,0,0,0,0,0,0,0,,
193,6.424,0,0,transition,unknown,128.66,135.56,131.24,150.03,15.32,4.4,173.55,179.77,1,1,0,0,0,0,0,0,0,,
194,6.458,0,0,transition,unknown,126.26,132.21,130.89,150.03,14.87,0.55,173.31,179.88,1,1,0,0,0,0,0,0,0,,
195,6.491,0,0,transition,unknown,126.67,132.73,130.51,150.03,14.84,0.56,173.49,179.88,1,1,0,0,0,0,0,0,0,,
196,6.524,0,0,transition,unknown,128.45,125.71,130.32,150.03,11.49,0.61,173.69,179.39,1,1,0,0,0,0,0,0,0,,
197,6.558,0,0,transition,unknown,117.83,120.79,129.18,150.03,8.97,5.45,174.9,177.87,1,1,0,0,0,0,0,0,0,,
198,6.591,0,0,transition,unknown,109.92,120.79,127.4,150.03,7.53,5.21,173.73,178.46,1,1,0,0,0,0,0,0,0,,
199,6.624,0,0,transition,unknown,105.2,114.92,125.24,150.03,3.42,4.02,174.32,177.97,1,1,0,0,0,0,0,0,0,,
200,6.657,0,0,transition,unknown,95.45,108.75,122.2,150.03,0.69,5.08,173.86,179.87,1,1,0,0,0,0,0,0,0,,
201,6.691,0,0,transition,unknown,97.89,107.72,119.33,150.03,0.1,4.85,173.56,178.58,1,1,0,0,0,0,0,0,0,,
202,6.724,0,0,transition,unknown,91.34,109.43,115.74,150.03,0.49,6.8,173.1,180.0,1,1,0,0,0,0,0,0,0,,
203,6.757,0,0,transition,unknown,86.95,113.02,112.06,150.03,5.39,30.82,173.58,179.25,1,0,0,0,0,0,0,0,0,,
204,6.791,0,0,transition,unknown,79.39,74.72,107.83,150.03,11.83,25.08,173.53,176.77,0,0,0,0,0,0,0,0,0,,
205,6.824,0,0,transition,unknown,69.91,72.12,102.94,150.03,14.46,25.46,172.93,178.61,0,0,0,0,0,0,0,0,0,,
206,6.857,0,0,transition,unknown,68.08,68.61,98.09,150.03,17.0,26.77,172.15,178.27,0,0,0,0,0,0,0,0,0,,
207,6.89,0,0,transition,unknown,67.66,70.29,93.17,150.03,17.09,27.39,172.33,178.63,0,0,0,0,0,0,0,0,0,,
208,6.924,0,0,transition,unknown,62.51,67.48,87.68,150.03,21.07,33.36,172.14,179.65,0,0,0,0,0,0,0,0,0,,
209,6.957,0,0,transition,unknown,58.91,68.12,82.77,150.03,22.97,35.92,171.71,179.77,0,0,0,0,0,0,0,0,0,,
210,6.99,0,0,transition,unknown,55.16,58.48,78.2,150.03,22.14,35.1,170.74,178.94,0,0,0,0,0,0,0,0,0,,
211,7.024,0,0,transition,unknown,53.53,55.55,73.9,150.03,21.93,35.91,171.16,178.93,0,0,0,0,0,0,0,0,0,,
212,7.057,0,0,transition,unknown,51.41,54.16,70.23,150.03,23.31,37.19,171.14,178.38,0,0,0,0,0,0,0,0,0,,
213,7.09,0,0,transition,unknown,52.11,52.51,66.41,150.03,23.96,37.14,170.72,178.27,0,0,0,0,0,0,0,0,0,,
214,7.123,0,0,transition,unknown,50.11,53.69,62.98,150.03,23.51,38.85,170.9,179.3,0,0,0,0,0,0,0,0,0,,
215,7.157,0,0,transition,unknown,48.14,53.65,59.74,150.03,23.93,40.95,171.15,179.65,0,0,0,0,0,0,0,0,0,,
216,7.19,0,0,transition,unknown,49.39,52.42,57.24,150.03,25.09,41.11,170.94,179.65,0,0,0,0,0,0,0,0,0,,
217,7.223,0,0,up,unknown,48.8,52.67,55.48,150.03,24.68,40.03,170.86,179.31,0,0,0,0,0,0,0,0,0,,
218,7.257,0,0,up,unknown,49.08,51.87,53.9,150.03,24.71,38.77,170.56,179.65,0,0,0,0,0,0,0,0,0,,
219,7.29,0,0,up,unknown,49.14,51.74,52.36,150.03,24.74,38.25,170.72,179.88,0,0,0,0,0,0,0,0,0,,
220,7.323,0,0,up,unknown,49.26,53.02,51.25,150.03,24.16,38.14,170.74,179.77,0,0,0,0,0,0,0,0,0,,
221,7.356,0,0,up,unknown,48.73,52.64,50.4,150.03,22.92,36.87,170.72,180.0,0,0,0,0,0,0,0,0,0,,
222,7.39,0,0,up,unknown,49.12,49.78,49.9,150.03,21.99,34.52,170.67,179.17,0,0,0,0,0,0,0,0,0,,
223,7.423,0,0,up,unknown,49.56,52.13,49.57,150.03,21.61,34.36,170.61,179.17,0,0,0,0,0,0,0,0,0,,
224,7.456,0,0,up,unknown,50.49,54.0,49.49,150.03,19.3,32.94,170.5,179.41,0,0,0,0,0,0,0,0,0,,
225,7.49,0,0,up,unknown,50.49,54.0,49.36,150.03,19.13,32.94,170.52,179.41,0,0,0,0,0,0,0,0,0,,
226,7.523,0,0,transition,unknown,53.54,57.48,49.64,150.03,18.58,32.06,169.59,179.3,0,0,0,0,0,0,0,0,0,,
227,7.556,0,0,transition,unknown,56.76,61.1,50.36,150.03,17.35,30.07,170.23,179.88,0,0,0,0,0,0,0,0,0,,
228,7.589,0,0,transition,unknown,60.14,62.3,51.26,150.03,16.08,28.15,170.33,179.54,0,0,0,0,0,0,0,0,0,,
229,7.623,0,0,transition,unknown,60.9,63.17,52.27,150.03,14.71,25.71,170.46,180.0,0,0,0,0,0,0,0,0,0,,
230,7.656,0,0,transition,unknown,61.94,65.59,53.34,150.03,10.94,26.25,170.58,179.66,0,0,0,0,0,0,0,0,0,,
231,7.689,0,0,transition,unknown,61.99,66.09,54.41,150.03,11.0,26.36,170.44,179.54,0,0,0,0,0,0,0,0,0,,
232,7.723,0,0,transition,unknown,63.41,61.11,55.59,150.03,9.51,23.09,170.94,179.53,0,0,0,0,0,0,0,0,0,,
233,7.756,0,0,transition,unknown,67.45,62.69,57.15,150.03,6.33,24.54,171.06,179.76,0,0,0,0,0,0,0,0,0,,
234,7.789,0,0,transition,unknown,71.22,61.47,58.99,150.03,4.9,22.87,171.51,180.0,1,0,0,0,0,0,0,0,0,,
235,7.822,0,0,transition,unknown,76.12,73.3,61.21,150.03,2.31,16.68,172.0,178.79,1,1,0,0,0,0,0,0,0,,
236,7.856,0,0,transition,unknown,79.34,86.85,63.61,150.03,1.72,14.31,171.85,177.64,1,1,0,0,0,0,0,0,0,,
237,7.889,0,0,transition,unknown,78.73,85.97,65.96,150.03,0.85,12.2,172.14,177.65,1,1,0,0,0,0,0,0,0,,
238,7.922,0,0,transition,unknown,80.59,97.11,68.22,150.03,0.72,15.21,172.26,176.49,1,1,0,0,0,0,0,0,0,,
239,7.956,0,0,transition,unknown,81.79,110.16,70.3,150.03,2.82,8.88,172.1,176.51,1,1,0,0,0,0,0,0,0,,
240,7.989,0,0,transition,unknown,81.76,121.45,72.1,150.03,4.72,5.75,171.41,176.49,1,1,0,0,0,0,0,0,0,,
241,8.022,0,0,transition,unknown,81.8,103.95,73.85,150.03,5.24,2.08,171.74,177.03,1,1,0,0,0,0,0,0,0,,
242,8.055,0,0,transition,unknown,84.59,96.03,75.73,150.03,5.42,3.2,171.01,176.8,1,1,0,0,0,0,0,0,0,,
243,8.089,0,0,transition,unknown,84.79,96.74,77.63,150.03,5.08,2.83,171.16,176.92,1,1,0,0,0,0,0,0,0,,
244,8.122,0,0,transition,unknown,87.88,95.56,79.67,150.03,7.26,3.16,171.54,177.07,1,1,0,0,0,0,0,0,0,,
245,8.155,0,0,transition,unknown,90.09,100.22,81.56,150.03,9.2,3.53,171.01,176.96,1,1,0,0,0,0,0,0,0,,
246,8.189,0,0,transition,unknown,93.7,101.23,83.43,150.03,9.74,1.44,170.87,177.59,1,1,0,0,0,0,0,0,0,,
247,8.222,0,0,transition,unknown,99.65,107.42,85.39,150.03,10.16,3.28,170.85,177.46,1,1,0,0,0,0,0,0,0,,
248,8.255,0,0,transition,unknown,99.13,105.58,87.04,150.03,11.16,2.06,171.24,178.17,1,1,0,0,0,0,0,0,0,,
249,8.289,0,0,transition,unknown,98.51,103.92,88.69,150.03,10.81,1.95,171.39,178.29,1,1,0,0,0,0,0,0,0,,
250,8.322,0,0,transition,unknown,103.84,116.92,90.63,150.03,12.74,0.19,170.54,178.02,1,1,0,0,0,0,0,0,0,,
251,8.355,0,0,transition,unknown,110.12,126.17,92.99,150.03,13.31,1.23,169.58,178.26,1,1,0,0,0,0,0,0,0,,
252,8.388,0,0,transition,unknown,112.63,121.53,95.56,150.03,12.59,1.66,170.27,179.26,1,1,0,0,0,0,0,0,0,,
253,8.422,0,0,transition,unknown,116.28,119.05,98.43,150.03,14.32,2.07,170.41,179.26,1,1,0,0,0,0,0,0,0,,
254,8.455,0,0,transition,unknown,119.48,128.94,101.34,150.03,15.21,0.93,169.96,178.78,1,1,0,0,0,0,0,0,0,,
255,8.488,0,0,transition,unknown,119.4,128.41,104.23,150.03,15.48,0.92,169.94,178.78,1,1,0,0,0,0,0,0,0,,
256,8.522,0,0,transition,unknown,119.18,125.14,106.83,150.03,14.99,0.23,170.44,179.28,1,1,0,0,0,0,0,0,0,,
257,8.555,0,0,transition,unknown,119.83,133.34,109.31,150.03,16.72,0.05,170.16,178.3,1,1,0,0,0,0,0,0,0,,
258,8.588,0,0,transition,unknown,119.6,128.67,111.47,150.03,16.83,1.0,170.93,178.55,1,1,0,0,0,0,0,0,0,,
259,8.621,0,0,transition,unknown,118.94,127.04,113.08,150.03,17.66,1.68,170.97,178.78,1,1,0,0,0,0,0,0,0,,
260,8.655,0,0,transition,unknown,119.59,132.85,114.78,150.03,19.11,2.94,171.11,178.43,1,1,0,0,0,0,0,0,0,,
