frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
59,1.973,0,0,transition,unknown,153.08,,148.91,,18.28,,1,1,0,0,0,0,0,0,0,,
60,2.006,0,0,transition,unknown,151.92,,149.46,,19.54,,1,1,0,0,0,0,0,0,0,,
61,2.04,0,0,transition,unknown,147.83,,149.55,,20.89,,1,1,0,0,0,0,0,0,0,,
62,2.073,0,0,transition,unknown,144.57,,149.37,,22.31,,1,1,0,0,0,0,0,0,0,,
63,2.107,0,0,transition,unknown,139.12,,148.84,,22.96,,0,1,0,0,0,0,0,0,0,,
64,2.14,0,0,transition,unknown,133.55,,147.71,,23.63,,0,1,0,0,0,0,0,0,0,,
65,2.173,0,0,transition,unknown,133.48,,146.45,,23.97,,0,1,0,0,0,0,0,0,0,,
66,2.207,0,0,transition,unknown,124.02,,144.38,,22.76,,0,1,0,0,0,0,0,0,0,,
67,2.24,0,0,transition,unknown,114.34,,141.51,,20.88,,1,1,0,0,0,0,0,0,0,,
68,2.274,0,0,transition,unknown,64.58,,134.36,,18.9,,1,1,0,0,0,0,0,0,0,,
69,2.307,0,0,transition,unknown,62.13,,126.82,,16.78,,1,1,0,0,0,0,0,0,0,,
70,2.341,0,0,transition,unknown,61.65,,119.19,,16.04,,1,1,0,0,0,0,0,0,0,,
71,2.374,0,0,transition,unknown,56.32,,111.13,,20.07,,1,1,0,0,0,0,0,0,0,,
72,2.408,0,0,transition,unknown,34.48,,101.34,,19.63,,1,1,0,0,0,0,0,0,0,,
73,2.441,0,0,up,unknown,29.72,,91.5,,19.05,,1,1,0,0,0,0,0,0,0,,
74,2.474,0,0,up,unknown,22.96,,81.36,,17.04,,1,1,0,0,0,0,0,0,0,,
75,2.508,0,0,up,unknown,24.5,,71.81,,16.42,,1,1,0,0,0,0,0,0,0,,
76,2.541,0,0,up,unknown,18.2,,62.2,,16.62,,1,1,0,0,0,0,0,0,0,,
77,2.575,0,0,up,unknown,13.0,,52.16,,17.97,,1,1,0,0,0,0,0,0,0,,
78,2.608,0,0,up,unknown,9.36,,42.6,,17.7,,1,1,0,0,0,0,0,0,0,,
79,2.642,0,0,up,unknown,5.6,,33.54,,16.66,,1,1,0,0,0,0,0,0,0,,
80,2.675,0,0,up,unknown,7.33,,28.77,,13.27,,1,1,0,0,0,0,0,0,0,,
81,2.708,0,0,up,unknown,5.62,,24.06,,13.48,,1,1,0,0,0,0,0,0,0,,
82,2.742,0,0,up,unknown,3.27,,19.2,,14.07,,1,1,0,0,0,0,0,0,0,,
83,2.775,0,0,up,unknown,1.01,,14.59,,14.54,,1,1,0,0,0,0,0,0,0,,
84,2.809,0,0,up,unknown,1.6,,11.85,,15.76,,1,1,0,0,0,0,0,0,0,,
85,2.842,0,0,up,unknown,1.94,,9.53,,15.3,,1,1,0,0,0,0,0,0,0,,
86,2.876,0,0,up,unknown,1.67,,7.76,,16.16,,1,1,0,0,0,0,0,0,0,,
87,2.909,0,0,up,unknown,0.48,,5.76,,15.07,,1,1,0,0,0,0,0,0,0,,
88,2.943,0,0,up,unknown,0.43,,4.28,,16.4,,1,1,0,0,0,0,0,0,0,,
89,2.976,0,0,up,unknown,3.46,,3.48,,15.73,,1,1,0,0,0,0,0,0,0,,
90,3.009,0,0,up,unknown,6.97,,3.28,,15.96,,1,1,0,0,0,0,0,0,0,,
91,3.043,0,0,up,unknown,7.97,,3.48,,15.7,,1,1,0,0,0,0,0,0,0,,
92,3.076,0,0,up,unknown,8.04,,3.54,,16.47,,1,1,0,0,0,0,0,0,0,,
93,3.11,0,0,up,unknown,9.39,,3.85,,16.95,,1,1,0,0,0,0,0,0,0,,
94,3.143,0,0,up,unknown,13.68,,4.72,,17.73,,1,1,0,0,0,0,0,0,0,,
95,3.177,0,0,up,unknown,14.38,,5.84,,15.95,,1,1,0,0,0,0,0,0,0,,
96,3.21,0,0,up,unknown,16.66,,7.09,,17.22,,1,1,0,0,0,0,0,0,0,,
97,3.244,0,0,up,unknown,19.04,,8.51,,17.55,,1,1,0,0,0,0,0,0,0,,
98,3.277,0,0,up,unknown,21.24,,10.15,,18.33,,1,1,0,0,0,0,0,0,0,,
99,3.31,0,0,up,unknown,25.32,,12.22,,18.81,,1,1,0,0,0,0,0,0,0,,
100,3.344,0,0,up,unknown,31.03,,14.77,,16.11,,1,1,0,0,0,0,0,0,0,,
101,3.377,0,0,up,unknown,55.45,,19.1,,16.47,,1,1,0,0,0,0,0,0,0,,
102,3.411,0,0,transition,unknown,63.71,,23.83,,14.89,,1,1,0,0,0,0,0,0,0,,
103,3.444,0,0,transition,unknown,70.7,,29.05,,22.19,,0,1,0,0,0,0,0,0,0,,
104,3.478,0,0,transition,unknown,69.58,,34.18,,23.39,,0,1,0,0,0,0,0,0,0,,
105,3.511,0,0,transition,unknown,77.46,,39.85,,22.25,,1,1,0,0,0,0,0,0,0,,
106,3.544,0,0,transition,unknown,81.34,,45.49,,21.99,,0,1,0,0,0,0,0,0,0,,
107,3.578,0,0,transition,unknown,93.88,,52.12,,21.12,,1,1,0,0,0,0,0,0,0,,
108,3.611,0,0,transition,unknown,123.05,,60.98,,19.58,,1,1,0,0,0,0,0,0,0,,
109,3.645,0,0,transition,unknown,130.51,,70.27,,22.73,,1,1,0,0,0,0,0,0,0,,
110,3.678,0,0,transition,unknown,128.9,,79.25,,24.23,,0,1,0,0,0,0,0,0,0,,
111,3.712,0,0,transition,unknown,127.82,,87.79,,24.56,,0,1,0,0,0,0,0,0,0,,
112,3.745,0,0,transition,unknown,131.6,,96.17,,23.35,,0,1,0,0,0,0,0,0,0,,
113,3.779,0,0,transition,unknown,132.97,,102.63,,22.53,,1,1,0,0,0,0,0,0,0,,
114,3.812,0,0,transition,unknown,134.36,,108.51,,22.63,,0,1,0,0,0,0,0,0,0,,
115,3.845,0,0,transition,unknown,137.66,,114.09,,21.67,,0,1,0,0,0,0,0,0,0,,
116,3.879,0,0,transition,unknown,135.34,,119.57,,22.86,,0,1,0,0,0,0,0,0,0,,
117,3.912,0,0,transition,unknown,136.92,,124.53,,22.82,,0,1,0,0,0,0,0,0,0,,
118,3.946,0,0,transition,unknown,134.46,,128.96,,24.34,,0,1,0,0,0,0,0,0,0,,
119,3.979,0,0,transition,unknown,136.45,,132.5,,23.3,,0,1,0,0,0,0,0,0,0,,
120,4.013,0,0,transition,unknown,138.08,,133.76,,23.5,,0,1,0,0,0,0,0,0,0,,
121,4.046,0,0,transition,unknown,140.09,,134.55,,23.3,,0,1,0,0,0,0,0,0,0,,
