frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
50,1.667,0,0,transition,unknown,68.0,63.32,55.29,,26.76,23.17,177.19,178.92,0,0,0,0,0,0,0,0,0,,
51,1.7,0,0,transition,unknown,70.88,64.8,57.14,,26.25,22.61,176.92,179.18,0,0,0,0,0,0,0,0,0,,
52,1.733,0,0,transition,unknown,73.96,68.85,59.21,,24.14,20.54,176.93,178.64,0,0,0,0,0,0,0,0,0,,
53,1.767,0,0,transition,unknown,77.32,71.48,61.6,,24.16,20.28,177.16,178.91,0,0,0,0,0,0,0,0,0,,
54,1.8,0,0,transition,unknown,80.92,76.51,64.21,,24.19,20.83,177.2,178.39,0,0,0,0,0,0,0,0,0,,
55,1.833,0,0,transition,unknown,84.8,81.24,67.08,,22.44,20.83,176.93,178.39,0,0,0,0,0,0,0,0,0,,
56,1.867,0,0,transition,unknown,89.42,90.91,70.23,,22.22,26.24,176.69,178.14,0,0,0,0,0,0,0,0,0,,
57,1.9,0,0,transition,unknown,90.52,90.23,73.38,,19.69,20.31,176.68,178.4,0,0,0,0,0,0,0,0,0,,
58,1.933,0,0,transition,unknown,94.97,93.21,76.64,,18.22,19.04,176.95,178.67,0,0,0,0,0,0,0,0,0,,
59,1.967,0,0,transition,unknown,97.47,95.63,79.83,,17.45,15.38,176.95,179.73,0,1,0,0,0,0,0,0,0,,
60,2.0,0,0,transition,unknown,100.81,98.71,82.96,,15.64,14.17,177.2,179.73,0,1,0,0,0,0,0,0,0,,
61,2.033,0,0,transition,unknown,102.47,101.85,85.96,,13.27,12.52,178.22,178.68,1,1,0,0,0,0,0,0,0,,
62,2.067,0,0,transition,unknown,104.45,107.22,89.0,,12.39,12.9,178.47,178.41,1,1,0,0,0,0,0,0,0,,
63,2.1,0,0,transition,unknown,105.6,111.38,91.89,,10.37,11.68,178.97,177.88,1,1,0,0,0,0,0,0,0,,
64,2.133,0,0,transition,unknown,108.26,119.04,94.75,,9.2,14.58,179.22,177.31,1,1,0,0,0,0,0,0,0,,
65,2.167,0,0,transition,unknown,109.54,123.96,97.44,,7.24,15.19,180.0,177.59,1,1,0,0,0,0,0,0,0,,
66,2.2,0,0,transition,unknown,114.73,126.03,100.25,,6.29,13.76,180.0,178.1,1,1,0,0,0,0,0,0,0,,
67,2.233,0,0,transition,unknown,117.89,132.45,103.01,,4.49,12.86,178.69,179.43,1,1,0,0,0,0,0,0,0,,
68,2.267,0,0,transition,unknown,126.06,138.64,106.06,,4.5,12.17,178.66,180.0,1,1,0,0,0,0,0,0,0,,
69,2.3,0,0,transition,unknown,128.78,141.53,109.25,,2.45,10.98,178.39,179.18,1,1,0,0,0,0,0,0,0,,
70,2.333,0,0,transition,unknown,133.16,139.05,112.43,,0.14,7.95,177.87,178.91,1,1,0,0,0,0,0,0,0,,
71,2.367,0,0,transition,unknown,135.84,144.13,115.63,,0.87,7.88,178.67,177.56,1,1,0,0,0,0,0,0,0,,
72,2.4,0,0,transition,unknown,138.36,146.66,118.76,,1.52,4.59,178.94,177.06,1,1,0,0,0,0,0,0,0,,
73,2.433,0,0,transition,unknown,139.84,146.97,121.88,,2.85,0.51,179.47,177.88,1,1,0,0,0,0,0,0,0,,
74,2.467,0,0,transition,unknown,142.97,150.11,125.09,,4.57,1.8,179.21,177.6,1,1,0,0,0,0,0,0,0,,
75,2.5,0,0,transition,unknown,143.96,154.91,128.28,,8.31,3.43,177.93,178.67,1,1,0,0,0,0,0,0,0,,
76,2.533,0,0,transition,unknown,146.14,159.57,131.44,,9.75,2.28,178.44,178.67,1,1,0,0,0,0,0,0,0,,
77,2.567,0,0,transition,unknown,151.6,163.66,134.94,,9.52,2.83,178.2,178.67,1,1,0,0,0,0,0,0,0,,
78,2.6,0,0,transition,unknown,150.36,162.98,137.91,,10.65,2.05,178.74,177.93,1,1,0,0,0,0,0,0,0,,
79,2.633,0,0,transition,unknown,152.16,166.77,140.77,,11.61,2.54,179.24,177.91,1,1,0,0,0,0,0,0,0,,
80,2.667,0,0,transition,unknown,154.72,164.8,143.16,,12.59,5.17,179.0,178.72,1,1,0,0,0,0,0,0,0,,
81,2.7,0,0,transition,unknown,155.85,162.23,145.41,,14.51,7.73,177.76,179.74,1,1,0,0,0,0,0,0,0,,
82,2.733,0,0,transition,unknown,157.79,162.97,147.47,,13.74,7.73,177.76,179.74,1,1,0,0,0,0,0,0,0,,
83,2.767,0,0,transition,unknown,160.51,162.16,149.52,,13.22,8.35,178.0,178.73,1,1,0,0,0,0,0,0,0,,
84,2.8,0,0,transition,unknown,160.7,162.15,151.38,,13.61,8.27,178.23,178.73,1,1,0,0,0,0,0,0,0,,
85,2.833,1,0,down,unknown,161.01,162.23,,,13.52,8.56,178.49,178.47,1,1,1,0,1,0,0,0,1,,
86,2.867,1,0,down,unknown,163.0,161.51,163.0,,13.68,8.56,177.98,178.47,1,1,1,0,1,0,0,0,1,,
87,2.9,1,0,down,unknown,164.18,162.06,163.59,,13.22,8.02,178.0,178.48,1,1,1,0,1,0,0,0,1,,
88,2.933,1,0,down,unknown,164.45,161.79,163.88,,13.21,8.05,177.74,178.98,1,1,1,0,1,0,0,0,1,,
89,2.967,1,0,down,unknown,165.94,163.84,164.39,,12.34,7.13,177.49,178.74,1,1,1,0,1,0,0,0,1,,
90,3.0,1,0,down,unknown,166.61,165.12,164.84,,11.22,6.32,177.23,178.73,1,1,1,0,1,0,0,0,1,,
91,3.033,1,0,down,unknown,166.29,164.99,165.08,,11.31,6.73,177.5,179.49,1,1,1,0,1,0,0,0,1,,
92,3.067,1,0,down,unknown,163.65,164.68,164.87,,11.18,5.75,177.26,179.49,1,1,1,0,1,0,0,0,1,,
93,3.1,1,0,down,unknown,162.9,162.97,164.63,,8.92,6.22,177.47,179.74,1,1,1,0,1,0,0,0,1,,
94,3.133,1,0,down,unknown,163.56,166.16,164.51,,7.21,2.93,178.23,178.46,1,1,1,0,1,0,0,0,1,,
95,3.167,1,0,down,unknown,160.93,163.76,164.15,,5.57,2.42,178.97,178.44,1,1,1,0,1,0,0,0,1,,
96,3.2,1,0,down,unknown,158.09,166.07,163.6,,3.1,0.48,179.74,178.95,1,1,1,0,1,0,0,0,1,,
97,3.233,1,0,down,unknown,153.45,164.04,162.75,,2.84,1.12,180.0,178.16,1,1,1,0,1,0,0,0,1,,
98,3.267,1,0,transition,unknown,146.74,151.06,161.4,,2.64,1.75,179.74,177.63,1,1,1,0,1,0,0,0,1,,
99,3.3,1,0,transition,unknown,137.03,140.77,159.14,,2.05,1.21,179.74,177.67,1,1,1,0,1,0,0,0,1,,
100,3.333,1,0,transition,unknown,131.93,139.76,156.42,,0.97,1.35,179.48,178.65,1,1,1,0,1,0,0,0,1,,
101,3.367,1,0,transition,unknown,124.63,138.72,152.98,,0.4,2.34,179.46,179.13,1,1,1,0,1,0,0,0,1,,
102,3.4,1,0,transition,unknown,116.8,133.44,148.83,,0.71,9.27,178.44,178.39,1,1,1,0,1,0,0,0,1,,
103,3.433,1,0,transition,unknown,110.48,125.33,144.18,,1.84,10.29,178.21,178.16,1,1,1,0,1,0,0,0,1,,
104,3.467,1,0,transition,unknown,103.67,123.0,139.18,,2.11,14.1,178.48,178.43,1,1,1,0,1,0,0,0,1,,
105,3.5,1,0,transition,unknown,100.39,116.5,133.97,,5.46,13.84,178.23,178.44,1,1,1,0,1,0,0,0,1,,
106,3.533,1,0,transition,unknown,98.1,106.69,128.52,,7.58,12.35,177.97,178.96,1,1,1,0,1,0,0,0,1,,
107,3.567,1,0,transition,unknown,92.72,99.7,122.84,,8.24,13.64,177.73,180.0,1,1,1,0,1,0,0,0,1,,
108,3.6,1,0,transition,unknown,86.83,91.83,116.9,,8.86,12.75,177.99,178.97,1,1,1,0,1,0,0,0,1,,
109,3.633,1,0,transition,unknown,82.02,83.98,110.94,,10.74,13.51,177.48,179.21,1,1,1,0,1,0,0,0,1,,
110,3.667,1,0,transition,unknown,80.78,79.98,105.45,,13.36,15.24,177.74,178.69,1,1,1,0,1,0,0,0,1,,
111,3.7,1,0,transition,unknown,79.22,78.92,100.63,,15.66,18.28,177.23,178.94,0,0,1,0,1,0,0,0,1,,
112,3.733,1,0,transition,unknown,75.97,77.91,95.97,,18.97,20.57,177.96,179.2,0,0,1,0,1,0,0,0,1,,
113,3.767,1,0,transition,unknown,72.44,73.15,91.62,,20.22,21.64,177.97,179.2,0,0,1,0,1,0,0,0,1,,
114,3.8,1,0,transition,unknown,66.87,68.07,87.46,,21.99,20.95,178.23,178.42,0,0,1,0,1,0,0,0,1,,
115,3.833,1,0,transition,unknown,64.89,65.17,83.66,,24.16,18.59,178.24,178.42,0,0,1,0,1,0,0,0,1,,
116,3.867,1,0,transition,unknown,63.52,65.47,80.31,,27.61,26.54,177.21,178.94,0,0,1,0,1,0,0,0,1,,
117,3.9,1,0,transition,unknown,62.21,63.34,77.13,,28.11,25.78,177.48,179.47,0,0,1,0,1,0,0,0,1,,
118,3.933,1,0,transition,unknown,61.88,62.07,74.11,,29.02,26.29,177.48,179.47,0,0,1,0,1,0,0,0,1,,
119,3.967,1,0,transition,unknown,60.58,61.85,71.43,,30.27,25.78,177.95,179.47,0,0,1,0,1,0,0,0,1,,
120,4.0,1,0,transition,unknown,58.18,57.65,69.05,,31.54,27.81,177.71,179.47,0,0,1,0,1,0,0,0,1,,
121,4.033,1,0,transition,unknown,57.35,56.96,66.99,,31.25,25.79,177.97,179.47,0,0,1,0,1,0,0,0,1,,
122,4.067,1,0,transition,unknown,55.77,48.46,64.91,,32.36,28.07,177.98,179.74,0,0,1,0,1,0,0,0,1,,
123,4.1,1,0,transition,unknown,54.55,48.27,62.85,,32.36,28.57,177.98,180.0,0,0,1,0,1,0,0,0,1,,
124,4.133,1,0,transition,unknown,54.42,43.82,61.06,,34.59,28.84,177.72,180.0,0,0,1,0,1,0,0,0,1,,
125,4.167,1,0,transition,unknown,52.61,46.49,59.4,,34.94,27.58,177.97,179.74,0,0,1,0,1,0,0,0,1,,
126,4.2,1,0,transition,unknown,51.78,46.76,58.15,,35.59,28.85,177.72,179.74,0,0,1,0,1,0,0,0,1,,
127,4.233,1,0,transition,unknown,51.58,43.8,57.04,,35.25,31.23,177.98,179.74,0,0,1,0,1,0,0,0,1,,
128,4.267,1,0,transition,unknown,51.47,41.82,56.03,,34.84,31.98,177.97,179.47,0,0,1,0,1,0,0,0,1,,
129,4.3,1,0,transition,unknown,49.68,42.0,54.99,,34.95,32.55,178.48,179.21,0,0,1,0,1,0,0,0,1,,
130,4.333,1,0,transition,unknown,49.25,43.03,53.94,,34.65,31.98,178.47,179.47,0,0,1,0,1,0,0,0,1,,
131,4.367,1,0,transition,unknown,51.18,43.12,53.15,,34.65,30.91,178.47,179.47,0,0,1,0,1,0,0,0,1,,
132,4.4,1,0,transition,unknown,51.43,41.19,52.59,,33.7,27.84,178.22,179.47,0,0,1,0,1,0,0,0,1,,
133,4.433,1,0,transition,unknown,53.1,47.62,52.23,,32.9,26.09,178.23,179.74,0,0,1,0,1,0,0,0,1,,
134,4.467,1,0,transition,unknown,55.35,53.64,52.2,,31.1,26.3,177.97,179.74,0,0,1,0,1,0,0,0,1,,
135,4.5,1,0,transition,unknown,55.52,58.54,52.28,,30.46,25.54,177.73,179.74,0,0,1,0,1,0,0,0,1,,
136,4.533,1,0,transition,unknown,58.01,64.97,52.58,,29.62,22.01,177.72,179.47,0,0,1,0,1,0,0,0,1,,
137,4.567,1,0,transition,unknown,58.22,63.03,53.05,,28.52,24.25,178.23,179.47,0,0,1,0,1,0,0,0,1,,
138,4.6,1,0,transition,unknown,60.57,66.91,53.78,,25.67,18.44,178.22,179.47,0,0,1,0,1,0,0,0,1,,
139,4.633,1,0,transition,unknown,62.87,58.55,54.72,,26.81,23.02,178.47,179.73,0,0,1,0,1,0,0,0,1,,
140,4.667,1,0,transition,unknown,64.01,61.49,55.76,,25.86,22.02,178.21,179.46,0,0,1,0,1,0,0,0,1,,
141,4.7,1,0,transition,unknown,67.63,64.08,57.26,,26.48,23.97,178.21,178.92,0,0,1,0,1,0,0,0,1,,
142,4.733,1,0,transition,unknown,72.0,65.06,59.16,,25.21,19.15,178.21,179.46,0,1,1,0,1,0,0,0,1,,
143,4.767,1,0,transition,unknown,75.81,72.39,61.21,,24.3,21.31,177.95,179.73,0,0,1,0,1,0,0,0,1,,
144,4.8,1,0,transition,unknown,80.38,76.76,63.62,,23.62,21.05,177.7,179.46,0,0,1,0,1,0,0,0,1,,
145,4.833,1,0,transition,unknown,84.85,79.56,66.27,,22.36,20.54,177.95,179.47,0,0,1,0,1,0,0,0,1,,
146,4.867,1,0,transition,unknown,88.46,87.59,69.03,,21.36,23.3,177.73,179.74,0,0,1,0,1,0,0,0,1,,
147,4.9,1,0,transition,unknown,91.91,87.07,72.06,,18.81,17.82,177.97,179.73,0,1,1,0,1,0,0,0,1,,
148,4.933,1,0,transition,unknown,95.31,91.59,75.17,,18.32,18.24,177.98,178.94,0,1,1,0,1,0,0,0,1,,
149,4.967,1,0,transition,unknown,99.05,97.13,78.57,,17.01,16.32,177.98,178.94,0,1,1,0,1,0,0,0,1,,
150,5.0,1,0,transition,unknown,101.11,103.57,81.95,,15.82,17.38,177.97,178.94,0,1,1,0,1,0,0,0,1,,
151,5.033,1,0,transition,unknown,103.68,105.42,85.35,,14.81,13.42,178.99,178.67,1,1,1,0,1,0,0,0,1,,
152,5.067,1,0,transition,unknown,103.7,108.77,88.66,,12.4,14.08,179.24,178.14,1,1,1,0,1,0,0,0,1,,
153,5.1,1,0,transition,unknown,108.18,114.55,92.04,,11.34,13.44,179.49,177.07,1,1,1,0,1,0,0,0,1,,
154,5.133,1,0,transition,unknown,110.73,120.88,95.26,,9.91,16.35,179.49,176.51,1,1,1,0,1,0,0,0,1,,
155,5.167,1,0,transition,unknown,112.79,124.64,98.35,,7.62,16.1,179.49,176.49,1,1,1,0,1,0,0,0,1,,
156,5.2,1,0,transition,unknown,116.55,130.5,101.36,,6.79,16.37,180.0,176.97,1,1,1,0,1,0,0,0,1,,
157,5.233,1,0,transition,unknown,121.8,134.74,104.44,,5.89,15.23,179.2,177.72,1,1,1,0,1,0,0,0,1,,
158,5.267,1,0,transition,unknown,125.97,141.47,107.56,,5.75,15.0,179.46,177.71,1,1,1,0,1,0,0,0,1,,
159,5.3,1,0,transition,unknown,129.34,141.83,110.68,,3.19,12.73,179.2,177.52,1,1,1,0,1,0,0,0,1,,
160,5.333,1,0,transition,unknown,134.48,144.95,113.95,,0.04,10.46,178.66,178.04,1,1,1,0,1,0,0,0,1,,
161,5.367,1,0,transition,unknown,137.2,145.58,117.13,,0.72,9.41,179.74,176.99,1,1,1,0,1,0,0,0,1,,
162,5.4,1,0,transition,unknown,138.9,148.73,120.28,,2.11,7.23,179.74,177.58,1,1,1,0,1,0,0,0,1,,
163,5.433,1,0,transition,unknown,141.06,146.59,123.39,,3.6,0.84,179.74,177.06,1,1,1,0,1,0,0,0,1,,
164,5.467,1,0,transition,unknown,144.61,149.28,126.8,,6.62,2.37,178.7,177.6,1,1,1,0,1,0,0,0,1,,
165,5.5,1,0,transition,unknown,147.35,155.25,130.06,,7.66,1.8,178.19,177.6,1,1,1,0,1,0,0,0,1,,
166,5.533,1,0,transition,unknown,150.52,162.17,133.38,,8.38,1.23,178.44,177.59,1,1,1,0,1,0,0,0,1,,
167,5.567,1,0,transition,unknown,151.6,162.03,136.61,,8.7,2.85,178.96,177.34,1,1,1,0,1,0,0,0,1,,
