video,arm_down_threshold_suggested,arm_up_threshold_suggested,left_arm_max_mean,left_arm_mid_threshold,left_arm_min_mean,left_torso_max_mean,left_torso_mid_threshold,left_torso_min_mean,max_left_arm,max_left_torso,max_right_arm,max_right_torso,min_left_arm,min_left_torso,min_right_arm,min_right_torso,right_arm_max_mean,right_arm_mid_threshold,right_arm_min_mean,right_torso_max_mean,right_torso_mid_threshold,right_torso_min_mean,torso_threshold_suggested
(1).MOV,,,,,,,,,179.98291208536014,19.083162736098615,179.03440411068777,46.616209292938954,31.21246865753408,0.02238662820445555,17.893044453516314,0.05733268652475626,,,,,,,
(1).mp4,,,,,,,,,179.95205152305084,25.895573767864402,179.97674841678,27.57818298916207,23.457095298642628,5.071165740878528,1.2281220826624646,18.304975386847534,,,,,,,
(2).mp4,,,,,,,,,170.37475184387614,31.583166911179372,174.84631112949359,17.490526361083454,11.555216357514944,0.132395529530016,34.684842971778394,0.02556461293359339,,,,,,,
(4).mp4,,,,,,,,,158.4889471797195,23.31385330280385,165.98068457358798,40.35954173573636,34.94275998613249,0.03602283028737002,49.96049980464616,0.05218193412435391,,,,,,,
(8).mp4,,,,,,,,,179.71622211698252,40.47423214924916,177.17399904475025,31.92265904991239,11.725264248967521,16.437590455844234,27.770432352281418,15.074089986290925,,,,,,,
__AGGREGATE__,174.55270320242886,24.44297462136764,173.7029769497978,98.14076892977806,22.57856090975833,28.06999777343908,16.204955005194,4.339912236948921,,,,,,,,,175.4024294550599,100.85490889401842,26.30738833297695,32.79342388576664,19.74812640355544,6.702828921344232,5.521370579146577
