frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
22,0.733,0,0,unknown,unknown,167.17,165.28,167.17,,20.74,17.66,166.64,175.87,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,unknown,unknown,162.21,160.75,164.69,,19.44,18.98,169.3,174.36,1,1,0,0,0,0,0,0,0,,
24,0.8,0,0,unknown,unknown,151.04,159.27,160.14,159.27,17.34,19.3,168.41,174.86,1,1,0,0,0,0,0,0,0,,
25,0.833,0,0,unknown,unknown,162.6,159.39,160.76,159.33,20.04,21.39,168.39,174.38,1,1,0,0,0,0,0,0,0,,
26,0.867,0,0,unknown,transition,156.65,159.84,159.93,159.5,22.49,20.82,167.53,175.83,1,0,0,0,0,0,0,0,0,,
27,0.9,0,0,transition,transition,152.12,159.33,158.63,159.46,23.06,20.89,166.0,177.54,1,0,0,0,0,0,0,0,0,,
28,0.933,0,0,transition,transition,133.35,155.8,155.02,158.73,19.98,21.46,166.34,176.98,1,0,0,0,0,0,0,0,0,,
29,0.967,0,0,transition,transition,103.96,148.42,148.64,157.01,20.75,20.55,166.03,177.35,1,0,0,0,0,0,0,0,0,,
30,1.0,0,0,transition,transition,96.98,140.87,142.9,154.7,23.08,19.23,165.42,177.61,1,0,0,0,0,0,0,0,0,,
31,1.033,0,0,transition,transition,86.38,131.23,137.25,151.77,21.1,19.43,166.66,176.05,1,1,0,0,0,0,0,0,0,,
32,1.067,0,0,transition,transition,55.25,124.44,129.79,148.73,21.94,17.58,166.65,176.8,1,1,0,0,0,0,0,0,0,,
33,1.1,0,0,transition,transition,74.27,123.74,125.17,146.23,20.77,20.7,167.11,176.34,1,0,0,0,0,0,0,0,0,,
34,1.133,0,0,transition,transition,71.19,110.61,117.17,146.23,20.12,21.85,168.01,175.89,1,0,0,0,0,0,0,0,0,,
35,1.167,0,0,transition,transition,37.67,104.75,106.79,142.46,19.81,22.45,168.58,176.16,1,0,0,0,0,0,0,0,0,,
36,1.2,0,0,transition,transition,38.65,97.59,97.42,138.72,20.81,21.28,168.5,175.58,1,0,0,0,0,0,0,0,0,,
37,1.233,0,0,up,transition,34.0,88.34,86.71,132.81,20.79,20.69,169.68,175.33,1,1,0,0,0,0,0,0,0,,
38,1.267,0,0,up,transition,24.77,79.03,75.72,126.12,20.61,20.81,170.93,175.03,1,0,0,0,0,0,0,0,0,,
39,1.3,0,0,up,transition,14.43,71.65,64.24,118.77,20.56,19.92,170.18,174.82,1,1,0,0,0,0,0,0,0,,
40,1.333,0,0,up,transition,10.86,64.96,54.03,110.9,21.32,19.7,170.13,174.78,1,1,0,0,0,0,0,0,0,,
41,1.367,0,0,up,transition,0.77,62.85,45.44,103.16,21.65,20.73,169.74,174.96,1,1,0,0,0,0,0,0,0,,
42,1.4,0,0,up,transition,2.89,59.31,37.59,95.73,21.72,20.07,170.31,174.68,1,1,0,0,0,0,0,0,0,,
43,1.433,0,0,up,transition,4.46,50.4,30.77,88.19,21.7,20.35,171.62,174.26,1,1,0,0,0,0,0,0,0,,
44,1.467,0,0,up,transition,2.53,45.71,26.37,81.06,22.22,20.25,171.19,174.42,0,1,0,0,0,0,0,0,0,,
45,1.5,0,0,up,transition,2.68,45.06,20.41,74.45,21.52,19.88,171.2,173.98,1,1,0,0,0,0,0,0,0,,
46,1.533,0,0,up,up,4.94,40.75,14.89,67.53,20.89,19.51,171.75,173.85,1,1,0,0,0,0,0,0,0,,
47,1.567,0,0,up,up,5.82,38.74,12.23,62.03,20.91,19.38,172.15,173.42,0,1,0,0,0,0,0,0,0,,
48,1.6,0,0,up,up,3.93,37.05,9.34,56.99,21.85,19.7,172.24,173.11,0,1,0,0,0,0,0,0,0,,
49,1.633,0,0,up,up,1.5,37.09,6.63,52.72,21.74,19.56,171.89,173.05,0,1,0,0,0,0,0,0,0,,
50,1.667,0,0,up,up,1.09,38.66,4.66,49.35,21.56,19.7,171.91,173.66,0,1,0,0,0,0,0,0,0,,
51,1.7,0,0,up,up,0.63,39.79,3.51,46.7,20.84,20.09,171.59,173.82,1,1,0,0,0,0,0,0,0,,
52,1.733,0,0,up,up,2.51,43.29,2.81,44.89,20.31,21.1,171.89,173.5,1,1,0,0,0,0,0,0,0,,
53,1.767,0,0,up,up,7.82,51.29,3.4,43.93,20.05,21.83,170.38,174.19,1,0,0,0,0,0,0,0,0,,
54,1.8,0,0,up,up,10.02,53.84,3.99,43.47,20.07,22.74,169.66,174.35,1,0,0,0,0,0,0,0,0,,
55,1.833,0,0,up,transition,12.09,60.42,4.63,44.31,20.64,21.88,169.35,175.2,1,0,0,0,0,0,0,0,0,,
56,1.867,0,0,up,transition,10.09,60.69,5.26,45.56,20.66,20.62,169.61,175.07,1,1,0,0,0,0,0,0,0,,
57,1.9,0,0,up,transition,19.85,63.12,6.69,47.06,20.11,19.08,168.77,175.52,1,1,0,0,0,0,0,0,0,,
58,1.933,0,0,up,transition,15.34,72.47,7.56,49.71,20.87,18.66,168.63,175.95,1,1,0,0,0,0,0,0,0,,
59,1.967,0,0,up,transition,23.72,73.94,9.05,52.64,20.73,18.46,167.94,175.82,1,1,0,0,0,0,0,0,0,,
60,2.0,0,0,up,transition,23.16,80.21,10.65,56.24,21.27,20.86,168.31,175.91,1,0,0,0,0,0,0,0,0,,
61,2.033,0,0,up,transition,2.74,85.44,10.76,60.26,19.98,20.37,168.47,175.32,1,0,0,0,0,0,0,0,0,,
62,2.067,0,0,up,transition,2.21,89.92,10.85,64.54,19.23,20.05,167.61,175.46,1,1,0,0,0,0,0,0,0,,
63,2.1,0,0,up,transition,3.03,92.81,11.05,68.95,19.66,19.91,167.09,176.04,1,0,0,0,0,0,0,0,0,,
64,2.133,0,0,up,transition,14.6,102.3,12.06,73.87,21.72,20.13,166.87,176.62,1,0,0,0,0,0,0,0,0,,
65,2.167,0,0,up,transition,15.84,107.57,12.72,78.56,22.2,20.77,167.31,176.06,1,0,0,0,0,0,0,0,0,,
66,2.2,0,0,up,transition,162.93,113.24,25.47,83.51,24.66,20.78,166.7,176.62,1,0,0,0,0,0,0,0,0,,
67,2.233,0,0,up,transition,155.83,118.06,37.45,88.32,25.85,19.88,166.23,176.63,1,0,0,0,0,0,0,0,0,,
68,2.267,0,0,up,transition,155.14,122.01,49.53,93.42,26.93,18.15,166.62,177.38,1,1,0,0,0,0,0,0,0,,
69,2.3,0,0,transition,transition,152.74,123.27,60.61,98.44,28.85,18.89,167.26,176.9,1,1,0,0,0,0,0,0,0,,
70,2.333,0,0,transition,transition,156.05,122.12,72.33,102.57,28.1,19.35,167.1,176.25,1,1,0,0,0,0,0,0,0,,
71,2.367,0,0,transition,transition,158.94,126.78,83.6,106.98,28.27,18.96,164.88,176.6,1,1,0,0,0,0,0,0,0,,
72,2.4,0,0,transition,transition,160.23,127.53,95.02,110.92,21.92,21.46,169.97,174.11,1,1,0,0,0,0,0,0,0,,
73,2.433,0,0,transition,transition,159.85,130.44,108.12,114.67,24.48,20.68,168.83,174.7,1,1,0,0,0,0,0,0,0,,
74,2.467,0,0,transition,transition,147.76,129.81,120.25,118.0,27.8,18.23,164.73,177.0,1,1,0,0,0,0,0,0,0,,
75,2.5,0,0,transition,transition,144.13,130.34,132.0,121.12,27.9,18.61,164.51,177.45,1,0,0,0,0,0,0,0,0,,
76,2.533,0,0,transition,transition,148.94,131.51,143.2,123.56,24.12,19.71,166.49,176.17,1,0,0,0,0,0,0,0,0,,
77,2.567,0,0,transition,transition,138.19,136.33,153.39,125.95,24.0,18.94,165.72,176.83,1,1,0,0,0,0,0,0,0,,
78,2.6,0,0,transition,transition,144.66,137.67,151.87,127.99,23.72,18.81,166.0,177.09,1,1,0,0,0,0,0,0,0,,
79,2.633,0,0,transition,transition,146.25,140.36,151.07,129.85,23.51,21.2,166.78,175.88,1,0,0,0,0,0,0,0,0,,
80,2.667,0,0,transition,transition,145.92,143.58,150.3,131.64,22.72,22.26,167.92,175.32,1,0,0,0,0,0,0,0,0,,
81,2.7,0,0,transition,transition,152.71,145.28,150.3,133.48,23.39,21.0,167.5,175.9,1,0,0,0,0,0,0,0,0,,
82,2.733,0,0,transition,transition,148.18,145.34,149.65,135.41,22.26,20.46,166.94,175.92,1,0,0,0,0,0,0,0,0,,
83,2.767,0,0,transition,transition,150.32,143.43,148.93,136.8,21.25,18.99,166.84,175.89,1,1,0,0,0,0,0,0,0,,
84,2.8,0,0,transition,transition,150.98,146.21,148.16,138.36,21.4,19.67,167.72,176.6,1,0,0,0,0,0,0,0,0,,
85,2.833,0,0,transition,transition,148.39,147.55,147.2,139.78,20.36,20.42,167.77,176.18,1,0,0,0,0,0,0,0,0,,
86,2.867,0,0,transition,transition,152.2,149.12,147.57,141.39,20.58,20.42,166.78,176.92,1,0,0,0,0,0,0,0,0,,
87,2.9,0,0,transition,transition,149.97,148.95,148.06,142.94,21.15,20.1,166.72,177.34,1,0,0,0,0,0,0,0,0,,
88,2.933,0,0,transition,transition,143.76,148.61,147.63,144.37,22.41,19.18,165.29,177.49,1,0,0,0,0,0,0,0,0,,
89,2.967,0,0,transition,transition,141.76,148.27,147.93,145.36,22.77,18.37,165.0,178.53,1,0,0,0,0,0,0,0,0,,
90,3.0,0,0,transition,transition,149.19,149.54,148.3,146.35,22.28,19.13,165.0,178.66,1,0,0,0,0,0,0,0,0,,
91,3.033,0,0,transition,transition,155.92,151.05,149.11,147.24,22.47,18.1,163.96,179.85,1,0,0,0,0,0,0,0,0,,
92,3.067,0,0,transition,transition,153.02,151.76,149.7,147.93,21.71,18.59,164.23,180.0,1,0,0,0,0,0,0,0,0,,
93,3.1,0,0,transition,transition,152.89,151.0,149.72,148.4,21.58,18.37,163.25,179.85,1,0,0,0,0,0,0,0,0,,
94,3.133,0,0,transition,transition,154.89,151.01,150.28,148.87,20.17,18.39,163.13,179.56,1,0,0,0,0,0,0,0,0,,
95,3.167,0,0,transition,transition,153.02,148.33,150.5,149.28,18.46,17.23,163.25,179.27,1,0,0,0,0,0,0,0,0,,
96,3.2,0,0,transition,transition,150.07,148.87,150.5,149.5,19.26,17.37,164.41,179.71,1,0,0,0,0,0,0,0,0,,
97,3.233,0,0,transition,transition,154.21,151.76,150.5,149.85,19.83,17.55,164.35,179.57,1,0,0,0,0,0,0,0,0,,
98,3.267,0,0,transition,transition,154.21,153.63,150.5,150.23,20.22,17.22,164.91,179.43,1,0,0,0,0,0,0,0,0,,
99,3.3,0,0,transition,transition,152.98,154.47,150.5,150.23,20.64,16.91,165.53,179.72,1,0,0,0,0,0,0,0,0,,
100,3.333,0,0,transition,transition,152.98,154.02,150.67,150.65,19.89,16.39,165.67,179.86,1,0,0,0,0,0,0,0,0,,
101,3.367,0,0,transition,transition,153.49,156.93,150.67,151.35,19.79,15.91,165.4,179.59,1,1,0,0,0,0,0,0,0,,
102,3.4,0,0,transition,transition,157.52,156.69,150.67,151.35,19.16,15.62,165.54,179.31,1,1,0,0,0,0,0,0,0,,
103,3.433,0,0,transition,transition,154.3,159.29,150.67,152.26,19.78,15.93,165.67,179.33,1,1,0,0,0,0,0,0,0,,
104,3.467,0,0,transition,transition,156.57,158.56,150.67,153.02,19.77,15.37,165.96,178.38,1,1,0,0,0,0,0,0,0,,
105,3.5,0,0,transition,transition,158.8,159.69,150.67,153.74,18.85,15.91,165.35,178.47,1,1,0,0,0,0,0,0,0,,
106,3.533,0,0,transition,transition,157.97,160.61,150.67,154.47,19.71,14.76,164.33,179.45,1,1,0,0,0,0,0,0,0,,
107,3.567,0,0,transition,transition,160.05,159.94,150.67,154.47,19.34,13.69,164.9,178.62,1,1,0,0,0,0,0,0,0,,
108,3.6,0,0,transition,transition,159.03,159.86,150.67,154.47,19.31,13.53,165.86,178.21,1,1,0,0,0,0,0,0,0,,
109,3.633,0,0,transition,transition,160.36,160.64,150.67,154.47,19.33,13.58,165.67,177.48,1,1,0,0,0,0,0,0,0,,
110,3.667,0,0,transition,transition,160.52,161.36,150.67,154.47,18.83,13.72,166.03,177.83,1,1,0,0,0,0,0,0,0,,
111,3.7,0,0,transition,transition,163.15,162.18,150.67,154.47,18.65,13.13,166.42,178.38,1,1,0,0,0,0,0,0,0,,
112,3.733,0,0,transition,transition,164.63,163.97,150.67,154.47,17.83,13.52,166.71,178.26,1,1,0,0,0,0,0,0,0,,
113,3.767,0,0,transition,transition,163.62,162.46,150.67,154.47,19.3,12.9,166.57,178.13,1,1,0,0,0,0,0,0,0,,
114,3.8,0,0,transition,transition,161.31,161.44,150.67,154.47,20.2,11.9,165.96,177.96,1,1,0,0,0,0,0,0,0,,
115,3.833,0,0,transition,transition,163.32,160.77,150.67,154.47,19.93,11.05,165.74,178.38,1,1,0,0,0,0,0,0,0,,
116,3.867,0,0,transition,transition,164.06,161.74,150.67,154.47,18.57,11.32,166.16,177.82,1,1,0,0,0,0,0,0,0,,
117,3.9,0,0,transition,transition,163.99,161.11,150.67,154.47,18.49,10.24,165.77,177.99,1,1,0,0,0,0,0,0,0,,
118,3.933,0,0,transition,transition,165.89,160.0,150.67,154.47,17.7,9.39,165.68,178.0,1,1,0,0,0,0,0,0,0,,
119,3.967,0,0,transition,transition,164.66,161.05,150.67,154.47,16.67,10.27,166.4,178.0,1,1,0,0,0,0,0,0,0,,
120,4.0,0,0,transition,transition,163.93,161.07,150.67,154.47,17.79,9.36,165.24,178.67,1,1,0,0,0,0,0,0,0,,
121,4.033,0,0,transition,transition,164.49,161.34,150.67,154.47,18.38,9.21,164.44,179.22,1,1,0,0,0,0,0,0,0,,
122,4.067,0,0,transition,transition,162.76,162.57,150.67,154.47,18.45,9.27,164.81,179.74,1,1,0,0,0,0,0,0,0,,
123,4.1,0,0,transition,transition,161.84,164.18,150.67,154.47,19.6,9.83,163.58,178.83,1,1,0,0,0,0,0,0,0,,
124,4.133,0,0,transition,transition,163.21,162.41,150.67,154.47,17.85,9.1,163.6,179.23,1,1,0,0,0,0,0,0,0,,
125,4.167,0,0,transition,transition,163.43,163.8,150.67,154.47,16.99,9.45,163.63,178.58,1,1,0,0,0,0,0,0,0,,
126,4.2,0,0,transition,transition,165.31,163.25,150.67,154.47,15.1,8.94,164.69,179.37,1,1,0,0,0,0,0,0,0,,
127,4.233,0,0,transition,transition,165.42,164.5,150.67,154.47,15.06,8.91,164.94,178.59,1,1,0,0,0,0,0,0,0,,
128,4.267,0,0,transition,transition,166.86,165.01,150.67,154.47,15.21,8.71,164.38,178.1,1,1,0,0,0,0,0,0,0,,
129,4.3,0,0,transition,transition,166.84,166.01,150.67,154.47,14.5,8.99,165.29,178.73,1,1,0,0,0,0,0,0,0,,
130,4.333,0,0,transition,transition,168.82,167.08,150.67,154.47,14.39,9.15,166.42,179.62,1,1,0,0,0,0,0,0,0,,
131,4.367,0,0,transition,transition,167.42,168.61,150.67,154.47,14.63,10.29,166.79,179.36,1,1,0,0,0,0,0,0,0,,
132,4.4,0,0,transition,transition,167.81,167.07,150.67,154.47,14.02,9.69,167.38,178.47,1,1,0,0,0,0,0,0,0,,
133,4.433,0,0,transition,transition,165.76,166.4,150.67,154.47,14.39,7.9,167.35,178.74,1,1,0,0,0,0,0,0,0,,
134,4.467,0,0,transition,transition,170.13,164.97,150.67,154.47,13.51,7.77,167.86,178.15,1,1,0,0,0,0,0,0,0,,
135,4.5,0,0,transition,transition,170.64,166.13,150.67,154.47,13.62,8.27,167.57,178.89,1,1,0,0,0,0,0,0,0,,
136,4.533,0,0,transition,transition,171.45,167.14,150.67,154.47,13.95,8.18,167.23,179.14,1,1,0,0,0,0,0,0,0,,
137,4.567,0,0,transition,transition,172.8,167.93,150.67,154.47,13.77,8.42,167.4,179.25,1,1,0,0,0,0,0,0,0,,
138,4.6,0,0,transition,transition,174.73,167.0,150.67,154.47,14.15,7.9,166.63,179.5,1,1,0,0,0,0,0,0,0,,
139,4.633,0,0,transition,transition,174.87,164.87,150.67,154.47,14.54,6.71,166.65,179.76,1,1,0,0,0,0,0,0,0,,
140,4.667,0,0,transition,transition,177.07,164.06,150.67,154.47,12.5,6.38,166.11,179.39,1,1,0,0,0,0,0,0,0,,
141,4.7,0,0,transition,transition,175.73,164.02,150.67,154.47,13.15,6.35,166.46,179.63,1,1,0,0,0,0,0,0,0,,
142,4.733,0,0,transition,transition,175.53,164.08,150.67,154.47,13.1,5.45,165.54,178.9,1,1,0,0,0,0,0,0,0,,
143,4.767,0,0,transition,transition,171.88,162.49,150.67,154.47,13.74,5.07,164.26,178.51,1,1,0,0,0,0,0,0,0,,
144,4.8,0,0,transition,transition,170.72,161.63,150.67,154.47,14.05,6.01,163.08,178.15,1,1,0,0,0,0,0,0,0,,
145,4.833,0,0,transition,transition,165.9,160.83,150.67,154.47,15.04,6.32,163.27,177.7,1,1,0,0,0,0,0,0,0,,
146,4.867,0,0,transition,transition,165.88,160.86,150.67,154.47,13.92,7.02,163.75,177.34,1,1,0,0,0,0,0,0,0,,
147,4.9,0,0,transition,transition,162.19,159.26,150.67,154.47,13.73,6.24,163.06,176.3,1,1,0,0,0,0,0,0,0,,
148,4.933,0,0,transition,transition,153.75,156.34,150.67,154.47,16.17,6.27,162.07,175.58,1,1,0,0,0,0,0,0,0,,
149,4.967,0,0,transition,transition,151.48,153.75,150.67,154.47,13.95,6.49,164.1,175.14,1,1,0,0,0,0,0,0,0,,
150,5.0,0,0,transition,transition,142.79,151.7,150.67,154.47,14.3,6.49,164.52,174.1,1,1,0,0,0,0,0,0,0,,
151,5.033,0,0,transition,transition,139.08,146.97,149.89,154.47,14.29,6.35,163.93,173.01,1,1,0,0,0,0,0,0,0,,
152,5.067,0,0,transition,transition,137.39,145.45,148.66,154.47,13.14,5.93,163.22,172.71,1,1,0,0,0,0,0,0,0,,
153,5.1,0,0,transition,transition,133.02,139.48,148.66,154.47,13.7,7.51,162.27,173.63,1,1,0,0,0,0,0,0,0,,
154,5.133,0,0,transition,transition,124.87,135.64,146.56,154.47,12.6,10.1,165.36,174.83,1,1,0,0,0,0,0,0,0,,
155,5.167,0,0,transition,transition,121.65,134.72,146.56,154.47,11.29,8.7,163.83,173.3,1,1,0,0,0,0,0,0,0,,
156,5.2,0,0,transition,transition,115.78,131.62,144.23,154.47,9.27,8.4,164.05,173.21,1,1,0,0,0,0,0,0,0,,
157,5.233,0,0,transition,transition,110.14,126.53,141.6,154.47,9.61,8.98,163.71,172.97,1,1,0,0,0,0,0,0,0,,
158,5.267,0,0,transition,transition,107.9,119.25,138.16,154.47,4.92,9.59,165.82,175.05,1,1,0,0,0,0,0,0,0,,
159,5.3,0,0,transition,transition,104.61,112.95,133.88,154.47,2.03,9.12,165.53,174.35,1,1,0,0,0,0,0,0,0,,
160,5.333,0,0,transition,transition,100.64,105.5,129.52,154.47,0.47,5.59,165.88,174.66,0,1,0,0,0,0,0,0,0,,
161,5.367,0,0,transition,transition,95.13,111.08,124.7,154.47,1.03,6.64,166.23,173.51,1,1,0,0,0,0,0,0,0,,
162,5.4,0,0,transition,transition,91.67,113.86,119.43,154.47,1.27,7.08,166.47,174.09,0,1,0,0,0,0,0,0,0,,
163,5.433,0,0,transition,transition,85.74,107.8,113.83,154.47,3.24,11.4,167.43,174.31,0,1,0,0,0,0,0,0,0,,
164,5.467,0,0,transition,transition,84.05,104.6,108.08,154.47,3.54,11.82,167.79,174.25,0,1,0,0,0,0,0,0,0,,
165,5.5,0,0,transition,transition,78.67,98.57,103.05,154.47,2.79,8.97,167.55,173.51,0,1,0,0,0,0,0,0,0,,
166,5.533,0,0,transition,transition,78.15,99.92,98.11,154.47,2.76,6.99,166.12,172.83,0,1,0,0,0,0,0,0,0,,
167,5.567,0,0,transition,transition,76.12,91.8,94.05,154.47,3.18,9.17,166.63,174.15,0,1,0,0,0,0,0,0,0,,
168,5.6,0,0,transition,transition,71.82,92.3,90.39,154.47,2.65,7.14,166.6,174.67,0,1,0,0,0,0,0,0,0,,
169,5.633,0,0,transition,transition,68.39,86.13,86.91,154.47,3.67,11.77,166.91,173.42,0,1,0,0,0,0,0,0,0,,
170,5.667,0,0,transition,transition,67.41,83.98,83.53,154.47,2.5,12.01,166.87,173.01,0,0,0,0,0,0,0,0,0,,
171,5.7,0,0,transition,transition,64.79,79.04,80.22,154.47,2.68,12.08,167.1,172.33,0,0,0,0,0,0,0,0,0,,
172,5.733,0,0,transition,transition,61.7,77.42,76.97,154.47,3.7,13.16,167.16,172.58,0,0,0,0,0,0,0,0,0,,
173,5.767,0,0,transition,transition,61.4,76.11,74.16,154.47,2.21,9.96,166.14,171.22,0,0,0,0,0,0,0,0,0,,
174,5.8,0,0,transition,transition,57.06,73.28,71.28,154.47,1.9,8.58,166.46,171.04,0,0,0,0,0,0,0,0,0,,
175,5.833,0,0,transition,transition,57.31,67.34,68.91,154.47,3.4,10.7,167.28,171.67,0,0,0,0,0,0,0,0,0,,
176,5.867,0,0,transition,transition,55.54,68.25,66.53,154.47,2.51,10.19,168.02,172.45,0,1,0,0,0,0,0,0,0,,
177,5.9,0,0,transition,transition,54.22,70.5,64.49,154.47,2.23,10.46,167.29,171.95,0,0,0,0,0,0,0,0,0,,
178,5.933,0,0,transition,transition,53.06,68.28,62.4,154.47,2.64,9.85,168.13,172.25,0,1,0,0,0,0,0,0,0,,
179,5.967,0,0,transition,transition,55.58,64.85,60.69,154.47,4.38,13.14,168.46,172.31,0,0,0,0,0,0,0,0,0,,
180,6.0,0,0,transition,transition,57.73,69.12,59.52,154.47,4.28,14.09,168.81,172.92,0,0,0,0,0,0,0,0,0,,
181,6.033,0,0,transition,transition,60.83,71.86,58.89,154.47,3.49,9.23,167.82,172.93,0,1,0,0,0,0,0,0,0,,
182,6.067,0,0,transition,transition,63.57,77.56,58.57,154.47,4.95,15.69,167.96,172.93,0,0,0,0,0,0,0,0,0,,
183,6.1,0,0,transition,transition,66.28,74.87,58.69,154.47,4.5,8.57,167.66,172.34,0,1,0,0,0,0,0,0,0,,
184,6.133,0,0,transition,transition,69.45,74.56,59.34,154.47,4.1,5.34,169.26,173.8,0,1,0,0,0,0,0,0,0,,
185,6.167,0,0,transition,transition,73.19,84.86,60.32,154.47,1.44,6.83,168.95,173.67,1,1,0,0,0,0,0,0,0,,
186,6.2,0,0,transition,transition,75.86,86.64,61.88,154.47,0.37,6.0,168.76,173.36,1,1,0,0,0,0,0,0,0,,
187,6.233,0,0,transition,transition,75.78,84.4,63.42,154.47,0.25,0.99,168.69,173.09,1,1,0,0,0,0,0,0,0,,
188,6.267,0,0,transition,transition,76.31,90.45,65.16,154.47,2.09,1.16,168.3,173.83,1,1,0,0,0,0,0,0,0,,
189,6.3,0,0,transition,transition,78.79,96.26,67.2,154.47,2.64,0.56,168.01,172.77,1,1,0,0,0,0,0,0,0,,
190,6.333,0,0,transition,transition,81.13,93.1,69.54,154.47,1.78,1.53,169.06,173.17,1,1,0,0,0,0,0,0,0,,
191,6.367,0,0,transition,transition,84.02,103.1,71.91,154.47,4.66,1.85,167.34,172.47,1,1,0,0,0,0,0,0,0,,
192,6.4,0,0,transition,transition,85.47,106.69,74.22,154.47,4.11,4.59,168.04,172.26,1,1,0,0,0,0,0,0,0,,
193,6.433,0,0,transition,transition,87.66,108.81,76.46,154.47,4.06,2.97,167.31,171.71,1,1,0,0,0,0,0,0,0,,
194,6.467,0,0,transition,transition,88.19,108.01,78.51,154.47,6.26,2.34,166.05,171.69,1,1,0,0,0,0,0,0,0,,
195,6.5,0,0,transition,transition,91.8,115.63,80.64,154.47,5.72,0.35,167.07,170.96,1,1,0,0,0,0,0,0,0,,
196,6.533,0,0,transition,transition,94.51,115.19,82.73,154.47,6.0,0.69,166.74,171.36,1,1,0,0,0,0,0,0,0,,
197,6.567,0,0,transition,transition,91.96,115.72,82.73,154.47,8.48,0.44,165.14,169.4,1,1,0,0,0,0,0,0,0,,
198,6.6,0,0,transition,transition,94.44,115.94,82.73,154.47,6.95,1.1,164.71,169.52,1,1,0,0,0,0,0,0,0,,
199,6.633,0,0,transition,transition,97.46,115.32,82.73,154.47,6.89,0.71,165.42,169.17,1,1,0,0,0,0,0,0,0,,
200,6.667,0,0,transition,transition,99.3,117.39,82.73,154.47,7.12,2.57,166.13,168.64,1,1,0,0,0,0,0,0,0,,
201,6.7,0,0,transition,transition,100.83,118.21,82.73,154.47,8.64,4.0,165.54,169.2,1,1,0,0,0,0,0,0,0,,
