frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
49,2.044,0,0,down,down,169.07,168.97,173.51,176.04,7.46,7.27,172.23,173.35,1,1,0,0,0,0,0,0,0,,No transition detected
50,2.085,0,0,down,down,167.9,165.57,172.72,174.99,7.13,6.67,172.23,173.64,1,1,0,0,0,0,0,0,0,,No transition detected
51,2.127,0,0,down,down,155.44,169.95,170.86,174.3,5.59,6.7,172.46,173.63,1,1,0,0,0,0,0,0,0,,No transition detected
52,2.169,0,0,down,down,165.04,169.51,169.86,173.57,6.94,8.24,172.39,173.43,1,1,0,0,0,0,0,0,0,,No transition detected
53,2.211,0,0,down,down,118.31,152.92,165.02,171.47,7.23,10.72,172.48,172.78,1,1,0,0,0,0,0,0,0,,No transition detected
54,2.252,0,0,transition,transition,51.61,77.73,154.68,163.18,6.42,10.01,172.5,172.46,1,1,0,0,0,0,0,0,0,,No transition detected
55,2.294,0,0,transition,transition,22.38,34.25,141.93,151.37,7.6,9.64,172.4,172.74,1,1,0,0,0,0,0,0,0,,No transition detected
56,2.336,0,0,up,up,9.55,25.09,128.25,138.79,8.37,9.93,172.37,173.36,1,1,0,0,0,0,0,0,0,,No transition detected
57,2.377,0,0,up,up,7.5,17.89,114.57,125.59,8.72,9.84,172.97,174.14,1,1,0,0,0,0,0,0,0,,No transition detected
58,2.419,0,0,up,up,7.43,16.43,100.96,112.29,9.17,9.78,173.29,174.42,1,1,0,0,0,0,0,0,0,,No transition detected
59,2.461,0,0,up,up,12.6,17.99,87.96,99.19,8.96,10.43,173.29,175.04,1,1,0,0,0,0,0,0,0,,No transition detected
60,2.502,0,0,up,up,9.75,13.89,74.71,85.85,9.47,9.75,173.27,175.01,1,1,0,0,0,0,0,0,0,,No transition detected
61,2.544,0,0,up,up,8.4,14.19,61.33,72.95,8.45,9.74,173.29,175.27,1,1,0,0,0,0,0,0,0,,No transition detected
62,2.586,0,0,up,up,7.77,12.22,47.98,60.17,8.43,9.49,173.59,174.83,1,1,0,0,0,0,0,0,0,,No transition detected
63,2.628,0,0,up,up,7.02,10.64,35.61,46.9,8.3,9.51,173.24,174.79,1,1,0,0,0,0,0,0,0,,No transition detected
64,2.669,0,0,up,up,6.65,10.24,22.41,33.62,8.16,9.26,173.12,174.81,1,1,0,0,0,0,0,0,0,,No transition detected
65,2.711,0,0,up,up,7.6,8.62,13.19,21.6,7.24,8.82,173.27,174.5,1,1,0,0,0,0,0,0,0,,No transition detected
66,2.753,0,0,up,up,5.98,9.52,9.38,15.91,6.66,9.02,172.82,174.83,1,1,0,0,0,0,0,0,0,,No transition detected
67,2.794,0,0,up,up,6.18,9.49,8.03,13.85,6.92,8.84,173.08,174.97,1,1,0,0,0,0,0,0,0,,No transition detected
68,2.836,0,0,up,up,6.26,9.38,7.76,12.54,6.73,8.8,173.27,174.98,1,1,0,0,0,0,0,0,0,,No transition detected
69,2.878,0,0,up,up,7.71,8.91,7.78,11.79,6.82,8.78,173.44,174.53,1,1,0,0,0,0,0,0,0,,No transition detected
70,2.92,0,0,up,up,7.66,9.2,7.8,11.19,7.16,8.91,173.61,174.38,1,1,0,0,0,0,0,0,0,,No transition detected
71,2.961,0,0,up,up,6.85,10.08,7.32,10.53,7.49,9.22,173.29,174.83,1,1,0,0,0,0,0,0,0,,No transition detected
72,3.003,0,0,up,up,7.55,10.74,7.14,10.27,7.6,8.83,173.42,174.68,1,1,0,0,0,0,0,0,0,,No transition detected
73,3.045,0,0,up,up,9.49,12.07,7.23,10.09,7.73,8.72,173.76,174.23,1,1,0,0,0,0,0,0,0,,No transition detected
74,3.086,0,0,up,up,9.93,14.06,7.41,10.24,8.9,9.09,174.08,174.38,1,1,0,0,0,0,0,0,0,,No transition detected
75,3.128,0,0,up,up,12.28,14.9,7.84,10.6,8.56,9.66,173.94,174.29,1,1,0,0,0,0,0,0,0,,No transition detected
76,3.17,0,0,up,up,8.82,14.89,8.03,10.99,7.81,9.31,173.64,174.16,1,1,0,0,0,0,0,0,0,,No transition detected
77,3.212,0,0,up,up,12.14,23.08,8.4,12.19,7.07,8.87,172.93,173.12,1,1,0,0,0,0,0,0,0,,No transition detected
78,3.253,0,0,up,up,13.06,26.58,9.0,13.61,8.36,9.23,172.4,173.29,1,1,0,0,0,0,0,0,0,,No transition detected
79,3.295,0,0,up,up,34.46,47.93,11.35,16.82,6.83,9.96,172.09,172.97,1,1,0,0,0,0,0,0,0,,No transition detected
80,3.337,0,0,up,up,75.75,135.98,17.14,27.37,7.09,10.13,172.05,172.97,1,1,0,0,0,0,0,0,0,,No transition detected
81,3.378,0,0,up,up,146.71,172.87,28.73,41.03,5.69,10.16,172.46,172.84,1,1,0,0,0,0,0,0,0,,No transition detected
82,3.42,0,0,transition,down,149.49,167.71,40.55,,6.41,7.44,172.37,173.19,1,1,0,0,0,0,0,0,0,,No transition detected
83,3.462,0,0,transition,down,162.47,161.88,53.51,161.88,7.61,6.85,172.39,173.46,1,1,0,0,0,0,0,0,0,,No transition detected
84,3.503,0,0,transition,down,170.13,165.35,67.06,163.62,7.66,6.76,172.34,173.24,1,1,0,0,0,0,0,0,0,,No transition detected
85,3.545,1,0,down,down,169.88,169.39,,165.54,8.49,8.34,173.38,173.22,1,1,1,0,1,0,0,0,1,,No transition detected
86,3.587,1,0,down,down,168.98,170.2,168.98,166.7,8.25,8.51,173.58,173.0,1,1,1,0,1,0,0,0,1,,No transition detected
87,3.629,1,0,down,down,169.43,172.01,169.2,167.77,7.76,8.52,173.42,173.23,1,1,1,0,1,0,0,0,1,,No transition detected
88,3.67,1,0,down,down,169.3,171.86,169.24,168.45,7.93,8.37,172.95,173.61,1,1,1,0,1,0,0,0,1,,No transition detected
89,3.712,1,0,down,down,174.75,171.7,170.61,168.91,9.47,7.91,171.99,174.88,1,1,1,0,1,0,0,0,1,,No transition detected
90,3.754,1,0,down,down,174.62,172.42,171.42,169.35,9.15,8.04,172.59,175.06,1,1,1,0,1,0,0,0,1,,No transition detected
91,3.795,1,0,down,down,176.21,170.62,172.21,169.49,9.9,7.91,171.53,174.9,1,1,1,0,1,0,0,0,1,,No transition detected
92,3.837,1,0,down,down,176.25,171.42,172.79,169.68,9.77,8.24,171.36,175.38,1,1,1,0,1,0,0,0,1,,No transition detected
93,3.879,1,0,down,down,176.58,174.46,173.26,170.12,10.14,9.14,171.25,175.21,1,1,1,0,1,0,0,0,1,,No transition detected
94,3.921,1,0,down,down,176.95,175.76,173.67,170.59,10.24,9.69,171.17,175.17,1,1,1,0,1,0,0,0,1,,No transition detected
95,3.962,1,0,down,down,178.26,176.94,174.13,171.84,10.5,10.57,171.46,174.82,1,1,1,0,1,0,0,0,1,,No transition detected
96,4.004,1,0,down,down,177.01,176.79,174.39,172.8,9.92,10.36,171.75,174.74,1,1,1,0,1,0,0,0,1,,No transition detected
97,4.046,1,0,down,down,177.98,177.42,174.69,173.47,10.56,10.76,171.67,174.39,1,1,1,0,1,0,0,0,1,,No transition detected
98,4.087,1,0,down,down,177.56,177.13,175.41,174.04,10.24,10.59,171.97,174.26,1,1,1,0,1,0,0,0,1,,No transition detected
99,4.129,1,0,down,down,177.56,177.11,176.09,174.47,10.34,10.74,172.15,174.13,1,1,1,0,1,0,0,0,1,,No transition detected
100,4.171,1,0,down,down,177.14,176.34,176.74,174.84,10.58,9.81,171.91,174.79,1,1,1,0,1,0,0,0,1,,No transition detected
101,4.213,1,0,down,down,174.62,175.69,176.73,175.17,10.08,9.52,171.33,174.59,1,1,1,0,1,0,0,0,1,,No transition detected
102,4.254,1,0,down,down,175.5,173.44,176.8,175.26,9.84,8.91,171.57,174.39,1,1,1,0,1,0,0,0,1,,No transition detected
103,4.296,1,0,down,down,174.86,173.64,176.69,175.51,9.15,8.25,171.97,174.79,1,1,1,0,1,0,0,0,1,,No transition detected
104,4.338,1,0,down,down,175.23,173.42,176.61,175.68,8.84,8.33,172.56,174.49,1,1,1,0,1,0,0,0,1,,No transition detected
105,4.379,1,0,down,down,168.89,170.98,175.97,175.39,7.15,8.32,173.15,173.41,1,1,1,0,1,0,0,0,1,,No transition detected
106,4.421,1,0,down,down,169.86,169.8,175.37,174.89,6.8,7.26,173.5,173.04,1,1,1,0,1,0,0,0,1,,No transition detected
107,4.463,1,0,down,down,172.14,163.08,174.86,173.74,7.06,5.59,172.64,173.21,1,1,1,0,1,0,0,0,1,,No transition detected
108,4.504,1,0,down,down,171.75,161.16,174.43,172.43,7.1,5.03,172.0,173.43,1,1,1,0,1,0,0,0,1,,No transition detected
109,4.546,1,0,down,down,156.56,170.94,172.64,171.89,5.3,6.98,172.58,173.02,1,1,1,0,1,0,0,0,1,,No transition detected
110,4.588,1,0,down,down,161.96,166.64,171.34,171.02,6.45,8.6,172.02,173.04,1,1,1,0,1,0,0,0,1,,No transition detected
111,4.63,1,0,down,down,107.28,153.99,165.48,169.09,5.92,10.78,172.93,172.69,1,1,1,0,1,0,0,0,1,,No transition detected
112,4.671,1,0,transition,transition,51.01,89.15,154.97,161.83,6.28,9.66,172.61,172.86,1,1,1,0,1,0,0,0,1,,No transition detected
113,4.713,1,0,transition,transition,13.24,25.46,141.52,149.31,6.23,8.69,172.8,173.33,1,1,1,0,1,0,0,0,1,,No transition detected
114,4.755,1,0,up,up,11.24,18.99,127.84,136.44,7.31,9.92,173.42,174.02,1,1,1,0,1,0,0,0,1,,No transition detected
115,4.796,1,0,up,up,10.12,16.91,114.11,123.38,7.31,9.26,173.44,174.01,1,1,1,0,1,0,0,0,1,,No transition detected
116,4.838,1,0,up,up,10.64,15.07,100.39,110.18,7.63,9.84,173.63,174.44,1,1,1,0,1,0,0,0,1,,No transition detected
117,4.88,1,0,up,up,8.55,12.75,87.03,96.99,7.03,8.88,172.97,174.7,1,1,1,0,1,0,0,0,1,,No transition detected
118,4.922,1,0,up,up,7.16,11.09,73.47,83.77,6.76,8.37,172.99,174.71,1,1,1,0,1,0,0,0,1,,No transition detected
119,4.963,1,0,up,up,7.15,9.53,59.72,70.97,6.57,7.99,172.67,174.08,1,1,1,0,1,0,0,0,1,,No transition detected
120,5.005,1,0,up,up,7.72,11.06,46.05,58.46,6.61,8.75,173.14,174.85,1,1,1,0,1,0,0,0,1,,No transition detected
