frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
32,1.068,0,0,up,transition,8.83,39.69,18.87,98.38,19.01,21.41,170.92,177.44,1,0,0,0,0,0,0,0,0,,
33,1.101,0,0,up,transition,8.5,37.97,16.0,98.38,18.87,21.38,171.29,176.54,1,0,0,0,0,0,0,0,0,,
34,1.134,0,0,up,transition,6.28,37.44,13.43,98.38,19.13,20.16,171.29,176.73,1,0,0,0,0,0,0,0,0,,
35,1.168,0,0,up,transition,6.88,37.85,11.14,98.38,17.73,20.27,171.38,176.71,1,0,0,0,0,0,0,0,0,,
36,1.201,0,0,up,transition,8.3,39.86,9.41,98.38,17.8,20.18,171.36,177.09,1,0,0,0,0,0,0,0,0,,
37,1.235,0,0,up,transition,8.09,41.19,8.82,98.38,18.07,20.42,171.21,177.27,1,0,0,0,0,0,0,0,0,,
38,1.268,0,0,up,transition,9.35,41.47,8.39,98.38,19.11,20.34,171.27,177.46,1,0,0,0,0,0,0,0,0,,
39,1.301,0,0,up,transition,8.59,42.97,8.21,98.38,18.68,20.05,170.95,178.92,1,0,0,0,0,0,0,0,0,,
40,1.335,0,0,up,transition,10.24,43.85,8.47,98.38,20.18,19.48,170.62,178.74,1,0,0,0,0,0,0,0,0,,
41,1.368,0,0,up,transition,10.19,46.62,8.41,98.38,20.66,17.7,170.4,179.82,1,0,0,0,0,0,0,0,0,,
42,1.401,0,0,up,transition,15.8,50.53,8.97,98.38,22.18,17.52,169.8,179.29,1,0,0,0,0,0,0,0,0,,
43,1.435,0,0,up,transition,23.05,57.25,10.34,98.38,20.06,15.93,169.58,179.65,1,0,0,0,0,0,0,0,0,,
44,1.468,0,0,up,transition,23.97,58.95,11.6,98.38,21.79,15.72,169.68,179.65,1,0,0,0,0,0,0,0,0,,
45,1.502,0,0,up,transition,31.24,65.84,13.5,98.38,20.95,15.64,169.09,180.0,1,0,0,0,0,0,0,0,0,,
46,1.535,0,0,up,transition,35.22,66.59,15.91,98.38,20.53,14.46,168.53,179.82,1,1,0,0,0,0,0,0,0,,
47,1.568,0,0,up,transition,40.19,71.8,18.68,96.17,20.77,12.31,168.56,179.1,1,1,0,0,0,0,0,0,0,,
48,1.602,0,0,up,transition,39.8,81.03,21.31,91.29,18.87,12.37,167.83,178.41,1,1,0,0,0,0,0,0,0,,
49,1.635,0,0,up,transition,45.75,86.13,24.45,91.29,21.26,13.99,167.76,178.93,1,1,0,0,0,0,0,0,0,,
50,1.668,0,0,up,transition,59.24,97.6,28.61,88.74,19.29,15.16,168.36,179.82,1,1,0,0,0,0,0,0,0,,
51,1.702,0,0,transition,transition,79.51,111.16,34.52,87.79,20.25,15.19,167.8,178.75,1,0,0,0,0,0,0,0,0,,
52,1.735,0,0,transition,transition,78.94,116.13,40.24,87.65,16.45,14.46,168.43,179.12,1,1,0,0,0,0,0,0,0,,
53,1.768,0,0,transition,transition,97.46,119.3,47.51,87.78,14.44,15.45,169.11,179.29,1,1,0,0,0,0,0,0,0,,
54,1.802,0,0,transition,transition,112.67,125.33,55.59,89.93,14.88,11.89,169.31,180.0,1,1,0,0,0,0,0,0,0,,
55,1.835,0,0,transition,transition,126.14,136.37,64.18,94.11,13.81,15.21,171.23,177.88,1,1,0,0,0,0,0,0,0,,
56,1.869,0,0,transition,transition,130.84,147.51,73.08,94.11,20.41,14.38,168.43,179.47,1,1,0,0,0,0,0,0,0,,
57,1.902,0,0,transition,transition,135.27,151.96,81.75,94.11,19.38,14.98,170.18,179.46,1,1,0,0,0,0,0,0,0,,
58,1.935,0,0,transition,transition,139.48,151.08,90.44,94.11,19.52,14.48,170.37,179.48,1,1,0,0,0,0,0,0,0,,
59,1.969,0,0,transition,transition,144.67,156.17,99.15,94.11,18.97,13.76,169.44,179.65,1,1,0,0,0,0,0,0,0,,
60,2.002,0,0,transition,transition,146.66,157.02,108.05,94.11,18.81,14.35,169.11,179.31,1,1,0,0,0,0,0,0,0,,
61,2.035,0,0,transition,transition,148.0,161.11,116.57,94.11,19.17,13.97,169.2,179.14,1,1,0,0,0,0,0,0,0,,
62,2.069,0,0,transition,transition,148.04,162.83,123.97,94.11,19.77,12.79,168.56,179.13,1,1,0,0,0,0,0,0,0,,
63,2.102,0,0,transition,transition,151.15,166.8,123.97,94.11,18.91,11.86,169.26,179.32,1,1,0,0,0,0,0,0,0,,
64,2.135,0,0,transition,transition,157.22,166.55,130.45,94.11,18.98,10.38,169.51,178.83,1,1,0,0,0,0,0,0,0,,
65,2.169,0,0,transition,transition,159.24,169.02,130.45,94.11,18.15,9.69,169.67,179.15,1,1,0,0,0,0,0,0,0,,
66,2.202,0,0,transition,transition,161.97,169.96,137.37,94.11,16.83,9.15,169.95,178.16,1,1,0,0,0,0,0,0,0,,
67,2.236,0,0,transition,transition,162.45,171.51,142.78,94.11,16.78,8.86,169.74,178.15,1,1,0,0,0,0,0,0,0,,
68,2.269,0,0,transition,transition,164.66,170.3,142.78,94.11,16.45,7.48,169.77,178.33,1,1,0,0,0,0,0,0,0,,
69,2.302,0,0,transition,transition,164.74,170.3,142.78,94.11,16.88,6.51,169.61,178.33,1,1,0,0,0,0,0,0,0,,
