frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,162.75,168.0,,168.0,11.11,7.36,174.37,179.71,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,unknown,down,159.44,165.08,,166.54,7.85,7.13,177.3,178.62,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,unknown,down,160.44,163.51,,165.53,7.7,5.94,177.29,178.89,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,unknown,down,156.85,163.76,,165.09,6.07,5.55,177.06,179.72,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,unknown,down,164.44,163.4,,164.75,8.65,4.91,177.59,179.45,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,unknown,down,162.97,162.08,,164.3,6.43,4.43,178.11,180.0,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,unknown,down,162.57,160.32,,163.73,7.69,3.13,177.84,180.0,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,unknown,down,156.34,156.53,,162.83,3.72,1.93,179.46,179.72,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,unknown,transition,157.1,156.1,,162.09,4.47,2.05,179.19,179.72,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,unknown,transition,154.0,157.64,,161.64,3.93,3.27,179.73,179.73,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,unknown,transition,153.4,154.14,,160.96,4.2,1.54,179.73,178.1,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,unknown,transition,151.1,152.02,,160.21,5.31,4.05,180.0,179.44,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,unknown,transition,148.12,151.25,,158.82,5.56,4.4,179.46,180.0,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,unknown,transition,146.81,151.29,,157.67,4.74,4.71,179.46,179.73,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,unknown,transition,147.29,149.28,,156.48,6.48,5.27,178.91,180.0,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,unknown,transition,143.17,144.86,,154.91,6.65,6.19,178.9,179.45,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,unknown,transition,138.94,137.38,,152.74,6.25,7.42,178.89,179.16,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,unknown,transition,140.13,135.82,,150.55,8.17,8.31,179.17,179.16,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,unknown,transition,137.74,135.28,,148.46,7.93,7.89,180.0,178.89,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,unknown,transition,134.68,128.67,,146.14,8.37,6.45,179.45,178.32,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,unknown,transition,125.1,121.13,,143.23,6.36,4.54,177.83,176.41,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,unknown,transition,122.93,116.32,,139.79,5.6,4.2,176.22,176.47,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,unknown,transition,116.79,109.71,,136.08,5.52,5.88,175.97,177.27,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,unknown,transition,117.82,111.03,,132.67,5.71,7.27,175.91,177.26,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,unknown,transition,115.04,105.82,,128.88,5.93,6.34,174.93,177.52,1,1,0,0,0,0,0,0,0,,
26,0.868,0,0,unknown,transition,107.44,102.12,,124.78,2.31,5.11,174.93,176.7,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,unknown,transition,97.93,95.95,,120.34,0.95,4.65,174.61,176.73,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,unknown,transition,93.43,91.18,,115.87,1.17,1.62,174.64,176.2,1,1,0,0,0,0,0,0,0,,
29,0.968,0,0,unknown,transition,91.97,90.65,,111.97,1.19,0.84,174.61,175.95,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,unknown,transition,86.08,86.95,,107.9,2.32,1.21,174.1,175.97,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,unknown,transition,85.21,85.32,,103.74,3.05,1.82,174.42,176.49,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,unknown,transition,86.52,81.76,,99.83,0.91,1.56,174.69,176.27,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,unknown,transition,81.35,77.42,,96.19,0.71,1.13,175.52,176.81,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,unknown,transition,81.91,77.1,,92.92,0.98,0.62,175.78,176.29,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,unknown,transition,79.57,74.64,,89.99,2.58,1.23,175.52,176.79,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,unknown,transition,75.39,73.48,,86.87,1.58,1.51,175.82,176.54,1,1,0,0,0,0,0,0,0,,
37,1.235,0,0,unknown,transition,68.2,69.08,,83.8,0.01,1.23,177.91,176.83,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,unknown,transition,63.33,65.82,,80.78,1.03,3.25,178.42,177.88,1,1,0,0,0,0,0,0,0,,
39,1.301,0,0,unknown,transition,66.06,66.01,,78.28,1.26,3.27,177.65,177.9,1,1,0,0,0,0,0,0,0,,
40,1.335,0,0,unknown,transition,58.78,63.18,,75.95,0.0,4.72,180.0,178.43,1,1,0,0,0,0,0,0,0,,
41,1.368,0,0,unknown,transition,55.19,61.17,,73.49,1.17,3.86,179.23,177.1,1,1,0,0,0,0,0,0,0,,
42,1.401,0,0,unknown,transition,50.87,58.68,,71.14,0.0,5.2,180.0,177.6,1,1,0,0,0,0,0,0,0,,
43,1.435,0,0,unknown,transition,49.54,54.47,,68.57,2.12,5.73,179.74,178.14,1,1,0,0,0,0,0,0,0,,
44,1.468,0,0,unknown,transition,49.0,53.1,,66.18,0.37,4.33,178.95,178.14,1,1,0,0,0,0,0,0,0,,
45,1.502,0,0,unknown,transition,47.0,51.13,,63.99,0.03,4.04,179.48,177.91,1,1,0,0,0,0,0,0,0,,
46,1.535,0,0,unknown,transition,44.53,47.64,,61.53,0.15,5.14,177.95,177.67,1,1,0,0,0,0,0,0,0,,
47,1.568,0,0,unknown,up,40.63,46.15,,59.16,1.56,4.26,177.96,176.33,1,1,0,0,0,0,0,0,0,,
48,1.602,0,0,unknown,up,41.73,42.0,,56.54,0.97,3.32,176.68,176.08,1,1,0,0,0,0,0,0,0,,
49,1.635,0,0,unknown,up,42.63,43.4,,54.4,2.27,1.02,172.84,172.09,1,1,0,0,0,0,0,0,0,,
50,1.668,0,0,unknown,up,45.67,44.86,,52.65,1.44,4.37,173.38,172.58,1,1,0,0,0,0,0,0,0,,
51,1.702,0,0,unknown,up,43.81,42.74,,50.71,0.17,3.44,173.66,171.94,1,1,0,0,0,0,0,0,0,,
52,1.735,0,0,unknown,up,46.96,44.94,,49.19,2.29,1.47,174.64,173.75,1,1,0,0,0,0,0,0,0,,
53,1.768,0,0,unknown,up,47.79,43.41,,47.71,0.39,0.37,174.88,173.49,1,1,0,0,0,0,0,0,0,,
54,1.802,0,0,unknown,up,48.19,45.65,,46.63,3.12,0.79,176.12,174.4,1,1,0,0,0,0,0,0,0,,
55,1.835,0,0,unknown,up,53.47,48.28,,46.11,4.03,0.67,176.65,174.66,1,1,0,0,0,0,0,0,0,,
56,1.869,0,0,unknown,up,53.35,48.85,,45.76,4.5,1.14,176.15,174.64,1,1,0,0,0,0,0,0,0,,
57,1.902,0,0,unknown,up,58.61,52.02,,45.83,5.95,0.12,175.64,174.37,1,1,0,0,0,0,0,0,0,,
58,1.935,0,0,unknown,transition,59.96,52.84,,46.26,7.47,0.32,175.58,175.17,1,1,0,0,0,0,0,0,0,,
59,1.969,0,0,unknown,transition,63.05,57.27,,47.19,6.29,0.91,175.8,173.99,1,1,0,0,0,0,0,0,0,,
60,2.002,0,0,unknown,transition,65.34,61.57,,48.82,4.84,1.57,176.86,174.34,1,1,0,0,0,0,0,0,0,,
61,2.035,0,0,unknown,transition,65.43,62.14,,50.38,7.53,1.6,176.85,174.32,1,1,0,0,0,0,0,0,0,,
62,2.069,0,0,unknown,transition,63.08,66.33,,52.17,6.55,1.78,177.08,174.13,1,1,0,0,0,0,0,0,0,,
63,2.102,0,0,unknown,transition,66.6,69.58,,54.41,5.02,2.14,175.72,174.32,1,1,0,0,0,0,0,0,0,,
64,2.135,0,0,unknown,transition,66.45,71.19,,56.59,2.11,2.87,174.93,174.55,1,1,0,0,0,0,0,0,0,,
65,2.169,0,0,unknown,transition,73.69,73.42,,59.09,4.97,4.19,174.71,174.32,1,1,0,0,0,0,0,0,0,,
66,2.202,0,0,unknown,transition,73.15,73.42,,61.41,3.89,4.27,174.78,174.24,1,1,0,0,0,0,0,0,0,,
67,2.236,0,0,unknown,transition,74.6,76.64,,63.77,3.38,0.43,174.0,174.16,1,1,0,0,0,0,0,0,0,,
68,2.269,0,0,unknown,transition,78.51,79.02,,66.29,6.24,4.56,174.26,174.45,1,1,0,0,0,0,0,0,0,,
69,2.302,0,0,unknown,transition,78.72,77.96,,68.45,7.66,1.84,174.26,174.71,1,1,0,0,0,0,0,0,0,,
70,2.336,0,0,unknown,transition,76.31,79.82,,70.7,7.37,1.15,174.5,173.92,1,1,0,0,0,0,0,0,0,,
71,2.369,0,0,unknown,transition,79.35,80.2,,72.61,3.04,2.1,174.21,173.92,1,1,0,0,0,0,0,0,0,,
72,2.402,0,0,unknown,transition,81.32,80.73,,74.2,3.27,2.12,173.72,174.4,1,1,0,0,0,0,0,0,0,,
73,2.436,0,0,unknown,transition,85.01,82.22,,75.88,2.11,5.08,174.06,174.42,1,1,0,0,0,0,0,0,0,,
74,2.469,0,0,unknown,transition,88.21,84.6,,77.4,4.9,3.04,174.32,174.45,1,1,0,0,0,0,0,0,0,,
75,2.502,0,0,unknown,transition,87.12,85.63,,78.74,3.91,1.78,173.75,174.24,1,1,0,0,0,0,0,0,0,,
76,2.536,0,0,unknown,transition,86.68,87.52,,80.1,3.27,2.78,174.06,174.26,1,1,0,0,0,0,0,0,0,,
77,2.569,0,0,unknown,transition,88.46,89.47,,81.44,2.54,1.52,174.62,174.57,1,1,0,0,0,0,0,0,0,,
78,2.603,0,0,unknown,transition,90.35,88.45,,82.69,0.22,2.63,174.37,173.98,1,1,0,0,0,0,0,0,0,,
79,2.636,0,0,unknown,transition,89.84,91.11,,83.89,0.56,1.66,173.49,173.87,1,1,0,0,0,0,0,0,0,,
