frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
98,3.27,1,1,down,down,154.85,158.43,170.31,171.54,13.69,20.42,171.01,170.15,1,1,1,1,1,1,0,0,2,,
99,3.303,1,1,down,down,138.24,149.55,167.4,169.54,14.32,20.31,170.36,170.74,1,1,1,1,1,1,0,0,2,,
100,3.337,1,1,transition,transition,122.48,115.43,163.65,165.03,11.87,17.28,171.07,171.22,1,1,1,1,1,1,0,0,2,,
101,3.37,1,1,transition,transition,66.88,69.58,154.79,156.7,10.76,15.71,171.26,172.16,1,1,1,1,1,1,0,0,2,,
102,3.403,1,1,transition,transition,38.99,50.69,143.47,146.65,12.16,16.3,171.22,172.02,1,1,1,1,1,1,0,0,2,,
103,3.437,1,1,transition,transition,28.36,39.83,131.1,135.68,13.65,15.69,171.44,172.02,1,1,1,1,1,1,0,0,2,,
104,3.47,1,1,up,transition,21.94,18.48,117.97,122.26,15.56,18.39,171.79,171.46,1,1,1,1,1,1,0,0,2,,
105,3.504,1,1,up,up,19.41,23.12,104.94,109.31,17.47,18.23,172.06,172.36,1,1,1,1,1,1,0,0,2,,
106,3.537,1,1,up,up,13.98,22.33,91.84,96.2,19.06,19.56,171.85,173.31,1,1,1,1,1,1,0,0,2,,
107,3.57,1,1,up,up,12.99,17.56,79.11,83.04,21.62,21.65,172.57,173.42,0,0,1,1,1,1,0,0,2,,
108,3.604,1,1,up,up,11.52,12.24,66.02,69.89,21.34,23.76,172.96,173.24,0,0,1,1,1,1,0,0,2,,
109,3.637,1,1,up,up,10.56,17.15,53.35,57.87,20.83,25.92,172.02,172.23,1,0,1,1,1,1,0,0,2,,
110,3.67,1,1,up,up,12.87,14.29,41.52,45.85,22.66,26.39,172.0,172.39,0,0,1,1,1,1,0,0,2,,
111,3.704,1,1,up,up,10.63,12.85,30.88,34.46,22.92,24.05,171.59,172.65,0,0,1,1,1,1,0,0,2,,
112,3.737,1,1,up,up,11.26,14.03,21.61,26.01,22.92,23.06,171.53,173.8,0,0,1,1,1,1,0,0,2,,
113,3.77,1,1,up,up,12.16,13.99,17.05,21.38,22.83,21.44,171.98,173.39,0,0,1,1,1,1,0,0,2,,
114,3.804,1,1,up,up,12.68,13.63,14.86,18.29,23.22,21.36,172.06,173.1,0,1,1,1,1,1,0,0,2,,
115,3.837,1,1,up,up,13.6,15.45,13.63,16.26,23.18,21.68,172.26,172.94,0,0,1,1,1,1,0,0,2,,
116,3.871,1,1,up,up,12.54,15.65,12.85,16.02,22.42,20.32,171.93,173.4,0,1,1,1,1,1,0,0,2,,
117,3.904,1,1,up,up,9.84,13.55,12.05,15.23,21.51,19.62,171.74,173.36,1,1,1,1,1,1,0,0,2,,
118,3.937,1,1,up,up,10.25,13.78,11.74,14.51,21.48,19.2,171.8,173.63,1,1,1,1,1,1,0,0,2,,
119,3.971,1,1,up,up,10.89,14.53,11.57,14.26,21.28,19.62,171.94,173.63,1,1,1,1,1,1,0,0,2,,
120,4.004,1,1,up,up,10.43,14.97,11.48,14.49,21.35,20.45,171.87,173.49,1,1,1,1,1,1,0,0,2,,
121,4.037,1,1,up,up,11.55,15.22,11.56,14.33,20.25,21.08,172.3,172.7,1,1,1,1,1,1,0,0,2,,
122,4.071,1,1,up,up,13.06,18.77,11.57,14.7,20.4,21.27,173.02,172.5,1,1,1,1,1,1,0,0,2,,
123,4.104,1,1,up,up,14.52,14.48,11.9,14.84,19.12,19.61,173.02,172.5,1,1,1,1,1,1,0,0,2,,
124,4.137,1,1,up,up,16.02,21.37,12.3,15.45,20.76,16.96,172.71,171.98,1,1,1,1,1,1,0,0,2,,
125,4.171,1,1,up,up,16.72,22.51,12.68,16.16,20.28,14.91,172.39,172.47,1,1,1,1,1,1,0,0,2,,
126,4.204,1,1,up,up,17.47,27.27,13.08,17.29,18.29,14.89,171.91,172.21,1,1,1,1,1,1,0,0,2,,
127,4.238,1,1,up,up,20.05,29.87,13.61,18.5,16.18,15.15,171.38,172.36,1,1,1,1,1,1,0,0,2,,
128,4.271,1,1,up,up,17.65,36.33,14.04,20.22,16.8,14.99,171.38,172.06,1,1,1,1,1,1,0,0,2,,
129,4.304,1,1,up,up,23.93,40.09,15.21,22.43,14.57,12.79,171.1,171.81,1,1,1,1,1,1,0,0,2,,
130,4.338,1,1,up,up,25.45,44.05,16.48,24.95,13.64,14.17,171.02,172.05,1,1,1,1,1,1,0,0,2,,
131,4.371,1,1,up,up,35.98,53.07,18.57,28.17,12.36,13.25,171.15,172.18,1,1,1,1,1,1,0,0,2,,
132,4.404,1,1,up,up,59.11,67.72,22.63,32.56,13.54,14.58,171.28,172.05,1,1,1,1,1,1,0,0,2,,
133,4.438,1,1,up,transition,118.95,76.77,31.58,37.69,13.29,14.8,171.36,171.74,1,1,1,1,1,1,0,0,2,,
134,4.471,1,1,transition,transition,151.13,105.89,43.08,44.95,15.93,16.76,170.96,171.53,1,1,1,1,1,1,0,0,2,,
135,4.505,1,1,transition,transition,154.96,124.82,54.79,54.15,17.4,18.87,170.58,171.23,1,1,1,1,1,1,0,0,2,,
136,4.538,1,1,transition,transition,168.87,138.02,67.52,63.87,17.13,16.66,171.22,170.97,1,1,1,1,1,1,0,0,2,,
137,4.571,1,1,transition,transition,168.85,146.53,80.2,74.2,16.82,17.28,171.03,170.49,1,1,1,1,1,1,0,0,2,,
138,4.605,2,1,down,transition,170.74,149.13,,84.36,15.92,15.93,171.2,170.6,1,1,2,1,2,1,0,0,3,,
139,4.638,2,1,down,transition,172.95,155.56,172.95,94.83,16.38,15.27,171.16,171.41,1,1,2,1,2,1,0,0,3,,
140,4.671,2,1,down,transition,176.4,161.77,174.68,105.29,18.34,13.48,169.79,173.15,1,1,2,1,2,1,0,0,3,,
141,4.705,2,1,down,transition,176.65,162.85,175.33,115.52,17.88,11.69,169.03,174.36,1,1,2,1,2,1,0,0,3,,
142,4.738,2,2,down,down,179.72,165.44,176.43,,17.17,13.76,169.3,172.67,1,1,2,2,2,2,0,0,4,,
143,4.771,2,2,down,down,179.94,166.96,177.13,166.96,16.03,14.89,170.47,170.09,1,1,2,2,2,2,0,0,4,,
144,4.805,2,2,down,down,177.91,168.19,177.26,167.58,16.4,16.33,171.24,169.7,1,1,2,2,2,2,0,0,4,,
145,4.838,2,2,down,down,174.55,171.52,177.26,168.89,16.25,16.9,171.1,169.7,1,1,2,2,2,2,0,0,4,,
146,4.872,2,2,down,down,173.94,177.51,177.26,168.89,16.39,16.98,171.05,169.52,1,1,2,2,2,2,0,0,4,,
147,4.905,2,2,down,down,173.88,177.4,176.78,168.89,16.1,16.86,170.85,169.23,1,1,2,2,2,2,0,0,4,,
148,4.938,2,2,down,down,174.27,179.87,176.78,168.89,16.07,16.53,170.69,169.42,1,1,2,2,2,2,0,0,4,,
149,4.972,2,2,down,down,173.06,178.41,176.78,168.89,16.28,16.16,170.4,169.35,1,1,2,2,2,2,0,0,4,,
150,5.005,2,2,down,down,173.22,178.24,176.78,168.89,15.91,15.97,170.61,169.08,1,1,2,2,2,2,0,0,4,,
151,5.038,2,2,down,down,173.22,176.94,176.78,168.89,16.09,15.97,170.42,169.51,1,1,2,2,2,2,0,0,4,,
152,5.072,2,2,down,down,173.73,177.4,176.78,168.89,16.09,15.53,170.18,169.59,1,1,2,2,2,2,0,0,4,,
153,5.105,2,2,down,down,172.31,176.86,176.78,168.89,16.03,16.08,170.6,169.16,1,1,2,2,2,2,0,0,4,,
154,5.138,2,2,down,down,171.18,176.38,176.78,168.89,15.29,16.28,171.41,168.87,1,1,2,2,2,2,0,0,4,,
155,5.172,2,2,down,down,171.16,172.32,176.78,168.89,15.19,16.08,171.01,169.06,1,1,2,2,2,2,0,0,4,,
156,5.205,2,2,down,down,170.14,172.45,176.78,168.89,15.25,15.73,171.14,169.14,1,1,2,2,2,2,0,0,4,,
157,5.239,2,2,down,down,170.14,172.58,176.78,168.89,15.47,15.37,170.85,169.38,1,1,2,2,2,2,0,0,4,,
158,5.272,2,2,down,down,169.1,172.08,176.78,168.89,15.49,15.32,170.98,169.2,1,1,2,2,2,2,0,0,4,,
159,5.305,2,2,down,down,168.3,169.36,176.78,168.89,15.72,14.69,170.96,169.12,1,1,2,2,2,2,0,0,4,,
160,5.339,2,2,down,down,168.48,164.7,176.78,168.89,15.47,14.77,170.96,168.93,1,1,2,2,2,2,0,0,4,,
161,5.372,2,2,down,down,167.37,163.75,176.78,168.89,15.67,14.74,170.96,169.15,1,1,2,2,2,2,0,0,4,,
162,5.405,2,2,down,down,166.68,164.0,176.78,168.89,15.39,15.14,171.27,168.8,1,1,2,2,2,2,0,0,4,,
163,5.439,2,2,down,down,167.17,163.33,176.78,168.89,15.46,15.09,171.25,168.8,1,1,2,2,2,2,0,0,4,,
164,5.472,2,2,down,down,167.12,166.14,176.78,168.89,15.48,14.87,171.25,169.06,1,1,2,2,2,2,0,0,4,,
165,5.506,2,2,down,down,165.63,166.86,176.78,168.89,15.84,14.92,171.37,169.06,1,1,2,2,2,2,0,0,4,,
166,5.539,2,2,down,down,168.36,167.74,176.78,168.89,15.82,14.97,170.96,169.04,1,1,2,2,2,2,0,0,4,,
167,5.572,2,2,down,down,168.41,169.1,176.78,168.89,15.61,15.82,171.17,168.61,1,1,2,2,2,2,0,0,4,,
168,5.606,2,2,down,down,168.98,172.38,176.78,168.89,15.79,15.69,170.83,169.71,1,1,2,2,2,2,0,0,4,,
169,5.639,2,2,down,down,170.2,172.26,176.78,168.89,15.42,16.29,171.2,169.37,1,1,2,2,2,2,0,0,4,,
170,5.672,2,2,down,down,171.45,174.17,176.78,168.89,15.43,16.35,171.32,169.48,1,1,2,2,2,2,0,0,4,,
171,5.706,2,2,down,down,172.55,175.52,176.78,168.89,15.39,16.79,171.54,169.11,1,1,2,2,2,2,0,0,4,,
172,5.739,2,2,down,down,174.51,173.7,176.78,168.89,14.88,16.66,171.66,169.36,1,1,2,2,2,2,0,0,4,,
173,5.772,2,2,down,down,175.5,176.0,176.78,168.89,15.08,16.46,171.49,169.72,1,1,2,2,2,2,0,0,4,,
174,5.806,2,2,down,down,175.49,178.24,176.78,168.89,15.1,15.01,171.24,169.81,1,1,2,2,2,2,0,0,4,,
175,5.839,2,2,down,down,176.12,178.02,176.78,168.89,14.86,16.16,171.46,170.26,1,1,2,2,2,2,0,0,4,,
176,5.873,2,2,down,down,176.97,179.81,176.78,168.89,14.11,16.41,171.95,170.62,1,1,2,2,2,2,0,0,4,,
177,5.906,2,2,down,down,179.18,177.11,176.78,170.95,15.18,16.88,171.08,171.35,1,1,2,2,2,2,0,0,4,,
178,5.939,2,2,down,down,175.83,177.44,176.66,172.24,15.29,17.32,170.67,171.36,1,1,2,2,2,2,0,0,4,,
179,5.973,2,2,down,down,174.16,175.08,176.38,172.72,16.38,16.31,169.67,173.41,1,1,2,2,2,2,0,0,4,,
180,6.006,2,2,down,down,172.12,173.05,175.96,172.77,16.88,16.83,170.58,173.13,1,1,2,2,2,2,0,0,4,,
181,6.039,2,2,down,down,169.32,162.95,175.35,171.54,16.47,16.35,170.89,171.96,1,1,2,2,2,2,0,0,4,,
182,6.073,2,2,down,down,157.41,155.35,173.86,169.74,16.77,18.38,170.38,171.36,1,1,2,2,2,2,0,0,4,,
183,6.106,2,2,down,down,152.45,156.92,172.15,168.46,16.74,19.76,171.03,171.03,1,1,2,2,2,2,0,0,4,,
184,6.139,2,2,transition,transition,134.46,138.52,168.65,165.74,17.53,20.35,170.6,171.12,1,1,2,2,2,2,0,0,4,,
185,6.173,2,2,transition,transition,120.69,110.49,163.99,161.13,15.49,20.62,171.56,170.83,1,1,2,2,2,2,0,0,4,,
186,6.206,2,2,transition,transition,68.67,72.23,154.74,153.24,13.54,17.02,171.7,171.78,1,1,2,2,2,2,0,0,4,,
187,6.24,2,2,transition,transition,34.03,55.6,142.58,143.85,15.02,17.5,171.11,172.0,1,1,2,2,2,2,0,0,4,,
188,6.273,2,2,transition,transition,24.4,43.21,129.79,133.16,16.71,16.72,170.82,171.98,1,1,2,2,2,2,0,0,4,,
189,6.306,2,2,up,transition,17.12,28.73,116.72,120.8,19.66,19.7,171.85,171.07,1,1,2,2,2,2,0,0,4,,
190,6.34,2,2,up,up,18.55,27.37,103.62,108.29,19.98,19.97,171.61,172.45,1,1,2,2,2,2,0,0,4,,
191,6.373,2,2,up,up,15.49,22.97,90.39,95.62,22.84,21.15,172.65,171.98,0,1,2,2,2,2,0,0,4,,
192,6.406,2,2,up,up,13.33,25.48,77.16,83.32,24.89,21.45,173.28,171.69,0,1,2,2,2,2,0,0,4,,
193,6.44,2,2,up,up,10.87,11.67,63.96,70.71,25.36,22.77,173.21,172.58,0,0,2,2,2,2,0,0,4,,
194,6.473,2,2,up,up,9.3,11.42,51.61,58.72,25.28,24.82,172.32,171.49,0,0,2,2,2,2,0,0,4,,
195,6.506,2,2,up,up,11.03,12.76,39.83,46.7,25.19,26.62,172.56,171.47,0,0,2,2,2,2,0,0,4,,
196,6.54,2,2,up,up,10.56,11.54,29.5,36.12,24.98,26.7,171.89,171.87,0,0,2,2,2,2,0,0,4,,
197,6.573,2,2,up,up,12.27,11.47,20.47,27.87,25.14,24.26,172.06,172.15,0,0,2,2,2,2,0,0,4,,
198,6.607,2,2,up,up,13.06,13.05,15.83,22.94,24.81,23.21,171.93,172.65,0,0,2,2,2,2,0,0,4,,
199,6.64,2,2,up,up,13.16,11.8,14.09,19.29,24.05,22.74,171.72,172.94,0,0,2,2,2,2,0,0,4,,
200,6.673,2,2,up,up,11.9,8.18,13.05,16.37,23.19,23.72,171.63,172.65,0,0,2,2,2,2,0,0,4,,
201,6.707,2,2,up,up,11.61,9.3,12.59,14.75,23.09,23.87,171.53,171.98,0,0,2,2,2,2,0,0,4,,
202,6.74,2,2,up,up,11.7,10.62,12.02,13.36,23.56,24.42,171.47,171.91,0,0,2,2,2,2,0,0,4,,
203,6.773,2,2,up,up,10.46,11.55,11.6,12.4,23.14,22.12,172.17,172.18,0,1,2,2,2,2,0,0,4,,
204,6.807,2,2,up,up,10.53,12.88,11.37,11.35,23.05,20.27,173.38,172.26,0,1,2,2,2,2,0,0,4,,
205,6.84,2,2,up,up,15.51,18.78,11.76,11.95,22.01,17.08,173.5,171.89,0,1,2,2,2,2,0,0,4,,
