frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,,146.36,,146.36,,19.47,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,unknown,unknown,,144.72,,145.54,,16.92,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,unknown,transition,,143.29,,144.79,,14.93,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,unknown,transition,,142.52,,144.22,,15.4,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,unknown,transition,,141.01,,143.58,,14.5,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,unknown,transition,,138.78,,142.78,,14.02,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,unknown,transition,,138.22,,142.13,,13.52,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,unknown,transition,,136.91,,141.48,,12.5,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,unknown,transition,,134.37,,140.69,,11.3,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,unknown,transition,,131.98,,139.82,,11.44,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,unknown,transition,,130.19,,138.94,,10.92,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,unknown,transition,,127.16,,137.96,,9.73,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,unknown,transition,,125.01,,136.18,,9.3,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,unknown,transition,,122.65,,134.34,,9.15,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,unknown,transition,,120.23,,132.42,,8.35,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,unknown,transition,,117.58,,130.34,,7.93,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,unknown,transition,,115.2,,128.19,,8.46,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,unknown,transition,,112.25,,125.98,,8.84,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,unknown,transition,,111.32,,123.74,,8.68,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,unknown,transition,,109.2,,121.43,,9.88,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,unknown,transition,,108.72,,119.29,,10.14,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,unknown,transition,,105.6,,117.09,,9.12,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,unknown,transition,,102.64,,114.8,,8.79,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,unknown,transition,,101.87,,112.69,,9.13,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,unknown,transition,,101.23,,110.71,,9.44,1,1,0,0,0,0,0,0,0,,
26,0.868,0,0,unknown,transition,,99.77,,108.8,,9.83,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,unknown,transition,,98.85,,107.02,,9.67,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,unknown,transition,,97.31,,105.33,,9.24,1,1,0,0,0,0,0,0,0,,
29,0.968,0,0,unknown,transition,,95.75,,103.71,,9.18,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,unknown,transition,,93.02,,102.11,,8.43,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,unknown,transition,,90.25,,100.35,,8.98,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,unknown,transition,,89.2,,98.68,,8.97,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,unknown,transition,,88.62,,97.01,,9.59,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,unknown,transition,,87.0,,95.46,,9.37,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,unknown,transition,,85.31,,94.01,,9.87,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,unknown,transition,,84.82,,92.59,,9.63,1,1,0,0,0,0,0,0,0,,
37,1.235,0,0,unknown,transition,,83.23,,91.09,,8.76,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,unknown,transition,,81.03,,89.53,,9.39,1,1,0,0,0,0,0,0,0,,
