frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,,168.0,,168.0,,7.36,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,unknown,down,,165.08,,166.54,,7.13,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,unknown,down,,163.51,,165.53,,5.94,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,unknown,down,,163.76,,165.09,,5.55,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,unknown,down,,163.4,,164.75,,4.91,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,unknown,down,,162.08,,164.3,,4.43,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,unknown,down,,160.32,,163.73,,3.13,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,unknown,down,,156.53,,162.83,,1.93,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,unknown,transition,,156.1,,162.09,,2.05,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,unknown,transition,,157.64,,161.64,,3.27,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,unknown,transition,,154.14,,160.96,,1.54,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,unknown,transition,,152.02,,160.21,,4.05,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,unknown,transition,,151.25,,158.82,,4.4,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,unknown,transition,,151.29,,157.67,,4.71,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,unknown,transition,,149.28,,156.48,,5.27,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,unknown,transition,,144.86,,154.91,,6.19,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,unknown,transition,,137.38,,152.74,,7.42,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,unknown,transition,,135.82,,150.55,,8.31,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,unknown,transition,,135.28,,148.46,,7.89,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,unknown,transition,,128.67,,146.14,,6.45,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,unknown,transition,,121.13,,143.23,,4.54,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,unknown,transition,,116.32,,139.79,,4.2,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,unknown,transition,,109.71,,136.08,,5.88,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,unknown,transition,,111.03,,132.67,,7.27,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,unknown,transition,,105.82,,128.88,,6.34,1,1,0,0,0,0,0,0,0,,
26,0.868,0,0,unknown,transition,,102.12,,124.78,,5.11,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,unknown,transition,,95.95,,120.34,,4.65,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,unknown,transition,,91.18,,115.87,,1.62,1,1,0,0,0,0,0,0,0,,
29,0.968,0,0,unknown,transition,,90.65,,111.97,,0.84,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,unknown,transition,,86.95,,107.9,,1.21,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,unknown,transition,,85.32,,103.74,,1.82,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,unknown,transition,,81.76,,99.83,,1.56,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,unknown,transition,,77.42,,96.19,,1.13,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,unknown,transition,,77.1,,92.92,,0.62,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,unknown,transition,,74.64,,89.99,,1.23,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,unknown,transition,,73.48,,86.87,,1.51,1,1,0,0,0,0,0,0,0,,
37,1.235,0,0,unknown,transition,,69.08,,83.8,,1.23,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,unknown,transition,,65.82,,80.78,,3.25,1,1,0,0,0,0,0,0,0,,
39,1.301,0,0,unknown,transition,,66.01,,78.28,,3.27,1,1,0,0,0,0,0,0,0,,
40,1.335,0,0,unknown,transition,,63.18,,75.95,,4.72,1,1,0,0,0,0,0,0,0,,
41,1.368,0,0,unknown,transition,,61.17,,73.49,,3.86,1,1,0,0,0,0,0,0,0,,
42,1.401,0,0,unknown,transition,,58.68,,71.14,,5.2,1,1,0,0,0,0,0,0,0,,
43,1.435,0,0,unknown,transition,,54.47,,68.57,,5.73,1,1,0,0,0,0,0,0,0,,
44,1.468,0,0,unknown,transition,,53.1,,66.18,,4.33,1,1,0,0,0,0,0,0,0,,
45,1.502,0,0,unknown,transition,,51.13,,63.99,,4.04,1,1,0,0,0,0,0,0,0,,
46,1.535,0,0,unknown,transition,,47.64,,61.53,,5.14,1,1,0,0,0,0,0,0,0,,
47,1.568,0,0,unknown,up,,46.15,,59.16,,4.26,1,1,0,0,0,0,0,0,0,,
48,1.602,0,0,unknown,up,,42.0,,56.54,,3.32,1,1,0,0,0,0,0,0,0,,
49,1.635,0,0,unknown,up,,43.4,,54.4,,1.02,1,1,0,0,0,0,0,0,0,,
50,1.668,0,0,unknown,up,,44.86,,52.65,,4.37,1,1,0,0,0,0,0,0,0,,
51,1.702,0,0,unknown,up,,42.74,,50.71,,3.44,1,1,0,0,0,0,0,0,0,,
52,1.735,0,0,unknown,up,,44.94,,49.19,,1.47,1,1,0,0,0,0,0,0,0,,
53,1.768,0,0,unknown,up,,43.41,,47.71,,0.37,1,1,0,0,0,0,0,0,0,,
54,1.802,0,0,unknown,up,,45.65,,46.63,,0.79,1,1,0,0,0,0,0,0,0,,
55,1.835,0,0,unknown,up,,48.28,,46.11,,0.67,1,1,0,0,0,0,0,0,0,,
56,1.869,0,0,unknown,up,,48.85,,45.76,,1.14,1,1,0,0,0,0,0,0,0,,
57,1.902,0,0,unknown,up,,52.02,,45.83,,0.12,1,1,0,0,0,0,0,0,0,,
58,1.935,0,0,unknown,transition,,52.84,,46.26,,0.32,1,1,0,0,0,0,0,0,0,,
59,1.969,0,0,unknown,transition,,57.27,,47.19,,0.91,1,1,0,0,0,0,0,0,0,,
60,2.002,0,0,unknown,transition,,61.57,,48.82,,1.57,1,1,0,0,0,0,0,0,0,,
61,2.035,0,0,unknown,transition,,62.14,,50.38,,1.6,1,1,0,0,0,0,0,0,0,,
62,2.069,0,0,unknown,transition,,66.33,,52.17,,1.78,1,1,0,0,0,0,0,0,0,,
63,2.102,0,0,unknown,transition,,69.58,,54.41,,2.14,1,1,0,0,0,0,0,0,0,,
64,2.135,0,0,unknown,transition,,71.19,,56.59,,2.87,1,1,0,0,0,0,0,0,0,,
65,2.169,0,0,unknown,transition,,73.42,,59.09,,4.19,1,1,0,0,0,0,0,0,0,,
66,2.202,0,0,unknown,transition,,73.42,,61.41,,4.27,1,1,0,0,0,0,0,0,0,,
67,2.236,0,0,unknown,transition,,76.64,,63.77,,0.43,1,1,0,0,0,0,0,0,0,,
68,2.269,0,0,unknown,transition,,79.02,,66.29,,4.56,1,1,0,0,0,0,0,0,0,,
69,2.302,0,0,unknown,transition,,77.96,,68.45,,1.84,1,1,0,0,0,0,0,0,0,,
70,2.336,0,0,unknown,transition,,79.82,,70.7,,1.15,1,1,0,0,0,0,0,0,0,,
71,2.369,0,0,unknown,transition,,80.2,,72.61,,2.1,1,1,0,0,0,0,0,0,0,,
72,2.402,0,0,unknown,transition,,80.73,,74.2,,2.12,1,1,0,0,0,0,0,0,0,,
73,2.436,0,0,unknown,transition,,82.22,,75.88,,5.08,1,1,0,0,0,0,0,0,0,,
74,2.469,0,0,unknown,transition,,84.6,,77.4,,3.04,1,1,0,0,0,0,0,0,0,,
75,2.502,0,0,unknown,transition,,85.63,,78.74,,1.78,1,1,0,0,0,0,0,0,0,,
76,2.536,0,0,unknown,transition,,87.52,,80.1,,2.78,1,1,0,0,0,0,0,0,0,,
77,2.569,0,0,unknown,transition,,89.47,,81.44,,1.52,1,1,0,0,0,0,0,0,0,,
78,2.603,0,0,unknown,transition,,88.45,,82.69,,2.63,1,1,0,0,0,0,0,0,0,,
79,2.636,0,0,unknown,transition,,91.11,,83.89,,1.66,1,1,0,0,0,0,0,0,0,,
80,2.669,0,0,unknown,transition,,91.11,,84.9,,1.42,1,1,0,0,0,0,0,0,0,,
81,2.703,0,0,unknown,transition,,92.86,,86.14,,2.71,1,1,0,0,0,0,0,0,0,,
82,2.736,0,0,unknown,transition,,93.75,,87.3,,4.11,1,1,0,0,0,0,0,0,0,,
83,2.769,0,0,unknown,transition,,99.56,,88.92,,2.71,1,1,0,0,0,0,0,0,0,,
84,2.803,0,0,unknown,transition,,100.06,,90.53,,3.04,1,1,0,0,0,0,0,0,0,,
85,2.836,0,0,unknown,transition,,100.09,,92.02,,2.5,1,1,0,0,0,0,0,0,0,,
86,2.87,0,0,unknown,transition,,102.08,,93.47,,1.37,1,1,0,0,0,0,0,0,0,,
87,2.903,0,0,unknown,transition,,105.88,,95.16,,1.67,1,1,0,0,0,0,0,0,0,,
88,2.936,0,0,unknown,transition,,110.95,,97.11,,0.21,1,1,0,0,0,0,0,0,0,,
89,2.97,0,0,unknown,transition,,114.41,,99.19,,0.13,1,1,0,0,0,0,0,0,0,,
90,3.003,0,0,unknown,transition,,115.04,,101.41,,0.57,1,1,0,0,0,0,0,0,0,,
91,3.036,0,0,unknown,transition,,118.95,,103.73,,1.21,1,1,0,0,0,0,0,0,0,,
