video,arm_down_threshold_suggested,arm_up_threshold_suggested,left_arm_max_mean,left_arm_mid_threshold,left_arm_min_mean,left_torso_max_mean,left_torso_mid_threshold,left_torso_min_mean,max_left_arm,max_left_torso,max_right_arm,max_right_torso,min_left_arm,min_left_torso,min_right_arm,min_right_torso,right_arm_max_mean,right_arm_mid_threshold,right_arm_min_mean,right_torso_max_mean,right_torso_mid_threshold,right_torso_min_mean,torso_threshold_suggested
4259068-uhd_3840_2160_25fps.mp4,,,,,,,,,170.37475184387614,31.583166911179372,174.84631112949359,17.490526361083454,11.555216357514944,0.132395529530016,34.684842971778394,0.02556461293359339,,,,,,,
4367641-hd_1920_1080_30fps.mp4,,,,,,,,,151.6404944165798,21.192733011404297,160.63642463129216,27.319474101278175,43.38080092535765,0.014862718089682595,44.49180096144243,2.9430045250236807,,,,,,,
4921643-hd_1066_1920_25fps.mp4,,,,,,,,,158.4889471797195,23.31385330280385,165.98068457358798,40.35954173573636,34.94275998613249,0.03602283028737002,49.96049980464616,0.05218193412435391,,,,,,,
6455343-uhd_2160_3840_24fps.mp4,,,,,,,,,179.9458644030016,21.62751717942213,167.58990058225802,40.853945719000976,46.76284834038521,0.5375755117749144,31.51585557745205,22.828085952779176,,,,,,,
6547797-uhd_2160_3840_24fps.mp4,,,,,,,,,172.49443963950375,33.501878828186015,179.32976350100327,19.183108043005213,17.024456094913408,0.08045568795885587,26.71477293331227,0.001538203961928145,,,,,,,
8401288-hd_1080_1920_30fps.mp4,,,,,,,,,180.0,20.752785150272082,169.71302774045387,21.28930036756054,0.014412478360561358,7.5484608665427375,20.95611265607535,12.271531970175852,,,,,,,
Bicep Curls — (DUMBBELL FORM & TECHNIQUE) - Trim.mp4,,,,,,,,,179.87372442150885,75.3819038089799,179.93794972387465,39.70725793001848,2.2494230905853403,0.005781174912854224,14.650158140651172,0.011408577737124862,,,,,,,
