frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,168.57,165.13,168.57,165.13,12.22,9.59,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,down,unknown,169.93,,169.25,165.13,12.92,,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,down,unknown,170.26,,169.59,165.13,12.88,,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,down,unknown,171.93,,170.17,165.13,12.36,,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,down,unknown,171.75,,170.49,165.13,11.89,,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,down,unknown,171.72,,170.69,165.13,11.75,,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,down,unknown,169.42,,170.51,165.13,12.04,,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,down,unknown,169.99,,170.45,165.13,11.66,,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,down,unknown,167.78,,170.15,165.13,11.93,,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,down,unknown,166.09,,169.74,165.13,11.83,,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,down,unknown,161.9,,169.03,165.13,13.24,,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,down,unknown,158.07,,168.12,165.13,14.57,,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,transition,unknown,151.11,,166.66,165.13,14.39,,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,transition,unknown,149.29,,164.94,165.13,15.45,,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,transition,unknown,146.66,,162.98,165.13,15.06,,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,transition,unknown,143.26,,160.59,165.13,13.1,,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,transition,unknown,133.93,,157.44,165.13,13.64,,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,transition,unknown,125.99,,153.63,165.13,13.09,,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,transition,unknown,115.45,,149.13,165.13,12.77,,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,transition,unknown,84.07,,141.97,165.13,12.19,,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,transition,unknown,66.84,,133.56,165.13,15.42,,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,transition,unknown,59.04,,124.64,165.13,15.87,,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,transition,unknown,53.84,,115.63,165.13,19.33,,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,transition,unknown,48.72,,106.52,165.13,21.3,,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,up,unknown,41.79,,97.41,165.13,16.44,,1,1,0,0,0,0,0,0,0,,
26,0.868,0,0,up,unknown,33.98,,87.8,165.13,15.77,,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,up,unknown,27.2,,77.84,165.13,15.22,,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,up,unknown,24.26,,67.93,165.13,15.63,,1,1,0,0,0,0,0,0,0,,
