frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.04,0,0,unknown,unknown,52.74,89.5,52.74,89.5,27.67,17.41,0,1,0,0,0,0,0,0,0,,
2,0.08,0,0,unknown,transition,43.97,71.32,48.35,80.41,24.51,16.96,1,1,0,0,0,0,0,0,0,,
3,0.12,0,0,up,transition,34.02,62.7,43.58,74.51,25.97,17.04,0,1,0,0,0,0,0,0,0,,
4,0.16,0,0,up,transition,27.4,55.59,39.53,69.78,25.25,16.44,0,1,0,0,0,0,0,0,0,,
5,0.2,0,0,up,transition,20.58,45.78,35.74,64.98,23.25,16.19,1,1,0,0,0,0,0,0,0,,
6,0.24,0,0,up,up,16.61,42.71,32.55,61.27,21.64,15.66,1,1,0,0,0,0,0,0,0,,
7,0.28,0,0,up,up,16.69,37.54,30.29,57.88,22.49,15.19,1,1,0,0,0,0,0,0,0,,
8,0.32,0,0,up,up,15.5,35.65,28.44,55.1,22.11,14.47,1,1,0,0,0,0,0,0,0,,
9,0.36,0,0,up,up,13.36,36.21,26.76,53.0,23.29,14.67,1,1,0,0,0,0,0,0,0,,
10,0.4,0,0,up,up,11.56,34.68,25.24,51.17,24.25,12.86,0,1,0,0,0,0,0,0,0,,
11,0.44,0,0,up,up,12.97,36.57,24.13,49.84,23.6,11.56,1,1,0,0,0,0,0,0,0,,
12,0.48,0,0,up,up,12.88,41.06,23.19,49.11,23.72,11.05,0,1,0,0,0,0,0,0,0,,
13,0.52,0,0,up,up,19.99,,20.46,49.11,21.97,,1,1,0,0,0,0,0,0,0,,
14,0.56,0,0,up,up,24.59,50.65,18.85,45.87,23.03,12.46,1,1,0,0,0,0,0,0,0,,
15,0.6,0,0,up,transition,31.23,59.71,18.61,44.91,24.19,13.04,1,1,0,0,0,0,0,0,0,,
16,0.64,0,0,up,transition,37.59,,19.46,44.91,22.6,,1,1,0,0,0,0,0,0,0,,
17,0.68,0,0,up,transition,48.28,,21.77,44.91,21.87,,1,1,0,0,0,0,0,0,0,,
18,0.72,0,0,up,transition,54.52,,24.93,44.91,22.4,,1,1,0,0,0,0,0,0,0,,
19,0.76,0,0,transition,transition,65.7,,29.01,44.91,23.27,,1,1,0,0,0,0,0,0,0,,
20,0.8,0,0,transition,transition,77.56,,34.18,44.91,24.07,,1,1,0,0,0,0,0,0,0,,
21,0.84,0,0,transition,transition,87.22,,40.34,44.91,26.37,,1,1,0,0,0,0,0,0,0,,
22,0.88,0,0,transition,transition,91.24,,46.98,44.91,26.99,,0,1,0,0,0,0,0,0,0,,
23,0.92,0,0,transition,transition,99.48,,54.19,44.91,26.2,,1,1,0,0,0,0,0,0,0,,
24,0.96,0,0,transition,transition,104.64,,61.84,44.91,27.94,,0,1,0,0,0,0,0,0,0,,
25,1.0,0,0,transition,transition,112.12,,69.51,44.91,27.95,,0,1,0,0,0,0,0,0,0,,
26,1.04,0,0,transition,transition,120.78,,77.53,44.91,27.02,,0,1,0,0,0,0,0,0,0,,
27,1.08,0,0,transition,transition,124.72,,85.32,44.91,27.5,,0,1,0,0,0,0,0,0,0,,
28,1.12,0,0,transition,transition,127.0,,92.77,44.91,28.45,,0,1,0,0,0,0,0,0,0,,
29,1.16,0,0,transition,transition,130.57,,99.63,44.91,29.03,,0,1,0,0,0,0,0,0,0,,
30,1.2,0,0,transition,transition,136.45,,106.46,44.91,26.94,,0,1,0,0,0,0,0,0,0,,
31,1.24,0,0,transition,transition,140.8,,112.71,44.91,26.87,,0,1,0,0,0,0,0,0,0,,
32,1.28,0,0,transition,transition,144.77,,118.31,44.91,25.32,,0,1,0,0,0,0,0,0,0,,
33,1.32,0,0,transition,transition,151.25,,123.65,44.91,26.09,,0,1,0,0,0,0,0,0,0,,
34,1.36,0,0,transition,transition,155.29,,128.99,44.91,25.25,,0,1,0,0,0,0,0,0,0,,
35,1.4,0,0,transition,transition,156.36,,133.73,44.91,26.57,,0,1,0,0,0,0,0,0,0,,
36,1.44,0,0,transition,transition,159.34,,138.29,44.91,25.96,,0,1,0,0,0,0,0,0,0,,
37,1.48,0,0,transition,transition,160.42,,142.31,44.91,25.29,,0,1,0,0,0,0,0,0,0,,
38,1.52,0,0,down,transition,163.32,,,44.91,25.17,,0,1,0,0,0,0,0,0,0,,
39,1.56,0,0,down,transition,164.88,,164.88,44.91,24.55,,0,1,0,0,0,0,0,0,0,,
40,1.6,0,0,down,transition,163.23,,164.06,44.91,24.84,,0,1,0,0,0,0,0,0,0,,
41,1.64,0,0,down,transition,166.18,,164.76,44.91,23.46,,1,1,0,0,0,0,0,0,0,,
42,1.68,0,0,down,transition,166.14,,165.11,44.91,22.96,,1,1,0,0,0,0,0,0,0,,
43,1.72,0,0,down,transition,164.14,,164.91,44.91,24.17,,1,1,0,0,0,0,0,0,0,,
44,1.76,0,0,down,transition,165.3,,164.98,44.91,24.11,,1,1,0,0,0,0,0,0,0,,
45,1.8,0,0,down,transition,160.7,,164.37,44.91,25.95,,0,1,0,0,0,0,0,0,0,,
46,1.84,0,0,down,transition,159.91,,163.81,44.91,24.73,,0,1,0,0,0,0,0,0,0,,
47,1.88,0,0,transition,transition,157.36,,163.09,44.91,25.09,,0,1,0,0,0,0,0,0,0,,
48,1.92,0,0,transition,transition,152.03,,161.99,44.91,25.97,,0,1,0,0,0,0,0,0,0,,
49,1.96,0,0,transition,transition,149.8,,160.88,44.91,27.68,,0,1,0,0,0,0,0,0,0,,
50,2.0,0,0,transition,transition,140.4,,159.17,44.91,27.02,,0,1,0,0,0,0,0,0,0,,
51,2.04,0,0,transition,transition,133.87,,156.59,44.91,28.32,,0,1,0,0,0,0,0,0,0,,
52,2.08,0,0,transition,transition,128.09,,153.66,44.91,30.46,,0,1,0,0,0,0,0,0,0,,
53,2.12,0,0,transition,transition,122.35,,150.01,44.91,31.58,,0,1,0,0,0,0,0,0,0,,
54,2.16,0,0,transition,transition,117.21,,145.93,44.91,30.73,,0,1,0,0,0,0,0,0,0,,
55,2.2,0,0,transition,transition,110.7,,141.48,44.91,29.68,,0,1,0,0,0,0,0,0,0,,
56,2.24,0,0,transition,transition,102.55,,136.25,44.91,28.57,,0,1,0,0,0,0,0,0,0,,
57,2.28,0,0,transition,transition,91.98,,130.52,44.91,28.23,,0,1,0,0,0,0,0,0,0,,
58,2.32,0,0,transition,transition,82.47,,124.07,44.91,27.35,,0,1,0,0,0,0,0,0,0,,
59,2.36,0,0,transition,transition,68.58,,116.67,44.91,24.33,,0,1,0,0,0,0,0,0,0,,
60,2.4,0,0,transition,transition,53.43,,108.45,44.91,21.43,,1,1,0,0,0,0,0,0,0,,
61,2.44,0,0,transition,transition,45.24,,99.74,44.91,20.5,,1,1,0,0,0,0,0,0,0,,
62,2.48,0,0,up,transition,33.52,,90.83,44.91,18.74,,1,1,0,0,0,0,0,0,0,,
63,2.52,0,0,up,transition,22.82,,81.58,44.91,18.59,,1,1,0,0,0,0,0,0,0,,
64,2.56,0,0,up,transition,18.84,,72.48,44.91,18.48,,1,1,0,0,0,0,0,0,0,,
65,2.6,0,0,up,transition,17.86,,63.77,44.91,19.6,,1,1,0,0,0,0,0,0,0,,
