frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,179.54,176.49,179.54,176.49,15.95,18.38,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,down,down,178.9,177.97,179.22,177.23,15.9,18.81,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,down,down,179.51,177.97,179.32,177.47,16.63,19.12,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,down,down,178.9,177.15,179.21,177.39,15.9,18.77,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,down,down,179.61,177.15,179.29,177.34,16.42,18.77,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,down,down,179.61,177.15,179.34,177.31,16.42,18.77,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,down,down,179.61,177.15,179.38,177.29,16.42,18.77,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,down,down,179.61,177.15,179.41,177.27,16.42,18.77,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,down,down,179.61,177.15,179.43,177.25,16.42,18.77,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,down,down,179.61,175.76,179.45,177.11,16.48,19.3,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,down,down,179.61,177.17,179.46,177.11,16.13,18.58,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,down,down,179.7,177.17,179.48,177.12,16.04,18.58,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,down,down,179.7,177.17,179.5,177.17,15.99,18.58,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,down,down,179.67,177.02,179.56,177.09,15.76,19.08,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,down,down,179.39,177.15,179.55,177.03,15.9,19.12,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,down,down,179.48,178.01,179.6,177.1,15.95,18.43,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,down,down,178.52,176.32,179.51,177.03,16.04,18.73,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,down,down,179.39,177.12,179.49,177.03,16.04,18.97,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,down,down,177.1,175.96,179.28,176.93,17.39,19.34,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,down,down,177.38,173.63,179.1,176.63,16.93,20.45,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,down,down,176.7,174.29,178.85,176.4,18.32,21.05,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,down,down,177.32,173.64,178.66,176.22,17.79,21.52,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,down,down,175.06,173.85,178.28,175.94,19.76,22.19,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,down,down,179.5,173.17,178.27,175.61,18.45,23.65,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,down,down,177.25,173.89,178.06,175.34,18.7,23.32,1,1,0,0,0,0,0,0,0,,
26,0.868,0,0,down,down,178.91,174.78,178.0,175.15,18.16,23.79,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,down,down,178.46,175.62,177.92,175.02,19.06,22.69,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,down,down,179.02,175.23,177.88,174.79,18.79,24.11,1,1,0,0,0,0,0,0,0,,
29,0.968,0,0,down,down,178.93,177.87,177.92,174.92,19.07,22.23,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,down,down,179.31,176.82,177.91,174.9,19.21,23.33,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,down,down,180.0,179.49,178.15,175.19,20.08,21.12,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,down,down,177.92,174.76,178.2,175.28,20.29,21.12,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,down,down,179.54,170.83,178.44,174.99,21.65,20.52,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,down,down,169.9,169.05,177.82,174.61,22.99,21.26,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,down,down,171.87,169.19,177.55,174.22,21.99,22.18,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,down,down,155.14,164.79,175.52,173.53,24.8,22.78,1,1,0,0,0,0,0,0,0,,
37,1.235,0,0,down,down,164.17,162.37,174.43,172.57,24.82,23.89,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,down,down,59.23,151.62,164.46,170.64,23.22,24.05,1,1,0,0,0,0,0,0,0,,
39,1.301,0,0,down,down,31.54,112.6,152.21,165.39,22.16,24.04,1,1,0,0,0,0,0,0,0,,
40,1.335,0,0,down,transition,17.01,64.14,138.71,156.13,21.6,22.87,1,1,0,0,0,0,0,0,0,,
41,1.368,0,0,up,transition,20.89,59.04,125.54,146.22,20.29,22.22,1,1,0,0,0,0,0,0,0,,
42,1.401,0,0,up,transition,17.49,47.15,112.06,135.42,20.93,20.63,1,1,0,0,0,0,0,0,0,,
43,1.435,0,0,up,transition,16.21,43.45,98.41,124.08,20.14,19.63,1,1,0,0,0,0,0,0,0,,
44,1.468,0,0,up,up,16.08,34.25,84.92,112.37,20.63,20.18,1,1,0,0,0,0,0,0,0,,
45,1.502,0,0,up,up,14.84,29.03,71.2,100.56,21.23,20.71,1,1,0,0,0,0,0,0,0,,
46,1.535,0,0,up,up,15.75,23.57,58.35,88.43,20.56,21.26,1,1,0,0,0,0,0,0,0,,
47,1.568,0,0,up,up,16.16,25.54,45.38,76.46,20.67,21.43,1,1,0,0,0,0,0,0,0,,
48,1.602,0,0,up,up,16.19,15.72,33.8,64.04,21.17,22.1,1,1,0,0,0,0,0,0,0,,
49,1.635,0,0,up,up,18.59,12.8,21.66,51.58,21.52,22.36,1,1,0,0,0,0,0,0,0,,
50,1.668,0,0,up,up,19.44,11.83,18.35,39.93,22.15,22.63,1,1,0,0,0,0,0,0,0,,
51,1.702,0,0,up,up,18.99,12.76,17.3,31.61,22.61,23.63,1,1,0,0,0,0,0,0,0,,
52,1.735,0,0,up,up,19.89,13.06,17.54,27.35,22.39,23.68,1,1,0,0,0,0,0,0,0,,
53,1.768,0,0,up,up,19.17,12.6,17.4,23.48,22.79,24.03,1,0,0,0,0,0,0,0,0,,
54,1.802,0,0,up,up,19.97,13.88,17.61,20.71,22.57,24.09,1,1,0,0,0,0,0,0,0,,
55,1.835,0,0,up,up,20.15,15.76,17.93,18.4,22.79,24.39,1,0,0,0,0,0,0,0,0,,
56,1.869,0,0,up,up,20.07,13.5,18.27,16.67,22.75,24.58,1,0,0,0,0,0,0,0,0,,
57,1.902,0,0,up,up,19.31,15.36,18.64,15.53,23.25,24.88,0,0,0,0,0,0,0,0,0,,
58,1.935,0,0,up,up,19.65,14.82,18.96,14.8,22.57,24.54,1,0,0,0,0,0,0,0,0,,
59,1.969,0,0,up,up,19.25,14.29,19.22,13.86,23.6,24.83,0,0,0,0,0,0,0,0,0,,
60,2.002,0,0,up,up,18.03,15.51,19.38,13.85,23.38,24.83,1,0,0,0,0,0,0,0,0,,
61,2.035,0,0,up,up,18.03,14.36,19.33,13.98,23.03,24.83,1,0,0,0,0,0,0,0,0,,
62,2.069,0,0,up,up,19.25,14.86,19.31,14.23,23.6,24.23,0,0,0,0,0,0,0,0,0,,
63,2.102,0,0,up,up,18.43,15.71,19.27,14.48,23.79,24.73,0,0,0,0,0,0,0,0,0,,
64,2.135,0,0,up,up,18.47,16.21,19.15,14.74,23.79,24.48,0,0,0,0,0,0,0,0,0,,
65,2.169,0,0,up,up,18.47,16.21,19.09,15.04,23.79,24.48,0,0,0,0,0,0,0,0,0,,
66,2.202,0,0,up,up,17.83,16.86,18.91,15.29,23.5,24.73,1,0,0,0,0,0,0,0,0,,
