frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,148.65,,148.65,,22.44,,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,transition,unknown,145.69,,147.17,,23.67,,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,transition,unknown,145.4,,146.58,,22.38,,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,transition,unknown,144.65,,146.1,,22.75,,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,transition,unknown,144.15,,145.71,,21.94,,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,transition,unknown,144.1,,145.44,,22.05,,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,transition,unknown,145.93,,145.51,,22.63,,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,transition,unknown,141.49,,145.01,,22.03,,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,transition,unknown,143.0,,144.78,,21.23,,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,transition,unknown,143.62,,144.67,,22.27,,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,transition,unknown,140.26,,144.27,,20.31,,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,transition,unknown,133.03,,143.33,,22.76,,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,transition,unknown,128.07,,141.62,,23.45,,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,transition,unknown,128.03,,140.14,,19.17,,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,transition,unknown,111.9,,137.35,,16.49,,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,transition,unknown,98.85,122.5,133.54,122.5,20.21,13.21,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,transition,unknown,79.46,,128.14,122.5,21.44,,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,transition,unknown,67.62,,121.77,122.5,22.05,,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,transition,unknown,58.06,,114.45,122.5,22.92,,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,transition,unknown,45.72,,106.47,122.5,17.25,,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,up,unknown,42.95,,98.13,122.5,18.5,,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,up,unknown,37.06,,89.25,122.5,18.72,,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,up,unknown,34.43,,80.43,122.5,19.0,,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,up,transition,28.98,63.72,71.76,93.11,21.78,15.23,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,up,transition,15.22,,62.36,93.11,24.59,,0,1,0,0,0,0,0,0,0,,
26,0.868,0,0,up,transition,14.56,55.59,52.9,80.61,22.32,18.54,1,0,0,0,0,0,0,0,0,,
