frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,,152.61,,152.61,,4.27,1,0,0,0,0,0,0,0,0,,
2,0.066,0,0,unknown,transition,,156.22,,154.41,,6.95,1,1,0,0,0,0,0,0,0,,
3,0.099,0,0,unknown,transition,,161.22,,156.68,,5.52,1,1,0,0,0,0,0,0,0,,
4,0.132,0,0,unknown,down,,161.8,,,,6.75,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
5,0.165,0,0,unknown,down,,163.67,,163.67,,6.65,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
6,0.198,0,0,unknown,down,,165.7,,164.68,,6.52,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
7,0.23,0,0,unknown,down,,163.44,,164.27,,7.7,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
8,0.263,0,0,unknown,down,,162.45,,163.81,,7.82,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
9,0.296,0,0,unknown,down,,158.25,,162.7,,9.67,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
10,0.329,0,0,unknown,down,,153.32,,161.14,,11.19,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
11,0.362,0,0,unknown,transition,,150.95,,159.68,,10.51,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
12,0.395,0,0,unknown,transition,,148.92,,158.34,,9.95,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
13,0.428,0,0,unknown,transition,,145.15,,156.87,,10.08,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
14,0.461,0,0,unknown,transition,,141.7,,155.35,,8.85,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
15,0.494,0,0,unknown,transition,,138.56,,153.83,,7.9,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
16,0.527,0,0,unknown,transition,,133.86,,152.16,,8.23,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
17,0.56,0,0,unknown,transition,,129.45,,149.31,,9.0,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
18,0.593,0,0,unknown,transition,,123.69,,145.81,,9.5,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
19,0.626,0,0,unknown,transition,,116.59,,141.91,,9.98,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
20,0.659,0,0,unknown,transition,,110.95,,137.61,,10.74,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
21,0.691,0,0,unknown,transition,,104.34,,133.12,,10.53,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
22,0.724,0,0,unknown,transition,,98.97,,128.59,,10.54,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
23,0.757,0,0,unknown,transition,,94.36,,123.88,,9.95,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
24,0.79,0,0,unknown,transition,,83.46,,118.42,,9.32,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
25,0.823,0,0,unknown,transition,,79.14,,112.92,,9.53,1,1,0,0,0,0,0,0,0,,Did not reach UP position (arm angle must be < 50°)
