frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,169.5,136.49,169.5,136.49,6.02,10.08,0,0,0,0,0,0,0,0,0,,
2,0.067,0,0,down,unknown,168.73,,169.11,136.49,1.36,,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,down,unknown,171.02,,169.75,136.49,4.72,,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,down,unknown,174.88,,171.03,136.49,5.81,,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,down,unknown,172.8,,171.39,136.49,5.73,,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,down,unknown,177.62,,172.42,136.49,2.7,,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,down,unknown,176.33,,172.98,136.49,2.84,,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,down,unknown,177.22,,173.51,136.49,2.64,,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,down,unknown,178.8,,174.1,136.49,1.23,,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,down,unknown,178.14,,174.5,136.49,1.71,,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,down,unknown,179.47,,174.95,136.49,0.87,,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,down,unknown,178.05,,175.21,136.49,3.71,,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,down,unknown,179.08,,176.01,136.49,2.09,,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,down,unknown,179.68,,176.92,136.49,3.06,,1,1,0,0,0,0,0,0,0,,
15,0.5,0,0,down,unknown,179.57,,177.64,136.49,4.85,,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,down,unknown,177.84,,177.88,136.49,4.83,,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,down,unknown,177.28,,178.26,136.49,6.78,,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,down,unknown,176.13,,178.13,136.49,9.18,,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,down,unknown,179.1,,178.36,136.49,10.79,,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,down,unknown,179.72,,178.57,136.49,8.04,,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,down,unknown,179.76,,178.65,136.49,8.76,,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,down,unknown,179.8,,178.79,136.49,11.18,,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,down,unknown,178.94,,178.75,136.49,9.17,,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,down,unknown,178.77,,178.81,136.49,9.46,,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,down,unknown,179.34,,178.83,136.49,7.97,,1,1,0,0,0,0,0,0,0,,
26,0.867,0,0,down,unknown,178.94,,178.77,136.49,9.29,,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,down,unknown,179.25,,178.74,136.49,9.66,,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,down,unknown,178.58,,178.8,136.49,8.49,,1,1,0,0,0,0,0,0,0,,
29,0.968,0,0,down,unknown,177.33,,178.81,136.49,7.51,,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,down,unknown,178.48,,179.0,136.49,8.32,,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,down,unknown,179.16,,179.01,136.49,7.94,,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,down,unknown,179.02,,178.95,136.49,10.6,,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,down,unknown,179.7,,178.94,136.49,9.62,,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,down,unknown,179.98,,178.96,136.49,10.37,,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,down,unknown,177.84,,178.87,136.49,8.9,,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,down,unknown,175.92,,178.63,136.49,6.69,,1,1,0,0,0,0,0,0,0,,
37,1.234,0,0,down,unknown,174.08,,178.19,136.49,3.9,,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,down,unknown,171.49,,177.57,136.49,7.19,,1,1,0,0,0,0,0,0,0,,
39,1.301,0,0,down,unknown,167.87,,176.62,136.49,2.34,,1,1,0,0,0,0,0,0,0,,
40,1.335,0,0,down,unknown,162.83,,175.31,136.49,0.02,,1,1,0,0,0,0,0,0,0,,
41,1.368,0,0,down,unknown,158.84,,173.77,136.49,3.24,,1,1,0,0,0,0,0,0,0,,
42,1.401,0,0,transition,unknown,152.52,,171.6,136.49,4.84,,1,1,0,0,0,0,0,0,0,,
43,1.435,0,0,transition,unknown,148.23,,169.03,136.49,0.76,,1,1,0,0,0,0,0,0,0,,
44,1.468,0,0,transition,unknown,145.94,,166.27,136.49,0.7,,1,1,0,0,0,0,0,0,0,,
45,1.501,0,0,transition,unknown,141.8,,163.11,136.49,2.01,,1,1,0,0,0,0,0,0,0,,
46,1.535,0,0,transition,unknown,136.65,,159.5,136.49,4.78,,1,1,0,0,0,0,0,0,0,,
47,1.568,0,0,transition,unknown,132.37,,155.71,136.49,6.84,,1,1,0,0,0,0,0,0,0,,
48,1.601,0,0,transition,unknown,127.15,,151.65,136.49,5.46,,1,1,0,0,0,0,0,0,0,,
49,1.635,0,0,transition,unknown,119.13,,147.07,136.49,5.76,,1,1,0,0,0,0,0,0,0,,
50,1.668,0,0,transition,unknown,114.0,,142.28,136.49,6.27,,1,1,0,0,0,0,0,0,0,,
51,1.702,0,0,transition,unknown,102.04,,136.79,136.49,10.06,,1,1,0,0,0,0,0,0,0,,
52,1.735,0,0,transition,unknown,95.09,,131.15,136.49,9.56,,1,1,0,0,0,0,0,0,0,,
53,1.768,0,0,transition,unknown,88.91,,125.32,136.49,8.6,,1,1,0,0,0,0,0,0,0,,
54,1.802,0,0,transition,unknown,83.83,,119.59,136.49,7.18,,1,1,0,0,0,0,0,0,0,,
55,1.835,0,0,transition,unknown,78.33,,113.77,136.49,6.47,,1,1,0,0,0,0,0,0,0,,
56,1.868,0,0,transition,unknown,75.29,,107.88,136.49,6.47,,1,1,0,0,0,0,0,0,0,,
57,1.902,0,0,transition,unknown,68.68,,101.79,136.49,9.01,,1,1,0,0,0,0,0,0,0,,
58,1.935,0,0,transition,unknown,62.53,,95.61,136.49,7.61,,1,1,0,0,0,0,0,0,0,,
59,1.968,0,0,transition,unknown,57.24,,89.35,136.49,7.18,,1,1,0,0,0,0,0,0,0,,
60,2.002,0,0,transition,unknown,54.12,,83.27,136.49,5.47,,1,1,0,0,0,0,0,0,0,,
61,2.035,0,0,transition,unknown,45.37,,77.12,136.49,6.85,,1,1,0,0,0,0,0,0,0,,
62,2.069,0,0,up,unknown,41.37,,71.07,136.49,6.46,,1,1,0,0,0,0,0,0,0,,
63,2.102,0,0,up,unknown,39.23,,65.83,136.49,4.1,,1,1,0,0,0,0,0,0,0,,
64,2.135,0,0,up,unknown,36.98,,60.99,136.49,3.66,,1,1,0,0,0,0,0,0,0,,
65,2.169,0,0,up,unknown,35.39,,56.53,136.49,3.7,,1,1,0,0,0,0,0,0,0,,
66,2.202,0,0,up,unknown,34.43,,52.41,136.49,5.16,,1,1,0,0,0,0,0,0,0,,
67,2.235,0,0,up,unknown,34.19,,48.74,136.49,3.71,,1,1,0,0,0,0,0,0,0,,
68,2.269,0,0,up,unknown,32.21,,45.14,136.49,5.32,,1,1,0,0,0,0,0,0,0,,
69,2.302,0,0,up,unknown,31.28,,42.03,136.49,6.68,,1,1,0,0,0,0,0,0,0,,
70,2.336,0,0,up,unknown,32.11,,39.49,136.49,5.31,,1,1,0,0,0,0,0,0,0,,
71,2.369,0,0,up,unknown,31.21,,37.33,136.49,5.36,,1,1,0,0,0,0,0,0,0,,
