frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
1,0.033,0,0,unknown,unknown,153.06,,153.06,,0.49,,1,1,0,0,0,0,0,0,0,,
2,0.067,0,0,transition,unknown,158.4,,155.73,,1.46,,1,1,0,0,0,0,0,0,0,,
3,0.1,0,0,transition,unknown,157.74,,156.4,,0.45,,1,1,0,0,0,0,0,0,0,,
4,0.133,0,0,transition,unknown,157.03,,156.56,,1.69,,1,1,0,0,0,0,0,0,0,,
5,0.167,0,0,transition,unknown,156.28,,156.5,,1.51,,1,1,0,0,0,0,0,0,0,,
6,0.2,0,0,transition,unknown,154.14,,156.11,,2.07,,1,1,0,0,0,0,0,0,0,,
7,0.234,0,0,transition,unknown,153.3,,155.71,,3.8,,1,1,0,0,0,0,0,0,0,,
8,0.267,0,0,transition,unknown,151.94,,155.24,,4.27,,1,1,0,0,0,0,0,0,0,,
9,0.3,0,0,transition,unknown,148.53,,154.49,,4.63,,1,1,0,0,0,0,0,0,0,,
10,0.334,0,0,transition,unknown,145.43,,153.59,,4.56,,1,1,0,0,0,0,0,0,0,,
11,0.367,0,0,transition,unknown,144.37,,152.75,,5.44,,1,1,0,0,0,0,0,0,0,,
12,0.4,0,0,transition,unknown,136.49,,151.39,,5.99,,1,1,0,0,0,0,0,0,0,,
13,0.434,0,0,transition,unknown,137.53,,150.1,,5.77,,1,1,0,0,0,0,0,0,0,,
14,0.467,0,0,transition,unknown,134.03,,148.07,,4.81,,1,1,0,0,0,0,0,0,0,,
15,0.501,0,0,transition,unknown,117.56,,144.72,,4.8,,1,1,0,0,0,0,0,0,0,,
16,0.534,0,0,transition,unknown,110.03,,140.8,,3.49,,1,1,0,0,0,0,0,0,0,,
17,0.567,0,0,transition,unknown,105.31,,136.56,,3.75,,1,1,0,0,0,0,0,0,0,,
18,0.601,0,0,transition,unknown,98.41,,131.91,,4.0,,1,1,0,0,0,0,0,0,0,,
19,0.634,0,0,transition,unknown,94.81,,127.04,,3.86,,1,1,0,0,0,0,0,0,0,,
20,0.667,0,0,transition,unknown,88.93,,121.79,,2.69,,1,1,0,0,0,0,0,0,0,,
21,0.701,0,0,transition,unknown,83.0,,116.33,,1.16,,1,1,0,0,0,0,0,0,0,,
22,0.734,0,0,transition,unknown,81.17,,110.97,,1.03,,1,1,0,0,0,0,0,0,0,,
23,0.767,0,0,transition,unknown,77.21,,105.37,,0.44,,1,1,0,0,0,0,0,0,0,,
24,0.801,0,0,transition,unknown,76.33,,100.36,,1.13,,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,transition,unknown,75.81,,95.22,,1.7,,1,1,0,0,0,0,0,0,0,,
26,0.868,0,0,transition,unknown,71.98,,90.05,,1.92,,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,transition,unknown,69.23,,86.02,,2.73,,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,transition,unknown,65.64,,82.32,,3.94,,1,1,0,0,0,0,0,0,0,,
29,0.968,0,0,transition,unknown,63.73,,78.85,,3.94,,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,transition,unknown,62.16,,75.83,,5.38,,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,transition,unknown,61.51,,73.06,,5.16,,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,transition,unknown,58.03,,70.48,,3.68,,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,transition,unknown,57.01,,68.32,,4.1,,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,transition,unknown,57.99,,66.39,,4.35,,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,transition,unknown,58.51,,64.83,,4.79,,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,transition,unknown,60.22,,63.49,,4.35,,1,1,0,0,0,0,0,0,0,,
37,1.235,0,0,transition,unknown,61.09,,62.26,,4.23,,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,transition,unknown,63.29,,61.54,,3.36,,1,1,0,0,0,0,0,0,0,,
39,1.301,0,0,transition,unknown,64.8,,61.17,,2.11,,1,1,0,0,0,0,0,0,0,,
40,1.335,0,0,transition,unknown,68.26,,61.38,,0.58,,1,1,0,0,0,0,0,0,0,,
